"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","93.43","49.13","8,700","11,662,207","96","7,319,564","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","FIFA 온라인 4","javascript:void(0);","스포츠","92.04","7.22","8,554","1,712,006","55","1,855,233","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","배틀그라운드","javascript:void(0);","FPS","32.97","6.77","8,103","1,606,925","95","1,013,264","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","오버워치","javascript:void(0);","FPS","30.21","6.21","8,332","1,472,638","85","1,039,933","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","서든어택","javascript:void(0);","FPS","23.06","4.74","8,216","1,123,903","76","896,256","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","메이플스토리","javascript:void(0);","RPG","38.56","4.71","8,242","1,117,013","93","719,922","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","던전앤파이터","javascript:void(0);","액션","60.33","2.40","7,158","569,200","105","314,773","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","스타크래프트 리마스터","javascript:void(0);","RTS","3.92","2.06","7,663","488,802","81","365,099","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","발로란트","javascript:void(0);","FPS","7.09","1.46","5,215","345,522","85","245,330","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","로스트아크","javascript:void(0);","RPG","8.28","1.02","4,378","239,838","132","109,011","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","리니지2","javascript:void(0);","RPG","7.99","0.98","1,451","231,351","394","35,843","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","카트라이더","javascript:void(0);","레이싱","98.96","0.91","7,396","213,753","35","374,695","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","리니지","javascript:void(0);","RPG","6.00","0.74","2,642","173,655","181","57,893","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","사이퍼즈","javascript:void(0);","액션","15.81","0.63","3,848","149,096","123","73,004","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","패스 오브 엑자일","javascript:void(0);","RPG","4.89","0.60","2,769","141,637","161","52,842","카카오/그라인딩 기어 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","디아블로3","javascript:void(0);","RPG","4.88","0.60","3,536","141,161","122","69,558","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","월드 오브 워크래프트","javascript:void(0);","RPG","4.86","0.60","3,147","140,559","135","62,787","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","워크래프트3 리포지드","javascript:void(0);","RTS","0.97","0.51","3,226","119,924","93","77,642","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","블레이드 & 소울","javascript:void(0);","RPG","3.67","0.45","2,393","106,278","129","49,295","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","스타크래프트2","javascript:void(0);","RTS","0.64","0.34","3,534","79,582","81","59,532","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","테일즈런너","javascript:void(0);","스포츠","3.62","0.29","3,330","67,254","55","74,130","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","검은사막","javascript:void(0);","RPG","2.31","0.29","1,916","66,845","137","29,285","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","GTA 5","javascript:void(0);","액션","6.97","0.28","2,383","65,717","78","50,922","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","히어로즈 오브 더 스톰","javascript:void(0);","RTS","0.52","0.27","2,363","63,725","100","38,176","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","아이온","javascript:void(0);","RPG","2.14","0.26","1,469","61,717","132","28,252","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","Monster Hunter : World","javascript:void(0);","액션","6.12","0.25","1,736","57,666","118","29,516","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","레인보우식스 시즈","javascript:void(0);","FPS","1.07","0.22","2,355","51,793","77","40,369","네오위즈/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","DOTA 2","javascript:void(0);","RTS","0.41","0.22","874","50,328","127","23,747","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","스페셜포스","javascript:void(0);","FPS","0.94","0.20","1,619","45,729","108","25,531","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
