"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","87.89","28.90","9,332","10,488,260","95","6,626,128","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","배틀그라운드","javascript:void(0);","FPS","66.53","25.63","9,271","9,301,511","83","6,776,227","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","오버워치","javascript:void(0);","FPS","23.19","8.94","9,228","3,241,512","72","2,724,294","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","FIFA 온라인 4","javascript:void(0);","스포츠","90.25","7.49","9,262","2,717,168","58","2,807,500","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","메이플스토리","javascript:void(0);","RPG","50.27","6.94","9,172","2,517,329","98","1,542,875","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","서든어택","javascript:void(0);","FPS","8.66","3.34","9,085","1,210,367","65","1,123,370","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","스타크래프트 리마스터","javascript:void(0);","RTS","8.34","2.75","9,008","995,250","74","816,311","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","던전앤파이터","javascript:void(0);","액션","63.09","2.16","8,479","782,214","88","515,785","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","리니지","javascript:void(0);","RPG","8.99","1.24","6,158","449,849","113","238,320","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","디아블로3","javascript:void(0);","RPG","5.56","0.77","6,048","278,409","111","151,217","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","사이퍼즈","javascript:void(0);","액션","21.88","0.75","5,587","271,255","114","142,431","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","월드 오브 워크래프트","javascript:void(0);","RPG","5.09","0.71","5,587","254,746","107","143,244","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","카트라이더","javascript:void(0);","레이싱","81.79","0.68","8,124","245,688","36","411,481","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","블레이드 & 소울","javascript:void(0);","RPG","3.76","0.52","4,646","188,126","100","111,554","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","히어로즈 오브 더 스톰","javascript:void(0);","RTS","1.24","0.41","3,491","146,845","88","101,183","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","워크래프트3 리포지드","javascript:void(0);","RTS","1.22","0.40","4,069","144,788","64","139,798","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","검은사막","javascript:void(0);","RPG","2.88","0.40","3,948","144,077","119","72,772","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","아이온","javascript:void(0);","RPG","2.64","0.37","3,211","132,065","103","77,527","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","테일즈런너","javascript:void(0);","스포츠","3.86","0.32","5,286","115,979","47","149,999","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","스타크래프트2","javascript:void(0);","RTS","0.89","0.30","3,488","105,606","78","81,905","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","천애명월도","javascript:void(0);","RPG","2.08","0.29","2,627","104,086","100","63,909","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","하스스톤","javascript:void(0);","보드","15.70","0.25","5,115","89,377","46","118,421","블리자드","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","크레이지아케이드","javascript:void(0);","아케이드","61.21","0.25","5,304","88,533","32","168,718","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","GTA 5","javascript:void(0);","액션","6.88","0.24","2,381","85,297","80","64,558","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","파이널판타지14","javascript:void(0);","RPG","1.64","0.23","2,226","81,917","140","35,208","액토즈소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","스페셜포스","javascript:void(0);","FPS","0.59","0.23","2,698","81,150","99","49,245","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","테라","javascript:void(0);","RPG","1.46","0.21","2,150","72,853","95","46,019","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","한게임 로우바둑이","javascript:void(0);","보드","11.85","0.19","3,178","67,472","27","154,248","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","거상","javascript:void(0);","RPG","1.32","0.19","2,362","65,647","88","44,539","(주)에이케이인터렉티브","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"30","마비노기","javascript:void(0);","RPG","1.08","0.15","2,126","54,034","99","32,814","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"31","카운터-스트라이크 온라인","javascript:void(0);","FPS","0.39","0.15","3,911","53,614","50","64,968","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"32","DOTA 2","javascript:void(0);","RTS","0.44","0.15","937","51,925","118","26,626","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"33","마구마구","javascript:void(0);","스포츠","1.72","0.15","3,587","51,690","26","122,621","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"34","리니지2","javascript:void(0);","RPG","1.03","0.15","1,740","51,295","132","23,319","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"35","엘소드","javascript:void(0);","RPG","1.00","0.14","2,532","49,846","74","40,543","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"36","버블파이터","javascript:void(0);","슈팅","82.58","0.14","3,201","48,972","47","63,841","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"37","클로저스","javascript:void(0);","액션","3.92","0.14","2,279","48,527","77","38,175","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"38","프리스타일2","javascript:void(0);","스포츠","1.60","0.14","2,545","47,915","67","43,480","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"39","마비노기 영웅전","javascript:void(0);","RPG","0.96","0.14","1,971","47,764","94","30,855","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"40","한게임 신맞고","javascript:void(0);","보드","8.20","0.13","2,936","46,636","41","69,679","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"41","DK온라인","javascript:void(0);","RPG","0.85","0.12","535","42,450","188","13,584","마상소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"42","아바","javascript:void(0);","FPS","0.29","0.12","1,960","39,953","64","37,828","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"43","오디션","javascript:void(0);","아케이드","25.91","0.11","1,417","37,472","53","42,674","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"44","소울워커","javascript:void(0);","RPG","0.74","0.11","1,396","36,949","104","21,423","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"45","디아블로2","javascript:void(0);","RPG","0.73","0.10","1,394","36,133","69","31,904","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"46","한게임 하이로우","javascript:void(0);","보드","6.33","0.10","2,168","36,043","23","97,309","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"47","R2","javascript:void(0);","RPG","0.66","0.10","708","32,765","106","18,612","웹젠","유료","","",""
