"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","90.17","43.84","9,359","9,487,859","96","5,962,449","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","배틀그라운드","javascript:void(0);","FPS","57.22","15.06","9,190","3,258,197","80","2,469,375","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","오버워치","javascript:void(0);","FPS","26.59","7.00","9,105","1,514,273","69","1,326,115","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","FIFA 온라인 4","javascript:void(0);","스포츠","91.86","6.85","9,216","1,480,776","54","1,661,330","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","서든어택","javascript:void(0);","FPS","10.66","2.81","8,712","606,709","63","579,430","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","스타크래프트 리마스터","javascript:void(0);","RTS","5.42","2.64","8,698","569,710","75","457,794","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","카트라이더","javascript:void(0);","레이싱","99.22","2.53","8,928","546,503","37","907,352","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","메이플스토리","javascript:void(0);","RPG","19.29","1.92","7,962","414,226","86","289,560","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","로스트아크","javascript:void(0);","RPG","18.88","1.88","6,698","405,481","147","166,137","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","던전앤파이터","javascript:void(0);","액션","57.90","1.80","7,273","389,365","108","212,182","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","디아블로3","javascript:void(0);","RPG","12.54","1.25","6,042","269,203","123","131,690","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","리니지","javascript:void(0);","RPG","9.78","0.98","4,176","210,050","143","88,196","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","DOTA 2","javascript:void(0);","RTS","1.58","0.77","4,183","166,154","94","106,767","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","월드 오브 워크래프트","javascript:void(0);","RPG","7.18","0.72","4,181","154,150","126","73,817","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","사이퍼즈","javascript:void(0);","액션","21.09","0.66","4,441","141,808","114","74,216","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","워크래프트3 리포지드","javascript:void(0);","RTS","0.97","0.47","3,528","101,056","71","85,637","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","스타크래프트2","javascript:void(0);","RTS","0.95","0.46","4,842","99,423","76","78,859","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","아이온","javascript:void(0);","RPG","4.05","0.41","2,598","86,930","106","49,619","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","히어로즈 오브 더 스톰","javascript:void(0);","RTS","0.81","0.40","3,592","84,485","91","55,651","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","검은사막","javascript:void(0);","RPG","3.22","0.32","2,690","69,001","102","40,101","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","레인보우식스 시즈","javascript:void(0);","FPS","1.19","0.32","3,050","67,636","74","54,961","네오위즈/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","블레이드 & 소울","javascript:void(0);","RPG","2.55","0.26","2,508","54,689","88","37,000","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","리니지2","javascript:void(0);","RPG","2.42","0.24","1,601","51,907","126","24,726","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","크레이지아케이드","javascript:void(0);","아케이드","62.86","0.23","4,075","49,294","33","90,551","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","스페셜포스","javascript:void(0);","FPS","0.81","0.22","2,034","46,106","98","28,355","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","Destiny: Guardians","javascript:void(0);","FPS","0.78","0.21","2,193","44,388","105","25,728","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","테일즈런너","javascript:void(0);","스포츠","2.70","0.21","3,425","43,507","42","62,926","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","파이널판타지14","javascript:void(0);","RPG","1.66","0.17","1,429","35,593","130","16,418","액토즈소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","GTA 5","javascript:void(0);","액션","5.30","0.17","1,779","35,580","68","31,515","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"30","한게임 로우바둑이","javascript:void(0);","보드","11.30","0.17","2,442","35,520","27","80,353","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"31","거상","javascript:void(0);","RPG","1.56","0.16","1,664","33,354","89","22,678","(주)에이케이인터렉티브","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"32","APEX LEGENDS","javascript:void(0);","FPS","0.57","0.15","1,756","32,422","72","27,285","Origin/스팀","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"33","아키에이지","javascript:void(0);","RPG","1.49","0.15","737","31,894","87","22,123","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"34","한게임 신맞고","javascript:void(0);","보드","8.82","0.13","2,349","27,713","39","43,128","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"35","마구마구","javascript:void(0);","스포츠","1.67","0.13","2,316","26,816","33","49,646","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"36","카운터-스트라이크 온라인","javascript:void(0);","FPS","0.47","0.13","2,675","26,521","52","31,255","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"37","하스스톤","javascript:void(0);","보드","8.28","0.13","2,836","26,003","47","33,525","블리자드","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"38","피망 고스톱","javascript:void(0);","보드","8.25","0.12","2,527","25,916","43","36,396","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"39","Monster Hunter : World","javascript:void(0);","액션","3.71","0.12","1,316","24,942","96","15,558","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"40","Dead by Daylight","javascript:void(0);","액션","3.40","0.11","1,393","22,806","58","23,984","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"41","천애명월도","javascript:void(0);","RPG","0.98","0.10","878","21,014","93","13,601","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"42","패스 오브 엑자일","javascript:void(0);","RPG","0.97","0.10","709","20,795","132","9,252","카카오/그라인딩 기어 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"43","테라","javascript:void(0);","RPG","0.94","0.10","850","20,058","95","12,768","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"44","마비노기","javascript:void(0);","RPG","0.93","0.10","1,280","19,835","78","15,333","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"45","Counter-Strike : Global Offensive","javascript:void(0);","FPS","0.35","0.10","1,026","19,754","69","17,349","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"46","한게임 바둑","javascript:void(0);","보드","6.16","0.09","1,576","19,359","55","21,405","한게임","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"47","월드 오브 탱크","javascript:void(0);","액션","2.85","0.09","993","19,146","107","10,806","워게이밍유한회사","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"48","엘소드","javascript:void(0);","RPG","0.89","0.09","1,461","19,018","71","15,883","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"49","마비노기 영웅전","javascript:void(0);","RPG","0.88","0.09","1,034","18,847","98","11,554","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"50","한게임 하이로우","javascript:void(0);","보드","5.99","0.09","1,662","18,827","23","50,623","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"51","R2","javascript:void(0);","RPG","0.83","0.09","529","17,723","102","10,409","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"52","오디션","javascript:void(0);","아케이드","22.32","0.09","907","17,497","56","18,893","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"53","프리스타일2","javascript:void(0);","스포츠","1.06","0.08","1,289","17,041","66","15,753","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"54","슬러거","javascript:void(0);","스포츠","1.04","0.08","1,282","16,621","43","23,611","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"55","소울워커","javascript:void(0);","RPG","0.78","0.08","984","16,602","95","10,451","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"56","뮤 온라인","javascript:void(0);","RPG","0.77","0.08","501","16,538","144","6,905","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"57","아바","javascript:void(0);","FPS","0.28","0.08","977","15,705","70","13,582","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"58","Astellia","javascript:void(0);","RPG","0.67","0.07","438","14,326","144","5,985","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"59","클로저스","javascript:void(0);","액션","2.05","0.07","999","13,769","73","11,290","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"60","넷마블 포커리그","javascript:void(0);","보드","4.25","0.07","1,381","13,339","37","21,918","넷마블","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
