"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","88.28","34.81","9,424","10,443,167","93","6,796,190","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","배틀그라운드","javascript:void(0);","FPS","57.74","18.94","9,322","5,681,343","77","4,468,322","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","오버워치","javascript:void(0);","FPS","22.20","7.28","9,222","2,184,068","70","1,867,043","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","FIFA 온라인 4","javascript:void(0);","스포츠","91.41","6.31","9,287","1,891,575","58","1,924,266","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","카트라이더","javascript:void(0);","레이싱","98.87","4.15","9,203","1,245,086","42","1,814,428","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","서든어택","javascript:void(0);","FPS","11.72","3.85","9,077","1,152,931","63","1,108,955","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","로스트아크","javascript:void(0);","RPG","32.25","3.60","8,280","1,078,899","147","441,224","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","스타크래프트 리마스터","javascript:void(0);","RTS","6.62","2.62","8,917","783,119","73","652,800","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","메이플스토리","javascript:void(0);","RPG","19.55","2.18","8,382","653,988","87","449,473","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","던전앤파이터","javascript:void(0);","액션","61.25","2.02","7,938","604,816","103","341,862","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","APEX LEGENDS","javascript:void(0);","FPS","4.16","1.37","6,022","408,435","61","403,660","Origin/스팀","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
