"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","93.92","53.21","8,411","8,390,783","101","4,995,372","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","배틀그라운드","javascript:void(0);","FPS","35.83","6.45","7,532","1,015,686","95","643,692","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","FIFA 온라인 4","javascript:void(0);","스포츠","92.59","6.43","8,156","1,013,562","61","997,174","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","오버워치","javascript:void(0);","FPS","28.22","5.08","7,644","800,006","90","534,890","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","서든어택","javascript:void(0);","FPS","24.79","4.46","7,551","702,738","75","563,357","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","메이플스토리","javascript:void(0);","RPG","29.14","3.43","7,322","539,873","93","347,328","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","던전앤파이터","javascript:void(0);","액션","67.21","2.80","6,766","440,325","99","261,075","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","스타크래프트 리마스터","javascript:void(0);","RTS","3.70","2.10","6,911","330,502","81","245,147","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","로스트아크","javascript:void(0);","RPG","13.69","1.61","4,724","253,551","132","115,432","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","리니지2","javascript:void(0);","RPG","9.76","1.15","1,143","180,713","431","25,549","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","리니지","javascript:void(0);","RPG","9.35","1.10","2,460","173,260","180","57,869","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","패스 오브 엑자일","javascript:void(0);","RPG","7.24","0.86","2,616","134,101","150","53,817","카카오/그라인딩 기어 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","발로란트","javascript:void(0);","FPS","3.84","0.69","3,125","108,722","87","75,609","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","카트라이더","javascript:void(0);","레이싱","98.80","0.61","5,649","94,969","35","163,426","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","사이퍼즈","javascript:void(0);","액션","14.14","0.59","2,929","92,599","120","46,384","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","월드 오브 워크래프트","javascript:void(0);","RPG","4.44","0.53","2,499","82,186","118","41,945","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","워크래프트3 리포지드","javascript:void(0);","RTS","0.85","0.49","2,463","75,852","91","50,312","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","블레이드 & 소울","javascript:void(0);","RPG","3.36","0.40","1,580","62,147","129","28,901","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","스타크래프트2","javascript:void(0);","RTS","0.68","0.39","2,935","60,659","84","43,639","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","아이온","javascript:void(0);","RPG","2.45","0.29","1,173","45,374","128","21,418","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","히어로즈 오브 더 스톰","javascript:void(0);","RTS","0.42","0.24","1,594","37,463","101","22,282","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","디아블로3","javascript:void(0);","RPG","1.99","0.24","1,588","36,740","107","20,708","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","검은사막","javascript:void(0);","RPG","1.97","0.24","1,166","36,366","143","15,264","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","레인보우식스 시즈","javascript:void(0);","FPS","1.12","0.20","1,526","31,509","77","24,630","네오위즈/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","GTA 5","javascript:void(0);","액션","4.71","0.20","1,429","30,839","74","25,446","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","스페셜포스","javascript:void(0);","FPS","1.08","0.20","1,157","30,581","115","15,963","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","DOTA 2","javascript:void(0);","RTS","0.34","0.19","609","29,558","131","13,574","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
