"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","93.46","43.94","7,962","5,178,038","109","2,872,402","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","FIFA 온라인 4","javascript:void(0);","스포츠","95.01","8.29","7,816","976,331","59","989,229","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","서든어택","javascript:void(0);","FPS","36.28","7.81","7,479","919,767","76","727,614","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","배틀그라운드","javascript:void(0);","FPS","34.44","7.41","7,277","873,202","101","518,542","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","메이플스토리","javascript:void(0);","RPG","28.88","4.64","7,209","546,211","102","321,550","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","오버워치","javascript:void(0);","FPS","21.23","4.57","7,148","538,204","92","350,931","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","아이온","javascript:void(0);","RPG","19.26","3.09","4,850","364,170","184","118,675","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","스타크래프트 리마스터","javascript:void(0);","RTS","4.34","2.04","6,523","240,068","89","162,662","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","던전앤파이터","javascript:void(0);","액션","38.96","1.58","5,399","185,785","100","110,852","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","리니지2","javascript:void(0);","RPG","9.11","1.47","1,054","172,182","519","20,229","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","이터널 리턴","javascript:void(0);","액션","31.49","1.28","4,249","150,175","102","89,026","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","리니지","javascript:void(0);","RPG","6.53","1.05","2,261","123,441","194","38,340","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","로스트아크","javascript:void(0);","RPG","6.50","1.05","3,520","122,894","131","56,564","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","월드 오브 워크래프트","javascript:void(0);","RPG","6.05","0.98","3,057","114,337","162","42,478","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","엘리온","javascript:void(0);","RPG","5.93","0.96","2,727","112,011","174","38,664","카카오게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","카트라이더","javascript:void(0);","레이싱","99.01","0.67","5,686","78,134","35","134,422","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","발로란트","javascript:void(0);","FPS","2.27","0.49","2,521","57,506","84","41,363","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","워크래프트3 리포지드","javascript:void(0);","RTS","0.92","0.43","2,116","50,561","95","32,184","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","사이퍼즈","javascript:void(0);","액션","9.88","0.40","2,107","47,075","131","21,609","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","GTA 5","javascript:void(0);","액션","8.29","0.34","1,974","39,536","83","28,779","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","디아블로3","javascript:void(0);","RPG","2.02","0.33","1,718","38,164","130","17,727","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","블레이드 & 소울","javascript:void(0);","RPG","1.96","0.32","1,219","36,956","146","15,206","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","검은사막","javascript:void(0);","RPG","1.79","0.29","1,344","33,680","152","13,363","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","스타크래프트2","javascript:void(0);","RTS","0.57","0.27","2,354","31,477","84","22,595","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","스페셜포스","javascript:void(0);","FPS","0.99","0.22","1,137","24,930","126","11,944","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","크레이지아케이드","javascript:void(0);","아케이드","69.70","0.21","2,373","24,578","42","35,620","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","엘소드","javascript:void(0);","RPG","1.19","0.20","1,081","22,508","113","10,554","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","테일즈런너","javascript:void(0);","스포츠","2.12","0.19","1,960","21,719","51","25,760","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","한게임 로우바둑이","javascript:void(0);","보드","11.97","0.18","1,500","20,064","27","46,215","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"30","APEX LEGENDS","javascript:void(0);","FPS","0.74","0.16","971","18,699","101","11,183","Origin/스팀","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"31","패스 오브 엑자일","javascript:void(0);","RPG","0.99","0.16","758","18,622","161","6,937","카카오/그라인딩 기어 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"32","레인보우식스 시즈","javascript:void(0);","FPS","0.73","0.16","1,294","18,309","81","13,673","네오위즈/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"33","거상","javascript:void(0);","RPG","0.96","0.16","827","18,024","111","9,907","(주)에이케이인터렉티브","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"34","히어로즈 오브 더 스톰","javascript:void(0);","RTS","0.32","0.15","1,032","17,599","110","9,597","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"35","Counter-Strike : Global Offensive","javascript:void(0);","FPS","0.67","0.15","544","16,926","98","10,493","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"36","DOTA 2","javascript:void(0);","RTS","0.31","0.15","412","16,807","151","6,658","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"37","R2","javascript:void(0);","RPG","0.86","0.14","404","16,084","92","10,566","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"38","마비노기 영웅전","javascript:void(0);","RPG","0.79","0.13","816","14,937","120","7,500","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"39","피망 고스톱","javascript:void(0);","보드","8.54","0.13","1,539","14,310","47","18,336","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"40","Dead by Daylight","javascript:void(0);","액션","2.95","0.12","805","14,050","84","10,132","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"41","피망 포커","javascript:void(0);","보드","7.74","0.12","1,430","12,970","33","23,709","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"42","디아블로2","javascript:void(0);","RPG","0.65","0.11","528","12,234","122","6,051","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"43","콜 오브 듀티: 모던 워페어","javascript:void(0);","FPS","0.44","0.10","1,037","11,101","50","13,332","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"44","뮤 온라인","javascript:void(0);","RPG","0.58","0.10","329","10,934","174","3,783","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"45","Destiny: Guardians","javascript:void(0);","FPS","0.43","0.10","526","10,799","140","4,629","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"46","하스스톤","javascript:void(0);","보드","6.29","0.09","1,045","10,545","56","11,361","블리자드","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"47","월드 오브 탱크","javascript:void(0);","액션","2.11","0.09","423","10,039","146","4,151","워게이밍유한회사","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"48","한게임 바둑","javascript:void(0);","보드","5.90","0.09","815","9,889","68","8,795","한게임","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"49","한게임 하이로우","javascript:void(0);","보드","5.89","0.09","984","9,869","23","26,136","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"50","카운터-스트라이크 온라인","javascript:void(0);","FPS","0.39","0.09","1,146","9,806","53","11,261","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"51","슬러거","javascript:void(0);","스포츠","0.96","0.09","501","9,775","79","7,559","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"52","테라","javascript:void(0);","RPG","0.50","0.08","382","9,416","93","6,277","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"53","Monster Hunter : World","javascript:void(0);","액션","1.94","0.08","461","9,227","119","4,701","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"54","한게임 신맞고","javascript:void(0);","보드","4.99","0.08","905","8,364","38","13,379","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"55","겟앰프드","javascript:void(0);","대전격투","51.35","0.08","718","8,303","67","7,539","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"56","파이널판타지14","javascript:void(0);","RPG","0.44","0.08","407","8,302","162","3,094","액토즈소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"57","아키에이지","javascript:void(0);","RPG","0.44","0.07","309","8,187","75","6,641","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"58","TEKKEN 7","javascript:void(0);","대전격투","45.30","0.07","697","7,325","54","8,279","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"59","엠게임 바둑","javascript:void(0);","보드","4.22","0.06","544","7,072","75","5,729","웹젠","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"60","아바","javascript:void(0);","FPS","0.28","0.06","395","6,867","77","5,394","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"61","한게임 7포커","javascript:void(0);","보드","4.08","0.06","872","6,838","26","15,985","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"62","소울워커","javascript:void(0);","RPG","0.35","0.06","335","6,479","140","2,786","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"63","넷마블 바둑","javascript:void(0);","보드","3.70","0.06","476","6,195","102","3,644","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"64","프리스타일2","javascript:void(0);","스포츠","0.60","0.06","430","6,122","74","4,888","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"65","마비노기","javascript:void(0);","RPG","0.32","0.06","383","5,992","112","3,222","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"66","오디션","javascript:void(0);","아케이드","16.92","0.06","341","5,964","59","6,100","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"67","마구마구","javascript:void(0);","스포츠","0.56","0.05","659","5,748","24","14,592","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"68","천애명월도","javascript:void(0);","RPG","0.30","0.05","262","5,585","95","3,549","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"69","프리스톤테일","javascript:void(0);","RPG","0.30","0.05","155","5,534","52","6,508","마상소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"70","넷마블 윷놀이","javascript:void(0);","보드","3.25","0.05","577","5,450","41","8,205","넷마블","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"71","Escape from Tarkov","javascript:void(0);","FPS","0.21","0.05","234","5,223","83","3,824","배틀스테이트 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"72","넷마블 사천성","javascript:void(0);","보드","2.88","0.05","530","4,817","63","4,638","넷마블","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"73","러브비트","javascript:void(0);","아케이드","13.15","0.04","363","4,635","56","4,977","엔씨소프트","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"74","피망 베가스","javascript:void(0);","보드","2.72","0.04","646","4,550","18","15,237","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"75","클로저스","javascript:void(0);","액션","0.95","0.04","379","4,501","87","3,107","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"76","클럽엠스타","javascript:void(0);","캐주얼","38.89","0.04","197","4,410","76","3,470","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"77","Left 4 Dead 2","javascript:void(0);","액션","0.92","0.04","338","4,354","69","3,809","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"78","한게임 신사천성","javascript:void(0);","보드","2.57","0.04","541","4,306","49","5,391","한게임","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"79","한게임 라스베가스 포커","javascript:void(0);","보드","2.57","0.04","806","4,296","15","17,747","한게임","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"80","바람의나라","javascript:void(0);","RPG","0.23","0.04","300","4,187","80","3,057","넥슨","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"81","피망 바둑","javascript:void(0);","보드","2.50","0.04","400","4,186","67","3,781","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"82","라테일","javascript:void(0);","RPG","0.22","0.04","231","4,066","108","2,266","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"83","버블파이터","javascript:void(0);","슈팅","92.77","0.04","544","3,793","44","5,280","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"84","넷마블 포커리그","javascript:void(0);","보드","2.18","0.04","328","3,644","50","4,339","넷마블","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"85","프리스타일","javascript:void(0);","스포츠","0.36","0.04","230","3,625","92","2,282","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"86","오로바둑","javascript:void(0);","보드","2.12","0.04","244","3,542","97","2,201","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"87","미르의전설2","javascript:void(0);","RPG","0.19","0.03","113","3,461","115","1,805","와이디온라인","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"88","Cyberpunk 2077","javascript:void(0);","RPG","0.19","0.03","146","3,445","130","1,576","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"89","뮤 블루","javascript:void(0);","RPG","0.19","0.03","73","3,410","244","913","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"90","스페셜포스2","javascript:void(0);","FPS","0.12","0.03","216","2,979","100","1,804","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"91","RF온라인","javascript:void(0);","RPG","0.15","0.03","37","2,828","192","928","카카오게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"92","astellia royal","javascript:void(0);","RPG","0.14","0.03","47","2,596","257","622","㈜웨이투빗","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"93","AMONG US","javascript:void(0);","캐주얼","22.56","0.03","275","2,558","66","2,332","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"94","ARK:Survival Evolved","javascript:void(0);","FPS","0.10","0.03","94","2,472","102","1,477","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"95","Warframe","javascript:void(0);","FPS","0.10","0.02","114","2,344","117","1,159","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
