"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","배틀그라운드","javascript:void(0);","FPS","69.58","27.42","9,260","9,645,764","82","7,042,985","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","리그 오브 레전드","javascript:void(0);","RTS","87.56","27.02","9,311","9,504,847","92","6,194,656","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","메이플스토리","javascript:void(0);","RPG","55.72","8.74","9,189","3,073,236","90","2,076,972","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","오버워치","javascript:void(0);","FPS","21.34","8.41","9,188","2,958,012","69","2,576,014","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","FIFA 온라인 4","javascript:void(0);","스포츠","87.09","6.72","9,239","2,361,749","57","2,473,092","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","서든어택","javascript:void(0);","FPS","7.54","2.98","9,050","1,045,073","63","996,981","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","스타크래프트 리마스터","javascript:void(0);","RTS","8.37","2.59","8,941","908,122","68","811,330","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","던전앤파이터","javascript:void(0);","액션","62.96","2.21","8,592","776,451","79","575,303","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","리니지","javascript:void(0);","RPG","7.46","1.17","5,839","411,369","116","213,781","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","디아블로3","javascript:void(0);","RPG","5.48","0.86","6,205","302,149","111","163,882","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","사이퍼즈","javascript:void(0);","액션","22.13","0.78","5,703","272,899","113","144,527","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","월드 오브 워크래프트","javascript:void(0);","RPG","4.27","0.67","5,287","235,486","104","135,767","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","카트라이더","javascript:void(0);","레이싱","89.40","0.66","8,019","232,190","37","384,919","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","블레이드 & 소울","javascript:void(0);","RPG","3.56","0.56","4,739","196,160","101","115,633","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","워크래프트3 리포지드","javascript:void(0);","RTS","1.45","0.45","4,015","157,044","76","125,427","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","아이온","javascript:void(0);","RPG","2.79","0.44","3,525","153,832","102","90,794","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","히어로즈 오브 더 스톰","javascript:void(0);","RTS","1.27","0.40","3,420","137,233","91","91,096","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","검은사막","javascript:void(0);","RPG","2.34","0.37","3,655","128,532","119","64,863","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","테일즈런너","javascript:void(0);","스포츠","4.15","0.32","5,236","112,453","47","146,380","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","천애명월도","javascript:void(0);","RPG","2.02","0.32","2,481","111,220","115","58,641","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","스타크래프트2","javascript:void(0);","RTS","0.92","0.29","3,419","99,451","76","78,774","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","파이널판타지14","javascript:void(0);","RPG","1.54","0.25","2,334","84,784","130","39,377","액토즈소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","GTA 5","javascript:void(0);","액션","6.73","0.24","2,321","82,943","77","64,616","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","크레이지아케이드","javascript:void(0);","아케이드","64.07","0.24","5,041","81,102","32","155,881","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","테라","javascript:void(0);","RPG","1.45","0.23","2,335","79,707","95","50,639","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","스페셜포스","javascript:void(0);","FPS","0.53","0.21","2,583","72,743","98","44,590","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","거상","javascript:void(0);","RPG","1.22","0.20","2,349","67,172","92","43,939","(주)에이케이인터렉티브","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","하스스톤","javascript:void(0);","보드","11.67","0.17","4,399","59,567","45","80,947","블리자드","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","마비노기","javascript:void(0);","RPG","1.08","0.17","2,240","59,481","100","35,751","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"30","한게임 로우바둑이","javascript:void(0);","보드","11.17","0.17","2,969","56,994","28","126,322","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"31","카운터-스트라이크 온라인","javascript:void(0);","FPS","0.41","0.16","4,295","56,166","45","76,287","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"32","클로저스","javascript:void(0);","액션","4.45","0.16","2,569","54,767","73","44,810","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"33","마구마구","javascript:void(0);","스포츠","1.86","0.15","3,496","50,340","25","123,780","넷마블","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"34","버블파이터","javascript:void(0);","슈팅","85.02","0.14","3,347","48,970","44","67,895","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"35","DOTA 2","javascript:void(0);","RTS","0.45","0.14","877","48,541","119","24,405","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"36","리니지2","javascript:void(0);","RPG","0.81","0.13","1,601","44,353","131","20,377","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"37","소울워커","javascript:void(0);","RPG","0.80","0.13","1,602","44,092","106","24,982","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"38","한게임 신맞고","javascript:void(0);","보드","8.52","0.13","2,809","43,446","40","65,954","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"39","마비노기 영웅전","javascript:void(0);","RPG","0.79","0.13","1,851","43,086","92","28,494","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"40","엘소드","javascript:void(0);","RPG","0.77","0.12","2,236","42,119","70","36,249","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"41","프리스타일2","javascript:void(0);","스포츠","1.45","0.12","2,308","39,310","57","41,929","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"42","디아블로2","javascript:void(0);","RPG","0.70","0.11","1,499","38,469","77","30,437","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"43","아바","javascript:void(0);","FPS","0.27","0.11","1,866","37,337","63","35,562","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"44","R2","javascript:void(0);","RPG","0.64","0.11","762","35,186","105","20,452","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"45","겟앰프드","javascript:void(0);","대전격투","96.50","0.09","1,982","30,808","55","33,922","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"46","한게임 하이로우","javascript:void(0);","보드","5.95","0.09","2,015","30,368","22","83,455","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"47","넷마블 포커리그","javascript:void(0);","보드","5.78","0.09","2,148","29,455","39","45,470","넷마블","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
