"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","92.99","48.64","8,790","10,815,388","96","6,750,542","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","배틀그라운드","javascript:void(0);","FPS","33.19","7.81","8,253","1,736,661","95","1,105,173","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","오버워치","javascript:void(0);","FPS","28.87","6.80","8,410","1,510,984","87","1,043,046","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","서든어택","javascript:void(0);","FPS","24.72","5.82","8,359","1,293,488","75","1,047,048","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","FIFA 온라인 4","javascript:void(0);","스포츠","89.34","5.52","8,589","1,227,263","56","1,321,827","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","메이플스토리","javascript:void(0);","RPG","29.98","3.23","7,786","717,108","96","447,401","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","던전앤파이터","javascript:void(0);","액션","61.56","2.48","7,150","550,701","107","301,147","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","스타크래프트 리마스터","javascript:void(0);","RTS","4.25","2.22","7,751","493,628","81","366,445","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","발로란트","javascript:void(0);","FPS","6.63","1.56","4,733","346,667","80","262,032","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","로스트아크","javascript:void(0);","RPG","11.72","1.27","4,580","280,329","142","118,638","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","카트라이더","javascript:void(0);","레이싱","99.18","1.08","7,601","239,232","35","411,805","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","리니지2","javascript:void(0);","RPG","9.38","1.01","1,415","224,306","405","33,844","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","리니지","javascript:void(0);","RPG","8.92","0.96","2,975","213,247","183","70,065","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","월드 오브 워크래프트","javascript:void(0);","RPG","6.56","0.71","3,342","156,738","140","67,249","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","사이퍼즈","javascript:void(0);","액션","16.04","0.65","3,739","143,488","124","69,477","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","워크래프트3 리포지드","javascript:void(0);","RTS","1.03","0.54","3,216","118,978","93","77,448","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","GTA 5","javascript:void(0);","액션","9.44","0.38","2,682","84,380","83","61,218","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","블레이드 & 소울","javascript:void(0);","RPG","3.32","0.36","1,937","79,201","132","35,900","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","스타크래프트2","javascript:void(0);","RTS","0.67","0.35","3,462","77,361","81","57,470","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","검은사막","javascript:void(0);","RPG","2.99","0.33","2,057","71,506","132","32,576","(주)펄어비스","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","아이온","javascript:void(0);","RPG","2.84","0.31","1,528","67,893","134","30,539","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","디아블로3","javascript:void(0);","RPG","2.64","0.29","2,404","62,924","96","40,027","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","테일즈런너","javascript:void(0);","스포츠","4.57","0.29","3,178","62,756","47","81,691","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","히어로즈 오브 더 스톰","javascript:void(0);","RTS","0.52","0.27","2,299","59,411","101","35,568","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"25","콜 오브 듀티: 모던 워페어","javascript:void(0);","FPS","1.03","0.25","2,450","53,442","61","52,877","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"26","레인보우식스 시즈","javascript:void(0);","FPS","0.99","0.24","2,352","51,517","74","42,090","네오위즈/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"27","DOTA 2","javascript:void(0);","RTS","0.42","0.22","865","47,846","123","23,453","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"28","스페셜포스","javascript:void(0);","FPS","0.90","0.22","1,639","47,102","114","24,792","네오위즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"29","한게임 로우바둑이","javascript:void(0);","보드","13.39","0.21","2,246","46,553","26","111,153","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"30","크레이지아케이드","javascript:void(0);","아케이드","62.06","0.20","3,082","42,930","39","66,104","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"31","패스 오브 엑자일","javascript:void(0);","RPG","1.79","0.20","1,318","42,627","130","19,772","카카오/그라인딩 기어 게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"32","파이널판타지14","javascript:void(0);","RPG","1.76","0.19","1,233","41,921","153","16,436","액토즈소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"33","아키에이지","javascript:void(0);","RPG","1.56","0.17","783","37,140","72","31,641","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"34","Monster Hunter : World","javascript:void(0);","액션","3.97","0.16","1,175","35,473","119","18,050","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"35","거상","javascript:void(0);","RPG","1.44","0.16","1,240","34,315","102","20,493","(주)에이케이인터렉티브","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"36","Destiny: Guardians","javascript:void(0);","FPS","0.64","0.15","973","33,322","127","15,700","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"37","Counter-Strike : Global Offensive","javascript:void(0);","FPS","0.59","0.14","948","30,565","78","23,646","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"38","마비노기 영웅전","javascript:void(0);","RPG","1.25","0.14","1,083","29,798","117","15,480","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"39","APEX LEGENDS","javascript:void(0);","FPS","0.57","0.14","1,067","29,330","85","20,752","Origin/스팀","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"40","R2","javascript:void(0);","RPG","1.22","0.14","490","29,068","102","17,323","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"41","디아블로2","javascript:void(0);","RPG","1.18","0.13","848","28,218","121","14,133","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"42","피망 포커","javascript:void(0);","보드","7.92","0.13","1,930","27,529","32","53,270","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"43","한게임 하이로우","javascript:void(0);","보드","7.16","0.12","1,570","24,880","23","67,769","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"44","뮤 온라인","javascript:void(0);","RPG","1.04","0.12","456","24,728","192","7,766","웹젠","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"45","테라","javascript:void(0);","RPG","1.03","0.12","743","24,591","84","17,657","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"46","카운터-스트라이크 온라인","javascript:void(0);","FPS","0.46","0.11","1,798","23,562","56","25,768","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"47","피망 고스톱","javascript:void(0);","보드","6.68","0.11","1,852","23,224","45","31,331","네오위즈","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"48","한게임 신맞고","javascript:void(0);","보드","6.37","0.10","1,505","22,129","40","33,367","한게임","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"49","Dead by Daylight","javascript:void(0);","액션","2.46","0.10","944","21,938","79","16,708","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"50","하스스톤","javascript:void(0);","보드","6.19","0.10","1,694","21,523","57","22,879","블리자드","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"51","한게임 바둑","javascript:void(0);","보드","6.08","0.10","1,289","21,115","62","20,645","한게임","무료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"52","프리스타일2","javascript:void(0);","스포츠","1.44","0.09","1,026","19,748","74","16,115","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"53","엘소드","javascript:void(0);","RPG","0.80","0.09","986","18,932","84","13,388","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"54","마구마구","javascript:void(0);","스포츠","1.33","0.09","1,266","18,193","32","35,037","넷마블","유료","","",""
