"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","배틀그라운드","javascript:void(0);","FPS","79.20","41.60","9,296","10,027,531","77","7,844,560","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","리그 오브 레전드","javascript:void(0);","RTS","89.50","26.41","9,358","6,366,457","88","4,353,944","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","오버워치","javascript:void(0);","FPS","14.21","7.47","9,186","1,798,904","62","1,751,853","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","서든어택","javascript:void(0);","FPS","5.61","2.95","9,035","709,879","61","708,673","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","메이플스토리","javascript:void(0);","RPG","27.53","2.24","8,487","539,728","84","387,115","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","스타크래프트 리마스터","javascript:void(0);","RTS","7.16","2.12","8,869","508,894","68","453,350","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","던전앤파이터","javascript:void(0);","액션","66.81","1.87","8,357","450,553","83","316,908","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","리니지","javascript:void(0);","RPG","10.34","0.85","5,092","202,737","110","110,729","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","월드 오브 워크래프트","javascript:void(0);","RPG","8.22","0.67","4,981","161,156","122","79,678","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","사이퍼즈","javascript:void(0);","액션","22.46","0.63","5,174","151,441","110","82,583","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","카트라이더","javascript:void(0);","레이싱","86.32","0.56","7,552","133,306","33","246,876","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","디아블로3","javascript:void(0);","RPG","6.73","0.55","5,330","131,968","102","77,545","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","천애명월도","javascript:void(0);","RPG","6.64","0.54","3,729","130,122","120","65,159","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
