"tablescraper-selected-row","name","name href","tablescraper-selected-row 2","tablescraper-selected-row 3","tablescraper-selected-row 4","num","num 2","num 3","num 4","tablescraper-selected-row 5","tablescraper-selected-row 6","on","on href","intop_btnarea"
"1","리그 오브 레전드","javascript:void(0);","RTS","93.49","44.79","7,861","7,423,788","108","4,132,446","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"2","서든어택","javascript:void(0);","FPS","35.80","7.69","7,414","1,273,653","79","971,897","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"3","FIFA 온라인 4","javascript:void(0);","스포츠","93.74","7.23","7,687","1,197,867","57","1,242,960","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"4","배틀그라운드","javascript:void(0);","FPS","33.57","7.21","7,228","1,194,183","103","700,210","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"5","오버워치","javascript:void(0);","FPS","22.28","4.79","7,192","792,658","91","524,796","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"6","메이플스토리","javascript:void(0);","RPG","29.83","4.67","7,126","774,192","103","450,649","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"7","아이온","javascript:void(0);","RPG","18.89","2.96","4,735","490,172","187","157,047","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"8","던전앤파이터","javascript:void(0);","액션","47.50","2.14","5,709","354,739","107","193,727","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"9","스타크래프트 리마스터","javascript:void(0);","RTS","4.25","2.04","6,479","337,291","89","229,416","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"10","리니지2","javascript:void(0);","RPG","8.40","1.32","1,018","217,881","527","25,207","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"11","로스트아크","javascript:void(0);","RPG","8.29","1.30","3,902","215,161","144","90,154","스마일게이트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"12","이터널 리턴","javascript:void(0);","액션","25.66","1.16","4,125","191,660","101","114,167","카카오/스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"13","리니지","javascript:void(0);","RPG","6.60","1.04","2,228","171,116","188","54,674","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"14","월드 오브 워크래프트","javascript:void(0);","RPG","6.44","1.01","3,135","167,007","167","59,909","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"15","엘리온","javascript:void(0);","RPG","4.89","0.77","2,282","126,760","160","48,535","카카오게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"16","카트라이더","javascript:void(0);","레이싱","99.02","0.67","5,702","110,529","34","196,409","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"17","발로란트","javascript:void(0);","FPS","2.50","0.54","2,687","88,603","83","64,645","라이엇게임즈","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"18","워크래프트3 리포지드","javascript:void(0);","RTS","0.93","0.45","2,130","73,070","96","45,753","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"19","사이퍼즈","javascript:void(0);","액션","8.95","0.41","2,101","66,811","131","30,695","넥슨","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"20","GTA 5","javascript:void(0);","액션","7.52","0.34","2,029","56,142","85","40,004","스팀","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"21","디아블로3","javascript:void(0);","RPG","1.94","0.31","1,689","50,149","127","23,749","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"22","블레이드 & 소울","javascript:void(0);","RPG","1.80","0.29","1,168","46,478","143","19,448","엔씨소프트","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"23","스타크래프트2","javascript:void(0);","RTS","0.56","0.27","2,317","44,249","85","31,511","블리자드","유료","","",""
"","","","","","","","","","","","","점유율 등락","javascript:void(0);","이용시간 등락"
"24","검은사막","javascript:void(0);","RPG","1.68","0.27","1,307","43,546","150","17,437","(주)펄어비스","유료","","",""
