rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,22.45
2,,브롤스타즈,Supercell,액션게임,14.54
3,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,8.74
4,,ROBLOX,Roblox Corporation,어드벤처게임,13.43
5,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,11.4
6,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,4.98
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,10.83
8,,Among Us,Innersloth LLC,액션게임,15.97
9,1.0,Minecraft,Mojang,액션게임,18.98
10,1.0,무한의 계단,NFLY STUDIO,아케이드게임,22.27
11,-2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,3.09
12,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,4.92
13,,꿈의 집 (Homescapes),Playrix,캐주얼게임,2.97
14,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,2.63
15,9.0,좀비고등학교,AWESOMEPIECE,아케이드게임,31.3
16,,클래시 로얄,Supercell,전략게임,5.32
17,-2.0,그랑사가,NPIXEL,롤플레잉게임,-6.98
18,4.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,15.12
19,-1.0,클래시 오브 클랜,Supercell,전략게임,2.48
20,-1.0,캔디크러쉬사가,King,캐주얼게임,2.83
21,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.66
22,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,11.56
23,-2.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.68
24,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.39
25,-8.0,메이플스토리M,NEXON Company,롤플레잉게임,-15.35
26,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.42
27,3.0,Rummikub,Kinkajoo,보드게임,12.95
28,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.86
29,,LoL+,"Riot Games, Inc",게임커뮤니티,3.79
30,-3.0,세븐나이츠2,Netmarble,롤플레잉게임,-6.57
