rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,12.31
2,,Roblox,Roblox Corporation,어드벤처게임,6.68
3,1.0,브롤스타즈,Supercell,액션게임,2.99
4,-1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.28
5,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,1.57
6,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,2.46
7,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.55
8,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,3.47
9,1.0,무한의 계단,NFLY STUDIO,아케이드게임,7.8
10,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,0.28
11,0.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉게임,
12,-3.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,,-19.15
13,-1.0,클래시 로얄,Supercell,전략게임,0.46
14,-1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-1.09
15,,좀비고등학교,AWESOMEPIECE,아케이드게임,5.91
16,-2.0,클래시 오브 클랜,Supercell,전략게임,0.35
17,-1.0,캔디크러쉬사가,King,캐주얼게임,-0.29
18,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.19
19,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.3
20,-3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-6.99
21,-1.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.17
22,1.0,Minecraft,Mojang,액션게임,5.4
23,-2.0,피파모바일,NEXON Company,스포츠게임,3.17
24,-2.0,Rummikub,Kinkajoo,보드게임,1.97
25,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-2.47
26,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,1.07
27,1.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.04
28,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.35
29,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.27
30,-5.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-6.31
31,-1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-0.02
32,-1.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,0.88
