rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-7.5
2,,브롤스타즈,Supercell,액션게임,-5.59
3,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.12
4,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-10.59
5,,ROBLOX,Roblox Corporation,어드벤처게임,-6.94
6,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-6.53
7,,무한의 계단,NFLY STUDIO,아케이드게임,-5.85
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-7.99
9,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-6.15
10,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.27
11,2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.73
12,,Minecraft,Mojang,액션게임,-8.63
13,4.0,캔디크러쉬사가,King,캐주얼게임,1.06
14,2.0,클래시 로얄,Supercell,전략게임,-1.26
15,3.0,클래시 오브 클랜,Supercell,전략게임,-0.88
16,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-3.55
17,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.18
18,0.0,파이널기어,BILIBILI,액션게임,
19,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.3
20,1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.02
21,-7.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-20.33
22,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.84
23,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.33
24,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.18
25,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-6.52
26,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.81
27,-1.0,Rummikub,Kinkajoo,보드게임,-4.03
28,,LoL+,"Riot Games, Inc",게임커뮤니티,-6.5
29,-19.0,트릭스터M,NCSOFT,,-51.12
30,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.84
31,-1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-2.49
32,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-1.79
33,-4.0,Among Us,Innersloth LLC,액션게임,-11.94
34,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.85
35,2.0,한게임 포커,NHN BIGFOOT,카지노게임,2.39
36,,원신,miHoYo Limited,어드벤처게임,-4.53
37,1.0,캔디크러쉬소다,King,캐주얼게임,-0.76
38,-5.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-15.85
39,-4.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-10.6
40,1.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-0.21
41,-2.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-9.29
42,-2.0,세븐나이츠2,Netmarble,롤플레잉게임,-3.73
43,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-3.59
44,-1.0,장기,게임 스튜디오 모노몹,보드게임,0.57
45,,리니지M,NCSOFT,롤플레잉게임,-0.44
46,1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.71
47,-3.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-4.95
48,1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-0.39
49,-1.0,모두의마블,Netmarble,보드게임,-4.27
50,-4.0,메이플스토리M,NEXON Company,롤플레잉게임,-7.54
51,,라스트오리진,SmartJoy,,-1.33
52,40.0,한국밈 피하기,REDNOSE GAMES,,55.55
53,-1.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-0.41
54,-1.0,마피아42,TEAM42,전략게임,-3.51
55,,Toon Blast,Peak,퍼즐/퀴즈게임,-0.11
56,1.0,피망 섯다,NEOWIZ corp,카지노게임,0.61
57,-1.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.68
58,1.0,Rider,Ketchapp,아케이드게임,-2.17
59,-1.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-3.34
60,,궁수의 전설,Habby,액션게임,-1.69
61,-7.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-8.56
62,,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-1.03
63,-13.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-14.06
64,-3.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-3.6
65,-2.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-2.39
66,-1.0,한게임 섯다,NHN BIGFOOT,카지노게임,-3.14
67,,단어호감 - 무료 워드 게임! 재미있는 퍼즐 게임,Kerun Games,퍼즐/퀴즈게임,-2.39
68,2.0,꿈의 마을 (Township),Playrix,캐주얼게임,-1.31
69,2.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,0.56
70,6.0,세븐나이츠,Netmarble,롤플레잉게임,3.99
71,-2.0,그랑사가,NPIXEL,롤플레잉게임,-5.77
72,47.0,에픽세븐,Smilegate Megaport,롤플레잉게임,50.74
73,-1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,-0.54
74,16.0,소녀X헌터,Sincetimes Inc.,,18.1
75,-2.0,드래곤 플라이트,LINE Games,아케이드게임,-0.97
76,-12.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-13.52
77,,AFK 아레나,LilithGames,롤플레잉게임,-3.37
78,,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-3.98
79,-4.0,토킹톰 골드런,Outfit7 Limited,액션게임,-7.67
80,-1.0,명일방주,Yostar Limited.,전략게임,-3.21
81,,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.92
82,1.0,바람의나라: 연,NEXON Company,롤플레잉게임,2.41
83,-15.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,-17.31
84,-4.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-4.15
85,-3.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.12
86,-1.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,0.93
