rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,1.0,브롤스타즈,Supercell,액션게임,3.12
2,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-5.15
3,,ROBLOX,Roblox Corporation,어드벤처게임,-3.03
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,1.42
5,1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-3.34
6,-1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-6.21
7,,무한의 계단,NFLY STUDIO,아케이드게임,-8.82
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-4.93
9,0.0,MARVEL 퓨처 레볼루션,Netmarble,,
10,-1.0,Minecraft,Mojang,액션게임,-5.84
11,0.0,블레이드&소울2,NCSOFT,,
12,-2.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-2.56
13,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,1.51
14,-1.0,캔디크러쉬사가,King,캐주얼게임,1.02
15,-4.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-9.03
16,-2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.06
17,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,1.48
18,-3.0,클래시 로얄,Supercell,전략게임,-0.75
19,-2.0,클래시 오브 클랜,Supercell,전략게임,1.12
20,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.41
21,4.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,14.29
22,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,0.98
23,-5.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-7.12
24,-3.0,Rummikub,Kinkajoo,보드게임,0.0
25,-3.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-0.18
26,-2.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.92
27,-4.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.77
28,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,2.63
29,-3.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.24
30,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.12
31,-3.0,LoL+,"Riot Games, Inc",게임커뮤니티,-3.85
32,8.0,코노스바 모바일 - 판타스틱 데이즈,NEXON Company,,28.96
33,-2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-2.08
34,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,0.58
35,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,1.49
36,-6.0,피파모바일,NEXON Company,스포츠게임,-5.37
37,-4.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-3.75
38,-6.0,Among Us,Innersloth LLC,액션게임,-11.0
39,-1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,4.64
40,-4.0,원신,miHoYo Limited,어드벤처게임,0.12
41,-4.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.62
42,0.0,블레이드&소울2(12),NCSOFT,,
43,-4.0,캔디크러쉬소다,King,캐주얼게임,-0.11
44,-3.0,컴투스프로야구2021,Com2uS,스포츠게임,-2.16
45,-3.0,한게임 포커,NHN BIGFOOT,카지노게임,1.89
46,-3.0,모두의마블,Netmarble,보드게임,2.51
47,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,5.12
48,-3.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-4.9
49,-2.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-0.39
50,-1.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,2.84
51,-3.0,장기,게임 스튜디오 모노몹,보드게임,2.04
52,-2.0,리니지M,NCSOFT,롤플레잉게임,-0.81
53,1.0,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.2
54,1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,0.97
55,-3.0,제2의 나라: CROSS WORLDS,Netmarble,롤플레잉게임,-7.87
56,-5.0,메이플스토리M,NEXON Company,롤플레잉게임,-8.55
57,,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-0.47
58,-5.0,마피아42,TEAM42,전략게임,-7.6
59,,로드 오브 히어로즈,CloverGames,롤플레잉게임,3.12
60,-2.0,Rider,Ketchapp,아케이드게임,-4.96
61,-5.0,슬레이어 키우기,GEAR2,시뮬레이션게임,-9.99
62,14.0,1945 공군: 슈팅 비행기게임 - 고전게임,ONESOFT,아케이드게임,13.4
63,,궁수의 전설,Habby,액션게임,1.76
64,-3.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-1.21
65,-1.0,Toon Blast,Peak,퍼즐/퀴즈게임,-0.24
66,,애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.63
67,1.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,4.75
68,-3.0,피망 섯다,NEOWIZ corp,카지노게임,-0.11
69,-9.0,백야극광,PROXIMA BETA,롤플레잉게임,-3.54
70,,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,4.45
71,-9.0,Case Hunter – 진실은 언제나 하나!,Focus apps,퍼즐/퀴즈게임,-3.09
72,-3.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,3.58
73,-6.0,라스트오리진,SmartJoy,,-2.9
74,-3.0,꿈의 마을 (Township),Playrix,캐주얼게임,0.8
75,-1.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,0.59
76,1.0,명일방주,Yostar Limited.,전략게임,-0.12
77,-33.0,짐승친구들M,BigPictureTeam,롤플레잉게임,-37.84
78,-5.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-5.1
79,-1.0,"단어호감 - 워드 게임, 재미있는 퍼즐 게임",Kerun Games,퍼즐/퀴즈게임,-3.66
80,,세븐나이츠2,Netmarble,롤플레잉게임,-0.73
81,-2.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-3.99
82,-1.0,Soul Knight,ChillyRoom,액션게임,-2.38
83,6.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,7.58
84,-1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.86
85,-13.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-11.5
86,-11.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,-10.55
87,-2.0,타임 프린세스,IGG.COM,롤플레잉게임,0.82
88,3.0,드래곤 플라이트,LINE Games,아케이드게임,2.34
89,3.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,1.23
90,0.0,유미의 세포들 더 퍼즐,LICO Corp.,,
91,-3.0,eFootball PES 2021,KONAMI,스포츠게임,-1.05
92,3.0,물 퍼즐 정렬 - 색상 정렬 게임,Sonatgame,퍼즐/퀴즈게임,-0.72
93,3.0,스누피 틀린그림찾기,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.15
94,5.0,상하이 애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.73
95,-1.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-2.13
96,-9.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-7.21
97,7.0,Royal Match,"Dream Games, Ltd.",퍼즐/퀴즈게임,1.28
98,10.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,4.23
99,-1.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-3.27
100,7.0,"XGOLF 엑스골프 - 골프부킹, 1인예약, 1박2일, 해외골프","GreenWorks Co.,Ltd.",골프,1.58
101,2.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-1.02
102,3.0,달려라 티라노,PathBreaker,캐주얼게임,-0.47
103,-13.0,토킹톰 골드런,Outfit7 Limited,액션게임,-9.06
104,-7.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-5.33
105,-23.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-18.25
106,-4.0,바람의나라: 연,NEXON Company,롤플레잉게임,-3.11
107,-1.0,숨겨진 유산,Playrix,어드벤처게임,-2.63
108,-8.0,세븐나이츠,Netmarble,롤플레잉게임,-7.12
109,3.0,아이러브커피,NEXTURE Corporation,캐주얼게임,0.73
110,4.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,2.72
111,2.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,0.84
112,-3.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-2.35
113,-2.0,AFK 아레나,LilithGames,롤플레잉게임,-2.09
114,-30.0,붕괴3rd,miHoYo Limited,액션게임,-18.97
115,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-1.33
116,6.0,Zepp,Huami Inc.,운동/피트니스,1.78
117,-24.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,-19.41
118,7.0,Identity V -제5인격,NetEase Games,롤플레잉게임,2.93
119,,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-0.89
120,3.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,0.6
121,-11.0,3D운전교실,John 3:16,시뮬레이션게임,-9.06
122,8.0,Nonogram.com(피크로스) - 픽처 크로스 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,3.66
123,1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-2.35
124,2.0,에브리타운,FLERO Games,시뮬레이션게임,-0.44
125,11.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,6.82
126,-5.0,마구마구 2021,Netmarble,스포츠게임,-5.31
127,-12.0,마이리틀포레스트,Gamepub,시뮬레이션게임,-9.95
128,-10.0,SortPuz: 물의 색깔 정렬 퍼즐 게임,JoyPuz,퍼즐/퀴즈게임,-8.15
129,3.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-0.97
130,5.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,1.94
131,2.0,KBO STATS,"Sports2i Co., Ltd.",야구,0.39
132,-31.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-24.81
133,4.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,1.37
134,4.0,라이즈 오브 킹덤즈,LilithGames,전략게임,1.1
135,-49.0,Fidget Toys Trading: 팝잇 말랑이 거래 게임,Freeplay Inc,퍼즐/퀴즈게임,-31.75
136,-9.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,,-8.66
137,-3.0,기적의 검,4399 KOREA,롤플레잉게임,-3.81
138,-9.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-8.75
