rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-3.32
2,,Among Us,Innersloth LLC,액션게임,-3.51
3,,브롤스타즈,Supercell,액션게임,3.3
4,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.59
5,-1.0,ROBLOX,Roblox Corporation,어드벤처게임,-2.83
6,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.61
7,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,0.91
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,4.05
9,,Minecraft,Mojang,액션게임,-1.18
10,,클래시 로얄,Supercell,전략게임,1.58
11,3.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,4.75
12,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.51
13,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.94
14,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-2.3
15,1.0,클래시 오브 클랜,Supercell,전략게임,0.47
16,4.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,8.05
17,,LoL+,"Riot Games, Inc",게임커뮤니티,-3.32
18,1.0,캔디크러쉬사가,King,캐주얼게임,0.31
19,-8.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-19.37
20,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.2
21,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.39
22,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.6
23,,무한의 계단,NFLY STUDIO,아케이드게임,0.55
24,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.06
25,0.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,전략게임,
26,,좀비고등학교,AWESOMEPIECE,아케이드게임,2.85
27,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-2.28
28,-3.0,원신,miHoYo Limited,어드벤처게임,-16.62
29,1.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-1.43
30,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-2.74
31,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.89
32,1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,1.82
33,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.39
34,-6.0,바람의나라: 연,NEXON Company,롤플레잉게임,-11.11
35,,캔디크러쉬소다,King,캐주얼게임,-0.03
36,,Rummikub,Kinkajoo,보드게임,-1.99
37,-3.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-10.41
38,,메이플스토리M,NEXON Company,롤플레잉게임,-1.03
39,-2.0,한게임 포커,NHN BIGFOOT,카지노게임,-3.88
40,1.0,궁수의 전설,Habby,액션게임,1.07
41,-1.0,AFK 아레나,LilithGames,롤플레잉게임,-0.83
42,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,0.49
43,,리니지M,NCSOFT,롤플레잉게임,-2.89
44,-5.0,모두의마블,Netmarble,보드게임,-11.73
45,-1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-3.76
46,-1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.35
47,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.02
48,,장기,게임 스튜디오 모노몹,보드게임,-0.32
49,-2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-2.41
50,2.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,4.54
51,-1.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,0.17
52,-1.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.39
53,,세븐나이츠,Netmarble,롤플레잉게임,4.26
54,0.0,용비불패M,VALOFE,액션게임,
55,1.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,1.69
56,-1.0,토킹톰 골드런,Outfit7 Limited,액션게임,-2.22
57,-3.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-3.48
58,-1.0,피망 섯다,NEOWIZ corp,카지노게임,-2.69
59,,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,0.38
60,-2.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-1.82
61,,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,-1.11
62,,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,1.67
63,-3.0,꿈의 마을 (Township),Playrix,캐주얼게임,-2.31
64,-1.0,드래곤 플라이트,LINE Games,아케이드게임,-1.25
65,-16.0,일루전 커넥트,ChangYou,롤플레잉게임,-23.16
66,2.0,3D운전교실,John 3:16,시뮬레이션게임,2.18
67,-3.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-4.93
68,-3.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-4.37
69,1.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-1.03
70,1.0,라이즈 오브 킹덤즈,LilithGames,전략게임,0.87
71,-4.0,마피아42,TEAM42,전략게임,-4.11
72,-3.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,-4.26
73,-1.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.73
74,-1.0,Toon Blast,Peak,퍼즐/퀴즈게임,-1.26
75,-9.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-6.81
76,12.0,Soul Knight,ChillyRoom,액션게임,17.51
77,-3.0,단어호감 - 무료 워드 게임! 재미있는 퍼즐 게임,Kerun Games,퍼즐/퀴즈게임,-2.82
78,-3.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-1.5
79,-2.0,한게임 섯다,NHN BIGFOOT,카지노게임,1.41
80,3.0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉게임,8.66
81,-3.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,-0.06
82,-2.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,0.57
83,-4.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.28
84,,라스트오리진,SmartJoy,,2.88
85,-4.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-1.4
86,15.0,Nonogram.com(피크로스) - 픽처 크로스 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,22.52
87,2.0,Rider,Ketchapp,아케이드게임,5.78
88,-12.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,-7.26
89,-7.0,Tile Master,Higgs Studio,보드게임,-5.38
90,-3.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,0.12
91,-5.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-0.67
92,-1.0,아이러브커피,PATIGames Corp.,캐주얼게임,-0.67
93,14.0,라루나 판타지,Eskyfun Entertainment,롤플레잉게임,13.64
94,-4.0,펜타스톰,Netmarble,슈팅게임,-5.54
95,-10.0,기적의 검,4399 KOREA,롤플레잉게임,-10.09
96,-3.0,리니지2M,NCSOFT,롤플레잉게임,-0.13
97,14.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,10.14
98,-2.0,제5인격,X.D. Global,어드벤처게임,-0.83
99,-4.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-1.66
100,,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,1.86
101,-2.0,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,-0.5
102,-10.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-3.06
103,-5.0,명일방주,Yostar Limited.,전략게임,-1.55
104,-1.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,2.97
105,-11.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-4.39
106,-9.0,1945 공군: 슈팅 비행기게임 - 무료게임,ONESOFT,아케이드게임,-4.4
107,-3.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,0.43
108,0.0,킹갓캐슬,AWESOMEPIECE,전략게임,
109,-3.0,리니지2 레볼루션,Netmarble,롤플레잉게임,-0.2
110,-8.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-3.08
111,-6.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-2.71
112,-2.0,의지의 히어로,ZPLAY Games,액션게임,-0.12
113,-5.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,-1.37
114,48.0,조이느 클래시 3D,Supersonic Studios LTD,아케이드게임,54.9
115,-1.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-1.81
116,-7.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,-6.76
117,-5.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,-6.14
118,-1.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,-1.23
119,-1.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,0.44
120,-7.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-4.61
121,-6.0,V4,NEXON Company,롤플레잉게임,-5.52
122,11.0,로데오 스템피드: 스카이 동물원 사파리,Yodo1 Games,캐주얼게임,13.03
123,-4.0,Find Out – 숨은 물건 찾기,Focus apps,퍼즐/퀴즈게임,-1.45
124,2.0,토킹톰 히어로 대시,Outfit7 Limited,액션게임,3.25
125,-9.0,아이러브커피N,NATRIS,시뮬레이션게임,-8.74
126,22.0,aquapark.io,VOODOO,액션게임,20.47
127,3.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,5.0
128,-7.0,서머너즈 워: 천공의 아레나,Com2uS,롤플레잉게임,-3.83
129,-6.0,놀러와 마이홈,Kakao Games Corp.,시뮬레이션게임,-1.6
130,9.0,고양이 식탁,DH-Publisher,시뮬레이션게임,11.96
131,-7.0,블레이드&소울 레볼루션,Netmarble,롤플레잉게임,-1.57
132,2.0,Supreme Duelist Stickman,Nerons Brother,액션게임,6.24
133,8.0,Geometry Dash,RobTop Games,아케이드게임,9.59
134,-5.0,에브리타운,FLERO Games,시뮬레이션게임,0.11
135,-7.0,디즈니 팝 타운,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.57
136,-5.0,사활 마스터 (바둑),LR Studios,보드게임,0.27
137,-10.0,와블맨 - Wobble Man,Ohayoo,캐주얼게임,-5.22
138,-13.0,클론다이크 어드벤처,VIZOR APPS LTD.,시뮬레이션게임,-7.87
139,0.0,Idle Ants - 시뮬레이션 게임,Madbox,아케이드게임,
140,2.0,Minecraft 체험판,Mojang,아케이드게임,-0.17
141,-3.0,Yu-Gi-Oh! Duel Links,KONAMI,카드게임,-1.19
142,-5.0,뮤 아크엔젤,Webzen Inc.,롤플레잉게임,-3.64
143,,오목의 달인,SUD Inc.,보드게임,-0.66
144,-8.0,MARVEL 퓨처파이트,Netmarble,롤플레잉게임,-4.03
145,-10.0,신비아파트 공식앱,씨제이이엔엠(CJ ENM),퍼즐/퀴즈게임,-6.03
146,-14.0,우주 전쟁: 외계인들의 공격,ONESOFT,아케이드게임,-8.94
147,2.0,드래곤캠프 (Merge Dragons!),Gram Games Limited,퍼즐/퀴즈게임,2.46
148,-3.0,스도쿠 - 무료 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,-1.4
149,-9.0,붕괴3rd,miHoYo Limited,액션게임,-4.05
150,-6.0,앵그리버드2,Rovio Entertainment Corporation,캐주얼게임,-2.8
151,-5.0,애니팡 터치 - 트레저리그,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.3
152,-5.0,오목,게임 스튜디오 모노몹,보드게임,-1.79
153,-31.0,기타 소녀,NEOWIZ,시뮬레이션게임,-18.77
154,-4.0,숫자로 색칠하기 - 무료 색칠 공부 및 퍼즐 게임,Better Life - Color and Draw,캐주얼게임,-4.42
155,-35.0,달빛조각사,Kakao Games Corp.,롤플레잉게임,-24.79
156,4.0,Cube Surfer!,VOODOO,아케이드게임,5.17
157,-4.0,틀린 그림 찾기 1000레벨 이상,Gamma Play,퍼즐/퀴즈게임,-1.05
158,3.0,SKY - 빛의 아이들,thatgamecompany inc,롤플레잉게임,4.68
159,30.0,데스티니 차일드,SHIFTUP,롤플레잉게임,20.56
160,-5.0,Paper.io 2,VOODOO,아케이드게임,-0.5
161,-3.0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,카지노게임,-0.02
162,-5.0,프렌즈타워,Kakao Games Corp.,퍼즐/퀴즈게임,-2.04
163,-9.0,마이홈 - 꿈의 디자인,ZenLife Games,캐주얼게임,-5.4
164,-5.0,스페이스 슈터: 외계인 슈팅게임,ONESOFT,아케이드게임,-2.0
165,-9.0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,전략게임,-5.52
166,21.0,마이토킹톰 2,Outfit7 Limited,캐주얼게임,10.69
167,3.0,신예능 맞고 : 올해의 무료 맞고 |  원조 국민 고스톱 게임,Lunosoft,카지노게임,-0.46
168,8.0,앵그리버드 드림 블라스트 Angry Birds Dream Blast: 버블 퍼즐 팝핑 게임,Rovio Entertainment Corporation,퍼즐/퀴즈게임,0.43
169,26.0,A Dance Of Fire and Ice,7th Beat Games,리듬/타일게임,11.51
170,7.0,벽돌깨기 퀘스트,mobirix,아케이드게임,-0.37
171,-6.0,slither.io,Lowtech Studios,액션게임,-5.98
172,2.0,궁수강림: 6개의 예언 - 신비아파트 슈팅게임,3F FACTORY,액션게임,-1.01
