rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,2.09
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,4.57
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,2.46
4,,클래시 로얄,Supercell,전략게임,0.43
5,,무한의 계단,NFLY STUDIO,아케이드게임,1.93
6,,Minecraft,Mojang,액션게임,6.5
7,,ROBLOX,Roblox Corporation,어드벤처게임,6.79
8,1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,21.95
9,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,2.87
10,,클래시 오브 클랜,Supercell,전략게임,2.3
11,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.88
12,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,1.18
13,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-2.68
14,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,2.61
15,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,3.64
16,,캔디크러쉬사가,King,캐주얼게임,3.01
17,-5.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-8.72
18,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.19
19,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,2.85
20,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,2.1
21,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-1.82
22,1.0,궁수의 전설,Habby,액션게임,0.55
23,-1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-8.89
24,1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-0.33
25,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,2.46
26,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,1.59
27,-3.0,모두의마블,Netmarble,보드게임,-9.95
28,2.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,2.25
29,6.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,25.12
30,-1.0,Rummikub,Kinkajoo,보드게임,-0.3
31,,캔디크러쉬소다,King,캐주얼게임,2.01
32,-4.0,리니지2M,NCSOFT,롤플레잉게임,-5.5
33,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,0.88
34,-1.0,토킹톰 골드런,Outfit7 Limited,액션게임,6.2
