rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,1.67
2,,Roblox,Roblox Corporation,어드벤처게임,-1.2
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.64
4,,브롤스타즈,Supercell,액션게임,-1.43
5,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-2.35
6,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,1.38
7,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-6.12
8,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,7.63
9,16.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,,87.2
10,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,2.32
11,,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,1.21
12,,클래시 로얄,Supercell,전략게임,-0.31
13,-3.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-5.38
14,-1.0,클래시 오브 클랜,Supercell,전략게임,0.44
15,4.0,좀비고등학교,AWESOMEPIECE,아케이드게임,19.14
16,-2.0,캔디크러쉬사가,King,캐주얼게임,-0.54
17,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,11.05
18,-3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.64
19,-3.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.14
20,-2.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.31
21,2.0,피파모바일,NEXON Company,스포츠게임,5.36
22,-2.0,Rummikub,Kinkajoo,보드게임,0.07
23,-2.0,Minecraft,Mojang,액션게임,0.51
24,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.09
25,-1.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-8.7
26,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-2.52
27,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.39
28,,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.26
29,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.06
30,,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,0.15
31,,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,2.25
32,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,1.94
33,-1.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,-0.58
34,,앙상블스타즈!!,HappyElements,시뮬레이션게임,3.29
35,,냥코 대전쟁,PONOS Corporation,캐주얼게임,5.29
36,,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-0.73
37,,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-1.29
38,,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.95
39,1.0,한게임 포커,NHN BIGFOOT,카지노게임,1.64
40,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-0.26
41,-2.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-2.39
42,2.0,Rider,Ketchapp,아케이드게임,5.95
43,,캔디크러쉬소다,King,캐주얼게임,-0.28
