rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Roblox,Roblox Corporation,어드벤처게임,2.16
2,3.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,8.29
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,2.57
4,-2.0,브롤스타즈,Supercell,액션게임,-1.15
5,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-2.38
6,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.72
7,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,0.08
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,3.81
9,,Minecraft,Mojang,액션게임,0.95
10,,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,2.72
11,,클래시 로얄,Supercell,전략게임,-3.81
12,1.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.3
13,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-2.96
14,,캔디크러쉬사가,King,캐주얼게임,2.34
15,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.8
16,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-1.4
17,2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,5.77
18,-1.0,클래시 오브 클랜,Supercell,전략게임,-0.82
19,1.0,Rummikub,Kinkajoo,보드게임,0.67
20,-2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-4.4
21,,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.69
22,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.14
23,2.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,2.5
24,,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.22
25,2.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.15
26,3.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.7
27,-4.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-10.27
28,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.48
29,-3.0,피파모바일,NEXON Company,스포츠게임,-3.74
30,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,2.49
31,-1.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-12.7
32,2.0,Royal Match,"Dream Games, Ltd.",퍼즐/퀴즈게임,2.65
33,-1.0,Yu-Gi-Oh! Master Duel,KONAMI,카드게임,-3.77
34,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-2.63
35,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.96
36,2.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.32
37,2.0,캔디크러쉬소다,King,캐주얼게임,2.42
38,4.0,블루 아카이브,NEXON Company,롤플레잉게임,13.05
39,-4.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,-3.7
40,-3.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-3.64
41,,한게임 포커,NHN BIGFOOT,카지노게임,1.57
42,1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,1.62
43,2.0,블록 퍼즐 게임 - Blockudoku,Easybrain,퍼즐/퀴즈게임,5.1
44,,Among Us,Innersloth LLC,액션게임,-0.86
45,76.0,타임 프린세스,IGG.COM,롤플레잉게임,133.08
46,-6.0,테일드 데몬 슬레이어 - 방치형 RPG,CookApps,롤플레잉게임,-19.43
47,-1.0,메이플스토리M,NEXON Company,롤플레잉게임,-4.23
48,-1.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,-1.53
49,,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,1.86
50,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-1.52
51,-1.0,장기,게임 스튜디오 모노몹,보드게임,1.29
52,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,1.74
53,-1.0,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.53
54,,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,0.23
55,2.0,컴투스프로야구2022,Com2uS,스포츠게임,1.68
56,-1.0,모두의마블,Netmarble,보드게임,-2.07
57,-4.0,Rider,Ketchapp,아케이드게임,-3.12
58,,라스트오리진,SmartJoy,,-0.18
59,,피망 섯다,NEOWIZ corp,카지노게임,1.92
60,,핀볼도사,Habby,퍼즐/퀴즈게임,1.99
61,0.0,뮤오리진3,Webzen Inc.,,
62,18.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,24.32
63,4.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,3.07
64,4.0,애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.03
65,1.0,리니지M,NCSOFT,롤플레잉게임,0.11
66,-4.0,마피아42,TEAM42,전략게임,-3.09
67,-11.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-14.1
68,-7.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-7.36
69,,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-1.29
70,,고스톱 PLUS (무료 맞고 게임),BuzzPowder,카지노게임,2.5
71,-7.0,리니지W,NCSOFT,롤플레잉게임,-7.02
72,-1.0,Toon Blast,Peak,퍼즐/퀴즈게임,1.76
73,,꿈의 마을 (Township),Playrix,캐주얼게임,-0.22
74,-11.0,2X,JOYGAME KOREA,롤플레잉게임,-12.84
75,1.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,2.84
76,6.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,7.78
77,2.0,Goose Goose Duck,"Gaggle Studios, Inc.",전략게임,4.05
78,,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,2.28
79,8.0,Pokémon UNITE,The Pokemon Company,액션게임,11.31
80,-6.0,랜덤 다이스(Random Dice): 워즈,111%,전략게임,-4.83
81,-16.0,로드 모바일: 타워 디펜스,IGG.COM,전략게임,-16.93
82,4.0,토킹톰 골드런,Outfit7 Limited,액션게임,4.76
83,-2.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-1.11
84,-1.0,고스톱 오리지널 : 대표 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,3.01
85,,1945 공군: 슈팅 비행기게임 - 고전게임,ONESOFT,아케이드게임,3.38
86,-2.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,캐주얼게임,1.24
87,7.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,6.72
88,5.0,캣점프,Seeplay Inc.,아케이드게임,5.91
89,26.0,무한돌파삼국지 리버스L,NATRIS,롤플레잉게임,24.03
90,,상하이 애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.19
91,,궁수의 전설,Habby,액션게임,-0.2
92,-15.0,배틀그라운드: 뉴스테이트,"KRAFTON, Inc.",액션게임,-13.3
93,-5.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-4.0
94,-2.0,명일방주,Yostar Limited.,전략게임,-1.67
95,-20.0,언디셈버 - Undecember,LINE Games,롤플레잉게임,-17.46
96,-1.0,아이러브커피,NEXTURE Corporation,캐주얼게임,-0.94
97,,드래곤 플라이트,LINE Games,아케이드게임,0.19
98,-9.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-6.4
99,-3.0,숨겨진 유산,Playrix,어드벤처게임,-2.4
100,1.0,스누피 틀린그림찾기,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.92
101,-1.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,0.47
102,3.0,피망 뉴맞고: 카카오 고스톱 한게임 하기,NEOWIZ corp,카지노게임,6.14
103,4.0,Zen Match,Good Job Games,퍼즐/퀴즈게임,6.18
104,-5.0,3D운전교실,John 3:16,시뮬레이션게임,-3.88
105,-3.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-0.94
106,-34.0,트라하 인피니티,MOAI GAMES Corporation.,롤플레잉게임,-28.65
107,4.0,스도쿠 - 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,4.22
108,-4.0,eFootball PES 2021,KONAMI,스포츠게임,-2.03
109,5.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,5.3
110,6.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,5.02
111,-8.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-4.61
112,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,2.89
113,-5.0,"단어호감 - 워드 게임, 재미있는 퍼즐 게임",Kerun Games,퍼즐/퀴즈게임,-0.64
114,-4.0,Nonogram.com(피크로스) - 픽처 크로스 퍼즐,Easybrain,퍼즐/퀴즈게임,0.08
115,-6.0,콜 오브 듀티: 모바일,Level Infinite,액션게임,-0.47
116,-10.0,에브리타운: 대한민국 600만 유저가 선택한 농장게임,Wemade Connect,시뮬레이션게임,-3.92
117,7.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,3.19
118,,애니팡 포커,PLAYLINKS Corp.,카지노게임,1.56
119,-7.0,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,SEGA CORPORATION,리듬/타일게임,-2.49
120,2.0,Soul Knight,ChillyRoom,액션게임,-0.62
121,0.0,재능 삼킨 마법사,Studio LB,,
122,1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-3.26
123,5.0,고양이와 스프 - 힐링 키우기 게임,HIDEA,시뮬레이션게임,3.68
124,1.0,Identity V -제5인격,NetEase Games,롤플레잉게임,-1.19
125,-5.0,킹갓캐슬,AWESOMEPIECE,전략게임,-6.82
126,-28.0,달려라 티라노,PathBreaker,캐주얼게임,-19.92
127,2.0,1010!,Zynga,퍼즐/퀴즈게임,0.3
128,2.0,스와이프 벽돌깨기 - 벽돌깨기 게임,Nine Games,아케이드게임,1.84
129,5.0,나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,Beetles Studio,퍼즐/퀴즈게임,4.23
130,3.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,,1.63
131,1.0,Zepp,Huami Inc.,운동/피트니스,0.89
132,32.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,21.7
133,3.0,SortPuz: Water Sort Puzzle,JoyPuz,퍼즐/퀴즈게임,3.47
134,-17.0,카운터사이드,NEXON Company,롤플레잉게임,-11.5
135,-8.0,텐텐 (TenTen),"AppteenPlanet Co.,Ltd",유머/재미,-5.27
136,9.0,FotMob - 축구 결과,FotMob AS,스포츠게임,4.47
137,4.0,"XGOLF 엑스골프 - 골프부킹, 1인예약, 1박2일, 해외골프","GreenWorks Co.,Ltd.",골프,1.96
138,-7.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",롤플레잉게임,-4.32
139,8.0,붕괴3rd,miHoYo Limited,액션게임,2.52
140,10.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,3.13
141,7.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,2.48
142,-3.0,제2의 나라: Cross Worlds,Netmarble,롤플레잉게임,-0.46
143,9.0,패밀리팜 어드벤처,Century Games Pte. Ltd.,시뮬레이션게임,3.26
144,-4.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-0.63
145,-1.0,하이 우동 호텔,DH-Publisher,캐주얼게임,-0.03
146,7.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,2.59
147,-12.0,심포니 오브 에픽,Moonton,전략게임,-4.3
148,-22.0,바람의나라: 연,NEXON Company,롤플레잉게임,-11.52
149,-7.0,마스터 카운트: 군중 클래시 & 스틱맨 달리기 게임,Freeplay Inc,액션게임,-1.54
150,-31.0,Rhythm Hive: All-New Chapter,"HYBE Co., Ltd.",리듬/타일게임,-19.74
151,4.0,Block Puzzle - 블럭 퍼즐,Block Puzzle Jewel Games,퍼즐/퀴즈게임,1.49
152,-6.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-3.25
153,-2.0,Woodoku,Tripledot Studios Limited,퍼즐/퀴즈게임,-2.43
154,,라이즈 오브 킹덤즈,LilithGames,전략게임,-0.73
155,-6.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-3.14
156,-19.0,프렌즈샷: 누구나골프,Kakao Games Corp.,스포츠게임,-8.84
157,22.0,삼국지 키우기 : 방치형 육성 RPG,CookApps,시뮬레이션게임,15.83
158,2.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,1.54
159,9.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,5.95
160,386.0,Battery Run,VOODOO,,315.13
161,-23.0,"김캐디 : 스크린골프, 골프레슨, 골프연습장 가격 비교",(주) 김캐디,골프,-11.29
162,1.0,사활 마스터 (바둑),LR Studios,보드게임,2.11
163,-4.0,AFK 아레나,LilithGames,롤플레잉게임,-1.92
164,-6.0,매직서바이벌,LEME,캐주얼게임,-3.18
165,13.0,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,10.26
166,,Two Dots,PlayDots,퍼즐/퀴즈게임,1.96
167,2.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,1.41
168,-1.0,물 퍼즐 정렬 - 색상 정렬 게임,Sonatgame,퍼즐/퀴즈게임,0.25
169,-4.0,놀러와 마이홈,Kakao Games Corp.,시뮬레이션게임,-1.07
170,-8.0,"말랑이 온라인 - 말랑이 거래, 게임 만들기",Whoyaho Corp.,시뮬레이션게임,-3.4
171,4.0,마이리틀셰프,GRAMPUS°,캐주얼게임,3.83
172,32.0,에보니 - 왕의 귀환,TG Inc.,전략게임,22.82
173,-16.0,임모탈 키우기 : 다크판타지 방치형 액션 RPG,Bad Beans,시뮬레이션게임,-8.82
174,-18.0,백야극광,Level Infinite,롤플레잉게임,-10.85
175,5.0,골프존카운티,골프존카운티,골프,5.36
176,-4.0,오목의 달인,SUD Inc.,보드게임,-1.71
177,-34.0,달리기왕 키우기,fffungame,시뮬레이션게임,-17.48
178,-5.0,"Brain Out: 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-1.17
179,3.0,번호 색칠로 페인트 게임,Better Life - Color and Draw,캐주얼게임,3.99
180,-6.0,월드 플리퍼,Kakao Games Corp.,액션게임,-0.42
181,4.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,4.66
182,1.0,플레이투게더,"HAEGIN Co., Ltd.",캐주얼게임,2.98
183,-6.0,세븐나이츠,Netmarble,롤플레잉게임,-1.18
184,-23.0,솔라 리바이벌,Ujoy Games,롤플레잉게임,-11.28
185,-1.0,틀린 그림 찾기 1000레벨 이상,Gamma Play,퍼즐/퀴즈게임,2.06
186,-10.0,세븐나이츠2,Netmarble,롤플레잉게임,-3.37
187,2.0,Supreme Duelist Stickman,Nerons Brother,액션게임,5.01
188,,애니팡 터치 - 트레저리그,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.8
189,16.0,달토끼 키우기,AbleGames,시뮬레이션게임,9.7
190,2.0,디지털 당구 점수판 빌리보드 - 고객용,주식회사 빌리보드,스포츠게임,1.43
191,-21.0,안티스트레스 - 릴렉스 토이,JindoBlu,퍼즐/퀴즈게임,-14.32
