rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-5.51
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,6.56
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,1.16
4,,클래시 로얄,Supercell,전략게임,-1.27
5,,Minecraft,Mojang,액션게임,2.8
6,1.0,ROBLOX,Roblox Corporation,어드벤처게임,3.02
7,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-9.56
8,,좀비고등학교,AWESOMEPIECE,아케이드게임,-3.83
9,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-4.35
10,,클래시 오브 클랜,Supercell,전략게임,-0.46
11,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.41
12,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.87
13,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,1.94
14,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.44
15,,캔디크러쉬사가,King,캐주얼게임,-0.12
16,5.0,AFK 아레나,LilithGames,롤플레잉게임,16.78
17,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.85
18,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.14
19,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.89
20,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.61
21,3.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,8.44
22,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-1.46
23,,궁수의 전설,Habby,액션게임,-4.88
24,-6.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-15.58
25,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.32
26,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.33
27,3.0,Rummikub,Kinkajoo,보드게임,6.52
28,-3.0,LoL+,"Riot Games, Inc",게임커뮤니티,-6.36
29,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-2.37
30,-1.0,캔디크러쉬소다,King,캐주얼게임,-1.16
31,1.0,모두의마블,Netmarble,보드게임,-1.89
32,2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-5.05
33,34.0,무승부등산가 - Draw Climber,VOODOO,아케이드게임,95.71
34,-3.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-13.5
35,-2.0,토킹톰 골드런,Outfit7 Limited,액션게임,-8.75
36,,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.2
37,-2.0,리니지2M,NCSOFT,롤플레잉게임,-11.21
38,3.0,마피아42,TEAM42,전략게임,11.5
39,-1.0,리니지M,NCSOFT,롤플레잉게임,-5.68
40,-1.0,한게임 포커,NHN BIGFOOT,카지노게임,-2.32
41,-1.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-3.98
42,-5.0,Rider,Ketchapp,아케이드게임,-18.34
43,,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.4
44,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,0.8
45,,명일방주,Yostar Limited.,전략게임,-2.84
46,0.0,도와줘! 엔즈,AWESOMEPIECE,어드벤처게임,
47,,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,1.2
48,-6.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-5.09
49,-1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.36
50,-1.0,피망 섯다,NEOWIZ corp,카지노게임,-3.39
51,-1.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-8.15
52,-8.0,V4,NEXON Company,롤플레잉게임,-17.44
53,1.0,장기,게임 스튜디오 모노몹,보드게임,-0.57
54,-3.0,의지의 히어로,ZPLAY Games,액션게임,-6.49
55,0.0,R5,"YOOZOO GAMES KOREA CO., LTD.",롤플레잉게임,
56,-4.0,세븐나이츠,Netmarble,롤플레잉게임,-6.69
57,-4.0,메이플스토리M,NEXON Company,롤플레잉게임,-4.26
58,-3.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-4.29
59,,Soul Knight,ChillyRoom,액션게임,0.5
60,1.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,0.14
61,-4.0,꿈의 마을 (Township),Playrix,캐주얼게임,-1.84
62,1.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,3.6
63,-3.0,드래곤 플라이트,LINE Games,아케이드게임,-2.22
64,-6.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-5.02
65,-3.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.23
66,-1.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.01
67,-3.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-3.3
68,9.0,Pushem all,VOODOO,액션게임,16.28
69,-3.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-4.59
70,-14.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-18.65
71,-2.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-0.49
72,0.0,디즈니 팝 타운,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,
73,-1.0,Minecraft 체험판,Mojang,아케이드게임,-0.33
74,4.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,4.42
75,,펜타스톰,Netmarble,슈팅게임,0.51
76,-6.0,3D운전교실,John 3:16,시뮬레이션게임,-7.37
77,-4.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-3.08
78,-4.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-3.34
79,-3.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,-2.96
80,1.0,Toon Blast,Peak,퍼즐/퀴즈게임,-0.64
81,-2.0,토킹톰 히어로 대시,Outfit7 Limited,액션게임,-2.54
82,1.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,-0.76
83,2.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-0.35
84,-2.0,한게임 섯다,NHN BIGFOOT,카지노게임,-2.11
85,9.0,숨바꼭질 온라인 - 실시간 숨바꼭질,iGene,아케이드게임,9.56
86,-18.0,Paper.io 2,VOODOO,아케이드게임,-17.21
87,15.0,픽셀 건 3D (Pixel Gun 3D),Pixel Gun 3D,액션게임,14.97
88,11.0,Woodturning,VOODOO,시뮬레이션게임,12.1
89,-3.0,리니지2 레볼루션,Netmarble,롤플레잉게임,-7.05
90,-1.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-4.76
91,-4.0,라스트오리진,SmartJoy,,-5.76
92,3.0,프렌즈레이싱,Kakao Games Corp.,운전/레이싱게임,3.7
93,-9.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-9.94
94,7.0,제5인격,X.D. Global,어드벤처게임,3.83
95,-5.0,maybe-메이비:내가 만드는 이야기,CINAMON GAMES,시뮬레이션게임,-7.93
96,4.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,1.78
97,-5.0,Crowd City,VOODOO,아케이드게임,-7.49
98,8.0,아이러브커피,PATIGames Corp.,캐주얼게임,5.37
99,-2.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-2.44
100,-12.0,카운터사이드,NEXON Company,롤플레잉게임,-15.93
101,2.0,조니 트리거,SayGames,액션게임,-1.0
102,8.0,Pocket World 3D,Minimonster game limited,캐주얼게임,2.04
103,-12.0,aquapark.io,VOODOO,액션게임,-14.43
104,4.0,스도쿠 - 무료 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,-0.17
105,-34.0,파인딩 블루 (Finding Blue),BigAirSoft,아케이드게임,-31.22
106,-2.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-3.39
107,-11.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,-12.04
108,-3.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-4.67
109,95.0,매직서바이벌,LEME,캐주얼게임,90.03
110,9.0,마이토킹톰 2,Outfit7 Limited,캐주얼게임,5.54
111,2.0,Square Bird,MOONEE PUBLISHING LTD,캐주얼게임,-0.48
112,,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-3.28
113,-6.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,-8.59
