rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,3.89
2,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-3.44
3,,브롤스타즈,Supercell,액션게임,3.76
4,,Roblox,Roblox Corporation,어드벤처게임,2.5
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.62
6,,클래시 로얄,Supercell,전략게임,2.28
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,0.31
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,8.61
9,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,6.63
10,,무한의 계단,NFLY STUDIO,아케이드게임,1.32
11,,Minecraft,Mojang,액션게임,4.03
12,2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,5.38
13,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.61
14,-2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-3.28
15,,클래시 오브 클랜,Supercell,전략게임,2.85
16,3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,8.68
17,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,4.0
18,-2.0,캔디크러쉬사가,King,캐주얼게임,-4.55
19,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.42
20,2.0,Rummikub,Kinkajoo,보드게임,11.74
21,-1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.04
22,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.55
23,3.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,4.3
24,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,0.1
25,,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.59
26,1.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.56
27,4.0,피파모바일,NEXON Company,스포츠게임,6.86
28,-5.0,무한돌파삼국지 리버스,NATRIS,롤플레잉게임,-15.82
29,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.78
30,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-2.95
31,-3.0,블루 아카이브,NEXON Company,롤플레잉게임,-9.91
32,,랜덤 다이스(Random Dice) : PvP 디펜스,111%,전략게임,0.41
33,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.86
34,1.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,6.31
35,-1.0,원신,miHoYo Limited,어드벤처게임,-5.34
36,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.7
37,-1.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.22
38,2.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,6.44
39,-1.0,리니지W,NCSOFT,롤플레잉게임,-3.24
40,-1.0,캔디크러쉬소다,King,캐주얼게임,-0.92
41,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,8.47
42,1.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,13.88
43,2.0,Among Us,Innersloth LLC,액션게임,15.89
44,-2.0,한게임 포커,NHN BIGFOOT,카지노게임,0.08
45,-1.0,Rider,Ketchapp,아케이드게임,5.58
46,1.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,3.61
47,1.0,컴투스프로야구2021,Com2uS,스포츠게임,1.68
