rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-9.99
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-2.12
3,,클래시 로얄,Supercell,전략게임,-1.89
4,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,1.15
5,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-8.0
6,1.0,Minecraft,Mojang,액션게임,-1.6
7,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-15.36
8,,ROBLOX,Roblox Corporation,어드벤처게임,0.16
9,1.0,클래시 오브 클랜,Supercell,전략게임,3.18
10,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-6.09
11,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,1.93
12,-1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.39
13,3.0,LoL+,"Riot Games, Inc",게임커뮤니티,0.92
14,3.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,2.05
15,-2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-6.93
16,-2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-4.11
17,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.85
18,5.0,캔디크러쉬사가,King,캐주얼게임,4.03
19,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,1.09
20,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.16
21,-2.0,궁수의 전설,Habby,액션게임,-4.42
22,-7.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-19.5
23,-1.0,리니지2M,NCSOFT,롤플레잉게임,-6.0
24,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.3
25,,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-4.32
26,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-13.62
27,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.01
28,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.43
29,3.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.61
30,-3.0,Rider,Ketchapp,아케이드게임,-9.82
31,2.0,Rummikub,Kinkajoo,보드게임,-3.5
32,3.0,캔디크러쉬소다,King,캐주얼게임,3.16
33,-3.0,토킹톰 골드런,Outfit7 Limited,액션게임,-9.9
34,,모두의마블,Netmarble,보드게임,-7.01
35,-4.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-11.58
36,1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.22
37,-1.0,마피아42,TEAM42,전략게임,-7.02
38,,라이즈 오브 킹덤즈,LilithGames,전략게임,-0.96
39,,리니지M,NCSOFT,롤플레잉게임,-6.62
40,,세븐나이츠,Netmarble,롤플레잉게임,-6.57
41,1.0,한게임 포커,NHN BIGFOOT,카지노게임,1.79
42,1.0,피망 섯다,NEOWIZ corp,카지노게임,-0.34
43,1.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.57
44,1.0,메이플스토리M,NEXON Company,롤플레잉게임,-1.24
45,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-2.54
46,2.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-0.83
47,4.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,1.52
48,2.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-5.25
49,-8.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-11.09
50,7.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,1.33
51,1.0,의지의 히어로,ZPLAY Games,액션게임,-5.01
52,12.0,Soul Knight,ChillyRoom,액션게임,8.39
53,6.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.32
54,-7.0,Pocket World 3D,Minimonster game limited,캐주얼게임,-13.09
55,-2.0,V4,NEXON Company,롤플레잉게임,-8.79
56,5.0,드래곤 플라이트,LINE Games,아케이드게임,-1.61
57,5.0,꿈의 마을 (Township),Playrix,캐주얼게임,-1.18
58,-2.0,Paper.io 2,VOODOO,아케이드게임,-10.86
59,-5.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,-11.68
60,-5.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-11.68
61,4.0,장기,게임 스튜디오 모노몹,보드게임,1.41
62,-13.0,조니 트리거,SayGames,액션게임,-17.99
63,-3.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-5.95
64,-1.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-2.45
65,2.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,0.1
66,,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.54
67,-9.0,Piano Tiles 2™,Cheetah Games,리듬/타일게임,-14.38
68,1.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.67
69,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-6.41
70,2.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-3.3
71,2.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-1.54
72,7.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,3.68
73,4.0,펜타스톰,Netmarble,슈팅게임,-0.06
74,13.0,3D운전교실,John 3:16,시뮬레이션게임,11.1
75,-7.0,aquapark.io,VOODOO,액션게임,-15.23
76,-5.0,롤링 스카이,Cheetah Games,아케이드게임,-12.87
77,-3.0,리니지2 레볼루션,Netmarble,롤플레잉게임,-7.87
78,7.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,1.09
79,-4.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-9.38
80,-2.0,토킹톰 히어로 대시,Outfit7 Limited,액션게임,-8.71
81,8.0,샤이닝라이트,Eyougame Inc.,롤플레잉게임,1.8
82,-6.0,Minecraft 체험판,Mojang,아케이드게임,-9.46
83,-1.0,프렌즈레이싱,Kakao Games Corp.,운전/레이싱게임,-6.88
84,10.0,Toon Blast,Peak,퍼즐/퀴즈게임,0.06
85,-4.0,Geometry Dash,RobTop Games,아케이드게임,-7.46
86,-3.0,라스트오리진,SmartJoy,,-8.01
87,3.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,-2.58
88,,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-5.0
89,8.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,1.58
90,-4.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,-6.76
91,,1010!,Gram Games Limited,퍼즐/퀴즈게임,-5.04
92,-8.0,Crowd City,VOODOO,아케이드게임,-11.74
93,,제5인격,X.D. Global,어드벤처게임,-5.63
94,4.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-0.91
95,9.0,한게임 섯다,NHN BIGFOOT,카지노게임,1.85
96,4.0,아이러브커피,PATIGames Corp.,캐주얼게임,-1.16
97,6.0,오목의 달인,SUD Inc.,보드게임,1.16
98,-2.0,Snowball.io,"Geisha Tokyo, Inc.",액션게임,-7.45
99,-4.0,Supreme Duelist Stickman,Nerons Brother,액션게임,-10.14
100,1.0,숨바꼭질 온라인 - 실시간 숨바꼭질,iGene,아케이드게임,-4.79
101,19.0,프렌즈마블,Kakao Games Corp.,보드게임,15.12
102,17.0,MARVEL 퓨처파이트,Netmarble,롤플레잉게임,10.54
103,6.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-1.31
