rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,1.0,브롤스타즈,Supercell,액션게임,22.14
2,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,6.61
3,,ROBLOX,Roblox Corporation,어드벤처게임,25.34
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,4.64
5,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,22.24
6,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,18.28
7,1.0,무한의 계단,NFLY STUDIO,아케이드게임,29.34
8,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,13.03
9,,Minecraft,Mojang,액션게임,29.01
10,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,9.85
11,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,3.3
12,1.0,클래시 로얄,Supercell,전략게임,7.43
13,-1.0,캔디크러쉬사가,King,캐주얼게임,2.69
14,,꿈의 집 (Homescapes),Playrix,캐주얼게임,3.73
15,4.0,좀비고등학교,AWESOMEPIECE,아케이드게임,16.34
16,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-0.53
17,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,4.93
18,5.0,Rummikub,Kinkajoo,보드게임,20.64
19,-2.0,클래시 오브 클랜,Supercell,전략게임,2.35
20,0.0,Pokémon UNITE,The Pokemon Company,,
21,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,11.62
22,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,3.15
23,-7.0,프렌즈샷: 누구나골프,Kakao Games Corp.,골프,-12.2
24,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,3.87
25,-1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.45
26,-1.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.94
27,4.0,미니어스: 작지만 놀라운 모험,BILIBILI,롤플레잉게임,19.19
28,-2.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,1.56
29,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,7.15
30,-2.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,2.26
31,-4.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-2.59
32,-2.0,원신-1주년,miHoYo Limited,어드벤처게임,8.75
