rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,2.36
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,2.14
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.64
4,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-2.01
5,,ROBLOX,Roblox Corporation,어드벤처게임,2.99
6,,Minecraft,Mojang,액션게임,1.06
7,,클래시 로얄,Supercell,전략게임,-1.9
8,,좀비고등학교,AWESOMEPIECE,아케이드게임,-2.83
9,,클래시 오브 클랜,Supercell,전략게임,-1.49
10,,Pokémon GO,"Niantic, Inc.",어드벤처게임,1.84
11,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.74
12,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,4.45
13,4.0,AFK 아레나,LilithGames,롤플레잉게임,6.71
14,-2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.89
15,-2.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.16
16,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,2.18
17,-2.0,캔디크러쉬사가,King,캐주얼게임,-0.15
18,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.0
19,,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.52
20,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,3.19
21,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.15
22,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,1.76
23,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,2.02
24,,궁수의 전설,Habby,액션게임,-1.18
25,,LoL+,"Riot Games, Inc",게임커뮤니티,0.92
26,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.37
27,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.42
28,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.53
29,2.0,캔디크러쉬소다,King,캐주얼게임,0.65
30,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-3.76
31,-1.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,-9.71
32,,Rummikub,Kinkajoo,보드게임,-0.26
33,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,0.96
34,1.0,토킹톰 골드런,Outfit7 Limited,액션게임,2.99
35,-1.0,모두의마블,Netmarble,보드게임,-3.28
36,2.0,한게임 포커,NHN BIGFOOT,카지노게임,4.31
37,-1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.12
38,1.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-1.5
39,1.0,리니지M,NCSOFT,롤플레잉게임,-2.08
40,-3.0,세븐나이츠,Netmarble,롤플레잉게임,-7.78
41,,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,0.29
42,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,1.46
43,2.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.79
44,-1.0,리니지2M,NCSOFT,롤플레잉게임,-5.48
45,2.0,마피아42,TEAM42,전략게임,1.51
46,3.0,장기,게임 스튜디오 모노몹,보드게임,0.43
47,1.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-1.97
48,2.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.74
49,-3.0,메이플스토리M,NEXON Company,롤플레잉게임,-2.62
50,-8.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-15.71
51,,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-0.09
52,1.0,피망 섯다,NEOWIZ corp,카지노게임,1.15
53,1.0,꿈의 마을 (Township),Playrix,캐주얼게임,1.97
54,1.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,5.31
55,-3.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-4.46
56,19.0,V4,NEXON Company,롤플레잉게임,29.04
57,,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,4.01
58,-2.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-2.92
59,13.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,20.27
60,-2.0,드래곤 플라이트,LINE Games,아케이드게임,-0.34
61,-1.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,0.08
62,-1.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-0.11
63,11.0,세이브 더 걸! (Save the Girl!),Lion Studios,캐주얼게임,14.3
64,1.0,의지의 히어로,ZPLAY Games,액션게임,1.63
65,2.0,3D운전교실,John 3:16,시뮬레이션게임,6.68
66,-4.0,명일방주,Yostar Limited.,전략게임,-2.59
67,-4.0,Rider,Ketchapp,아케이드게임,-0.8
68,-4.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.43
69,-1.0,Soul Knight,ChillyRoom,액션게임,1.66
70,52.0,와블맨 - Wobble Man,Ohayoo,캐주얼게임,74.16
71,-5.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.03
72,-3.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,0.59
73,5.0,신비아파트 공식앱,씨제이이엔엠(CJ ENM),퍼즐/퀴즈게임,5.38
74,-4.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,0.25
75,17.0,한게임 섯다,NHN BIGFOOT,카지노게임,13.24
76,-3.0,Minecraft 체험판,Mojang,아케이드게임,1.04
77,,펜타스톰,Netmarble,슈팅게임,1.16
78,3.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,2.3
79,-8.0,토킹톰 히어로 대시,Outfit7 Limited,액션게임,-3.89
80,2.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,1.98
81,-5.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-1.18
82,28.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,34.63
83,-4.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-1.55
84,-4.0,디즈니 팝 타운,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.55
85,10.0,프렌즈레이싱,Kakao Games Corp.,운전/레이싱게임,10.79
86,5.0,Toon Blast,Peak,퍼즐/퀴즈게임,-0.31
87,-4.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,-3.57
88,-3.0,라스트오리진,SmartJoy,,-4.96
89,1.0,리니지2 레볼루션,Netmarble,롤플레잉게임,-3.13
90,-1.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-4.63
91,3.0,아이러브커피,PATIGames Corp.,캐주얼게임,-1.38
92,8.0,무승부등산가 - Draw Climber,VOODOO,아케이드게임,8.99
93,-9.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,-10.69
94,10.0,1945 공군: 슈팅 비행기게임 - 무료게임,ONESOFT,아케이드게임,10.02
95,-9.0,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,-11.45
96,-9.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-11.6
97,2.0,마이토킹톰 2,Outfit7 Limited,캐주얼게임,4.55
98,10.0,SKY - 빛의 아이들,thatgamecompany inc,롤플레잉게임,11.66
99,6.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,2.78
100,1.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,-1.27
101,-4.0,스도쿠 - 무료 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,-3.02
102,1.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-0.54
103,-1.0,픽셀 건 3D (Pixel Gun 3D),Pixel Gun 3D,액션게임,-1.62
104,2.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,0.21
105,-9.0,aquapark.io,VOODOO,액션게임,-10.0
106,1.0,숨바꼭질 온라인 - 실시간 숨바꼭질,iGene,아케이드게임,-0.34
107,-48.0,블레스 모바일,JOYCITY Corp.,롤플레잉게임,-37.59
108,1.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-0.1
109,-11.0,클론다이크 어드벤처,VIZOR APPS LTD.,시뮬레이션게임,-10.03
110,1.0,제5인격,X.D. Global,어드벤처게임,0.02
111,60.0,달빛조각사,Kakao Games Corp.,롤플레잉게임,64.64
112,4.0,MARVEL 퓨처파이트,Netmarble,롤플레잉게임,6.17
113,,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,0.6
114,-2.0,Crowd City,VOODOO,아케이드게임,-4.03
115,,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,1.07
116,-28.0,완벽한 크림,Playgendary Limited,아케이드게임,-31.23
117,57.0,서머너즈 워: 천공의 아레나,Com2uS,롤플레잉게임,56.9
118,36.0,킹오파 익스트림 매치,ChangYou,롤플레잉게임,32.12
119,-1.0,얼음땡 온라인 : 실시간 배틀,EOAG,아케이드게임,-0.03
120,87.0,신비아파트 소울파이터즈,MOVE GAMES,액션게임,78.47
121,-7.0,Pocket World 3D,Minimonster game limited,캐주얼게임,-3.89
122,-5.0,나무 블록 퍼즐 - 무료 클래식 블록 퍼즐 게임,Beetles Studio,퍼즐/퀴즈게임,-0.86
123,0.0,영주 : 백의 연대기,OASIS GAMES  LIMITED,롤플레잉게임,
124,68.0,별이되어라!,GAMEVIL,롤플레잉게임,64.73
125,4.0,Tofu Girl,JoyPac,캐주얼게임,6.97
126,-5.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,-0.69
127,-3.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,1.43
128,6.0,Rescue Cut - Rope Puzzle,F.I.L Games,캐주얼게임,7.65
129,-10.0,maybe-메이비:내가 만드는 이야기,CINAMON GAMES,시뮬레이션게임,-3.56
130,-10.0,프렌즈타워,Kakao Games Corp.,퍼즐/퀴즈게임,-3.49
131,-8.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-0.03
132,-5.0,Paper.io 2,VOODOO,아케이드게임,1.56
133,-40.0,조이느 클래시 3D,Supersonic Studios LTD,아케이드게임,-33.33
134,4.0,기적의 검,4399 KOREA,롤플레잉게임,4.93
135,-5.0,우주 전쟁: 외계인들의 공격,ONESOFT,아케이드게임,0.29
136,-4.0,마이홈 - 꿈의 디자인,ZenLife Games,캐주얼게임,1.37
137,-11.0,오목,게임 스튜디오 모노몹,보드게임,-3.09
138,-5.0,사활 마스터 (바둑),LR Studios,보드게임,-0.25
139,-14.0,밀크초코,GameParadiso,슈팅게임,-4.95
140,-3.0,마이토킹안젤라 (My Talking Angela),Outfit7 Limited,캐주얼게임,1.65
141,-6.0,블레이드&소울 레볼루션,Netmarble,롤플레잉게임,-1.44
142,-6.0,프렌즈마블,Kakao Games Corp.,보드게임,-1.42
143,-15.0,킹 오브 파이터 올스타,Netmarble,액션게임,-5.3
144,-13.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-3.79
145,-5.0,드래곤캠프 (Merge Dragons!),Gram Games Limited,퍼즐/퀴즈게임,-1.2
146,-3.0,신예능 맞고 : 올해의 무료 맞고 |  원조 국민 고스톱 게임,Lunosoft,카지노게임,0.49
147,-5.0,데일리게임즈,쿠키,캐주얼게임,-1.78
148,179.0,Border Patrol,HOMA GAMES,시뮬레이션게임,157.21
149,-3.0,Supreme Duelist Stickman,Nerons Brother,액션게임,1.32
150,7.0,Art of War: Legions,Fastone Games HK,전략게임,9.47
151,-12.0,Brain Test: 트리키 퍼즐,Unico Studio,퍼즐/퀴즈게임,-4.62
152,-8.0,애니팡 터치 - 트레저리그,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.53
153,-12.0,붕괴3rd,miHoYo Limited,액션게임,-5.96
154,-9.0,숫자로 색칠하기 - 무료 색칠 공부 및 퍼즐 게임,Better Life - Color and Draw,캐주얼게임,-1.76
155,0.0,군림지경,BILIBILI,,
