rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,7.18
2,,Roblox,Roblox Corporation,어드벤처게임,-0.86
3,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.05
4,-1.0,브롤스타즈,Supercell,액션게임,-1.43
5,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,26.09
6,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,1.0
7,4.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉게임,49.82
8,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-1.01
9,-2.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-4.05
10,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-2.85
11,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-0.43
12,1.0,클래시 로얄,Supercell,전략게임,-1.92
13,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-1.2
14,2.0,클래시 오브 클랜,Supercell,전략게임,-1.18
15,2.0,캔디크러쉬사가,King,캐주얼게임,-0.09
16,-4.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,,-12.95
17,-2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-9.45
18,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-2.6
19,,꿈의 집 (Homescapes),Playrix,캐주얼게임,1.32
20,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-0.81
21,2.0,피파모바일,NEXON Company,스포츠게임,3.0
22,-1.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.1
23,-1.0,Minecraft,Mojang,액션게임,2.11
24,,Rummikub,Kinkajoo,보드게임,1.2
25,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.53
26,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.54
27,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.67
28,-1.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.81
29,3.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,-0.05
30,-1.0,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.1
31,3.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,1.75
32,-1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-3.1
33,2.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,0.6
34,-4.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-7.37
35,-2.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-9.25
36,,냥코 대전쟁,PONOS Corporation,캐주얼게임,-1.15
37,,앙상블스타즈!!,HappyElements,시뮬레이션게임,-1.98
38,,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,1.05
39,1.0,한게임 포커,NHN BIGFOOT,카지노게임,1.12
40,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,1.29
41,-2.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.03
42,,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-0.72
43,,Rider,Ketchapp,아케이드게임,-4.29
44,1.0,캔디크러쉬소다,King,캐주얼게임,-0.03
45,-1.0,컴투스프로야구2022,Com2uS,스포츠게임,-4.47
46,4.0,리니지M,NCSOFT,롤플레잉게임,10.01
47,-1.0,장기,게임 스튜디오 모노몹,보드게임,-0.02
48,-1.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-1.46
49,-1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-2.87
50,2.0,핀볼도사,Habby,퍼즐/퀴즈게임,1.56
51,,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,0.24
52,-3.0,블루 아카이브,NEXON Company,롤플레잉게임,-13.17
