rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,3.13
2,1.0,브롤스타즈,Supercell,액션게임,18.93
3,-1.0,제2의 나라: CROSS WORLDS,Netmarble,롤플레잉게임,-13.67
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,11.14
5,,골프존,Golfzon,골프,9.91
6,1.0,무한의 계단,NFLY STUDIO,아케이드게임,14.13
7,-1.0,ROBLOX,Roblox Corporation,어드벤처게임,8.85
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,8.72
9,,"LIVE스코어 - 축구, 야구, 농구, 배구 등 가장 빠른 스포츠 전종목 라이브스코어",PSYNET,스코어,12.13
10,,Pokémon GO,"Niantic, Inc.",어드벤처게임,0.85
11,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,5.02
12,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,6.36
13,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,11.71
14,1.0,"스마트스코어 - 스코어관리, 부킹, 골프용품, 골프여행, 골프장정보, 골프동호회를 한번에!",Smartscore Inc.,골프,22.32
15,-1.0,클래시 로얄,Supercell,전략게임,13.73
16,,꿈의 집 (Homescapes),Playrix,캐주얼게임,10.81
17,,Minecraft,Mojang,액션게임,11.14
18,,캔디크러쉬사가,King,캐주얼게임,11.11
19,,클래시 오브 클랜,Supercell,전략게임,10.54
20,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,11.42
21,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,6.5
22,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,11.56
23,,스코어센터 LIVE - 전 세계 스포츠 통합 라이브스코어,T-on Network,스코어,12.05
24,1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,11.79
25,1.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,11.74
26,-2.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,5.72
27,1.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,10.67
28,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,5.22
29,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,10.42
30,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,11.9
31,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,9.57
32,5.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,12.15
33,,SPOTV NOW(스포티비 나우) - 프리미엄 스포츠 생중계,주식회사 커넥티비티,기타스포츠,6.44
34,1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,8.31
35,1.0,Rummikub,Kinkajoo,보드게임,8.2
36,2.0,LoL+,"Riot Games, Inc",게임커뮤니티,9.9
37,2.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,11.86
38,-4.0,카카오골프예약,Kakao VX Corp.,골프,-2.45
39,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,8.67
40,3.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,12.25
41,0.0,마이리틀포레스트,Gamepub,시뮬레이션게임,
42,-1.0,컴투스프로야구2021,Com2uS,스포츠게임,6.29
43,2.0,FIFA Mobile,NEXON Company,스포츠게임,12.69
44,-2.0,Among Us,Innersloth LLC,액션게임,5.47
45,1.0,한게임 포커,NHN BIGFOOT,카지노게임,9.77
46,-15.0,파이널기어,BILIBILI,액션게임,-23.22
47,0.0,백야극광,PROXIMA BETA,,
48,-1.0,캔디크러쉬소다,King,캐주얼게임,11.18
49,-5.0,원신,miHoYo Limited,어드벤처게임,-1.6
50,-1.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,5.03
51,-3.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-2.76
52,1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,18.04
53,-3.0,장기,게임 스튜디오 모노몹,보드게임,11.39
54,-3.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,6.25
55,-3.0,리니지M,NCSOFT,롤플레잉게임,6.95
56,3.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,12.88
57,,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,10.93
58,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,12.2
59,-5.0,세븐나이츠2,Netmarble,롤플레잉게임,2.88
60,1.0,"골프존 티스캐너 - 골프부킹, 골프예약, 해외골프, 골프투어",골프존카운티,골프,9.09
61,3.0,메이플스토리M,NEXON Company,롤플레잉게임,13.09
62,-6.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,0.49
63,-8.0,한국밈 피하기,REDNOSE GAMES,,0.16
64,-1.0,모두의마블,Netmarble,보드게임,8.94
65,,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,11.14
66,,라스트오리진,SmartJoy,,10.2
67,,프렌즈 스크린,Kakao VX Corp.,골프,11.02
68,,Toon Blast,Peak,퍼즐/퀴즈게임,10.76
69,12.0,단어호감 - 무료 워드 게임! 재미있는 퍼즐 게임,Kerun Games,퍼즐/퀴즈게임,23.42
70,,냥코 대전쟁,PONOS Corporation,캐주얼게임,10.47
71,,애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,11.92
72,-10.0,마스터 카운트: 군중 클래시 & 스틱맨 달리기 게임,Freeplay Inc,,-7.01
73,-15.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-14.21
74,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,11.78
75,-3.0,궁수의 전설,Habby,액션게임,8.38
76,-3.0,"골프몬 - 부킹, 조인, 1박2일, 해외골프",골프몬,골프,8.03
77,-1.0,피망 섯다,NEOWIZ corp,카지노게임,10.46
78,1.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,11.2
79,-1.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,9.92
80,-5.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,6.96
81,-4.0,마피아42,TEAM42,전략게임,6.59
82,2.0,꿈의 마을 (Township),Playrix,캐주얼게임,14.54
83,-14.0,바람의나라: 연,NEXON Company,롤플레잉게임,-4.77
84,-4.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,5.62
85,-3.0,Rider,Ketchapp,아케이드게임,5.53
86,1.0,한게임 섯다,NHN BIGFOOT,카지노게임,12.36
87,-2.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,10.52
88,18.0,ALTER EGO,Caramel Column Inc.,어드벤처게임,35.97
89,-1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,12.23
90,-4.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,7.72
91,-2.0,드래곤 플라이트,LINE Games,아케이드게임,9.53
92,-2.0,토킹톰 골드런,Outfit7 Limited,액션게임,10.54
93,-2.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,8.93
94,4.0,상하이 애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,11.61
95,2.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,11.17
96,-4.0,"XGOLF 엑스골프 - 골프부킹, 1인예약, 1박2일, 해외골프","GreenWorks Co.,Ltd.",골프,4.3
97,-1.0,AFK 아레나,LilithGames,롤플레잉게임,7.91
98,2.0,스누피 틀린그림찾기,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,11.73
99,10.0,숨겨진 유산,Playrix,어드벤처게임,19.32
100,1.0,달려라 티라노,PathBreaker,캐주얼게임,12.24
101,-8.0,세븐나이츠,Netmarble,롤플레잉게임,4.0
102,6.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,17.45
103,-1.0,1945 공군: 슈팅 비행기게임 - 무료게임,ONESOFT,아케이드게임,11.04
104,-21.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-10.96
105,-1.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,9.86
106,1.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,10.77
107,-2.0,명일방주,Yostar Limited.,전략게임,6.53
108,-14.0,그랑사가,NPIXEL,롤플레잉게임,-2.58
109,2.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,11.27
110,236.0,"Fidget Toys 3D - Fidget Cube, AntiStress & Calm",Fidget Dev,,295.96
111,2.0,eFootball PES 2021,KONAMI,스포츠게임,9.83
112,11.0,리니지2M,NCSOFT,롤플레잉게임,17.67
113,-10.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-0.04
114,8.0,KBO STATS,"Sports2i Co., Ltd.",야구,15.91
115,2.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,12.05
116,5.0,GDR,골프존,골프,12.53
117,-3.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,7.63
118,,"게임원 – GAMEONE, 사회인야구",GAMEONE,야구,10.08
119,-3.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,7.08
120,-21.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",,-7.5
121,-6.0,마구마구 2021,Netmarble,스포츠게임,6.32
122,-12.0,기적의 검,4399 KOREA,롤플레잉게임,1.7
123,0.0,정마담,REACH RICH,,
124,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,10.34
125,3.0,삼국지 전략판,Qookka Games,전략게임,11.02
126,-6.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,4.28
127,-8.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,3.95
128,9.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,20.17
129,-2.0,라이즈 오브 킹덤즈,LilithGames,전략게임,8.34
130,-4.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,8.03
131,-1.0,아이러브커피,PATIGames Corp.,캐주얼게임,9.63
132,-3.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,7.59
133,,에브리타운,FLERO Games,시뮬레이션게임,12.67
134,-3.0,Nonogram.com(피크로스) - 픽처 크로스 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,10.46
135,15.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,24.79
136,5.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,15.93
137,0.0,건담 슈프림 배틀,BANDAI NAMCO Entertainment Inc.,,
138,-4.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,10.7
139,-3.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,10.65
140,-8.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,8.83
141,-1.0,Zepp,Huami Inc.,운동/피트니스,13.05
142,1.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,11.51
143,0.0,천상나르샤,Eyougame Inc.,,
144,-6.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,전략게임,8.18
145,-6.0,3D운전교실,John 3:16,시뮬레이션게임,8.17
146,3.0,나무 블록 퍼즐 - 무료 클래식 블록 퍼즐 게임,Beetles Studio,퍼즐/퀴즈게임,16.68
147,9.0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,시뮬레이션게임,19.52
148,-6.0,Soul Knight,ChillyRoom,액션게임,7.51
149,-2.0,Woodoku,Tripledot Studios Limited,,12.62
150,-4.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,10.58
151,-39.0,소녀X헌터,Sincetimes Inc.,,-15.59
152,,바운스볼,RAON GAMES,퍼즐/퀴즈게임,12.64
153,-18.0,Hair Challenge,Rollic Games,액션게임,0.09
154,-6.0,의지의 히어로,ZPLAY Games,액션게임,10.31
155,184.0,KBO,"Sports2i Co., Ltd.",야구,192.1
156,-12.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,,4.54
157,-33.0,제5인격,X.D. Global,어드벤처게임,-11.94
158,-5.0,블록스케이프 - Blockscapes,PeopleFun,퍼즐/퀴즈게임,7.6
159,-8.0,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,6.36
160,18.0,카운터사이드,NEXON Company,롤플레잉게임,26.53
161,5.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,13.21
162,-3.0,사활 마스터 (바둑),LR Studios,보드게임,9.11
163,-8.0,골프존카운티,골프존카운티,골프,5.21
164,1.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,11.6
165,-4.0,Block Puzzle,Block Puzzle Jewel Games,퍼즐/퀴즈게임,8.12
166,-8.0,CowCow | 카우카우 Crypto Mining,Cowcow,시뮬레이션게임,5.39
167,100.0,지방이 적합!,VOODOO,,97.99
168,9.0,Tile Master,Higgs Studio,보드게임,18.74
169,-7.0,A Dance Of Fire and Ice,7th Beat Games,리듬/타일게임,5.4
