rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-4.09
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.1
3,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.71
4,-1.0,클래시 로얄,Supercell,전략게임,-4.31
5,,무한의 계단,NFLY STUDIO,아케이드게임,-1.85
6,,Minecraft,Mojang,액션게임,8.46
7,1.0,ROBLOX,Roblox Corporation,어드벤처게임,4.42
8,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-10.55
9,,클래시 오브 클랜,Supercell,전략게임,-1.99
10,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-0.81
11,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,2.1
12,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.86
13,2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,0.7
14,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.29
15,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.69
16,-3.0,LoL+,"Riot Games, Inc",게임커뮤니티,-3.54
17,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.34
18,,캔디크러쉬사가,King,캐주얼게임,1.71
19,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.12
20,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.44
21,,궁수의 전설,Habby,액션게임,-2.8
22,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.16
23,2.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,0.71
24,-1.0,리니지2M,NCSOFT,롤플레잉게임,-5.64
25,-3.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-13.19
26,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.1
27,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.18
28,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-5.96
29,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-2.27
30,2.0,캔디크러쉬소다,King,캐주얼게임,0.54
31,-1.0,Rider,Ketchapp,아케이드게임,-3.59
