rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,3.45
2,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,2.35
3,,브롤스타즈,Supercell,액션게임,4.86
4,,Roblox,Roblox Corporation,어드벤처게임,-0.63
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,1.37
6,,클래시 로얄,Supercell,전략게임,0.19
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-1.78
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,3.16
9,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,3.19
10,,무한의 계단,NFLY STUDIO,아케이드게임,-0.06
11,3.0,Minecraft,Mojang,액션게임,3.56
12,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.86
13,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.85
14,3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,7.55
15,,클래시 오브 클랜,Supercell,전략게임,-0.43
16,-3.0,캔디크러쉬사가,King,캐주얼게임,-6.46
17,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-3.19
18,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.09
19,1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,13.64
20,1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.17
21,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.83
22,2.0,Rummikub,Kinkajoo,보드게임,5.06
23,-4.0,무한돌파삼국지 리버스,NATRIS,롤플레잉게임,-12.85
24,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.09
25,2.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,3.67
26,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.78
27,1.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.2
28,-3.0,블루 아카이브,NEXON Company,롤플레잉게임,-7.48
29,1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,4.03
30,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,2.15
31,2.0,피파모바일,NEXON Company,스포츠게임,9.92
32,-1.0,랜덤 다이스(Random Dice) : PvP 디펜스,111%,전략게임,1.24
33,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,2.29
34,2.0,원신,miHoYo Limited,어드벤처게임,6.88
35,,냥코 대전쟁,PONOS Corporation,캐주얼게임,2.42
36,1.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.62
37,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,2.34
38,-4.0,리니지W,NCSOFT,롤플레잉게임,-3.75
39,,캔디크러쉬소다,King,캐주얼게임,0.59
40,3.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,18.89
41,3.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,13.43
42,-2.0,한게임 포커,NHN BIGFOOT,카지노게임,0.44
43,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-3.28
44,1.0,Rider,Ketchapp,아케이드게임,4.49
45,2.0,Among Us,Innersloth LLC,액션게임,3.36
46,-4.0,배틀그라운드: 뉴스테이트,"KRAFTON, Inc.",액션게임,-8.21
47,2.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,2.41
