rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-2.03
2,,Among Us,Innersloth LLC,액션게임,-5.47
3,,브롤스타즈,Supercell,액션게임,14.15
4,,ROBLOX,Roblox Corporation,어드벤처게임,2.96
5,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,4.95
6,-1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.7
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,2.87
8,4.0,Minecraft,Mojang,액션게임,2.77
9,1.0,클래시 로얄,Supercell,전략게임,-1.76
10,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-1.95
11,2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,2.18
12,-4.0,세븐나이츠2,Netmarble,롤플레잉게임,-12.12
13,-2.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-6.45
14,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,1.88
15,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,1.04
16,,클래시 오브 클랜,Supercell,전략게임,0.65
17,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.73
18,,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.46
19,7.0,좀비고등학교,AWESOMEPIECE,아케이드게임,22.12
20,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-0.15
21,-1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.36
22,-1.0,캔디크러쉬사가,King,캐주얼게임,-0.69
23,9.0,메이플스토리M,NEXON Company,롤플레잉게임,45.94
24,-2.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.64
25,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,3.6
26,-3.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.43
27,-3.0,LoL+,"Riot Games, Inc",게임커뮤니티,-8.44
28,-1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,1.07
29,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.3
30,-2.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-1.98
31,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.05
32,-1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.47
33,1.0,Rummikub,Kinkajoo,보드게임,6.78
34,-1.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-1.02
35,,리니지M,NCSOFT,롤플레잉게임,-3.2
36,,캔디크러쉬소다,King,캐주얼게임,0.9
37,1.0,한게임 포커,NHN BIGFOOT,카지노게임,2.1
38,-1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.5
39,3.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,8.81
40,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,1.42
41,-2.0,궁수의 전설,Habby,액션게임,-0.96
42,6.0,모두의마블,Netmarble,보드게임,11.08
43,1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.14
44,-1.0,원신,miHoYo Limited,어드벤처게임,-4.54
45,4.0,장기,게임 스튜디오 모노몹,보드게임,0.27
46,,AFK 아레나,LilithGames,롤플레잉게임,-3.55
47,-6.0,마술양품점,Smilegate Megaport,캐주얼게임,-11.67
48,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.68
49,-2.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-6.05
50,-5.0,바람의나라: 연,NEXON Company,롤플레잉게임,-11.13
51,2.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.07
52,-1.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,전략게임,-7.76
53,3.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,3.2
54,,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-1.34
55,70.0,스시 롤 3D (Sushi Roll 3D)  -  음식 게임 ASMR,SayGames,시뮬레이션게임,107.86
56,1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,2.88
57,1.0,피망 섯다,NEOWIZ corp,카지노게임,2.68
58,1.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-2.15
59,6.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,6.38
60,1.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-1.14
61,-1.0,세븐나이츠,Netmarble,롤플레잉게임,-1.76
62,2.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,2.59
63,36.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,41.89
64,-1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,1.13
65,-3.0,토킹톰 골드런,Outfit7 Limited,액션게임,-2.41
66,,마피아42,TEAM42,전략게임,0.67
67,1.0,꿈의 마을 (Township),Playrix,캐주얼게임,0.79
68,2.0,Toon Blast,Peak,퍼즐/퀴즈게임,1.99
69,,드래곤 플라이트,LINE Games,아케이드게임,0.75
70,5.0,한게임 섯다,NHN BIGFOOT,카지노게임,8.84
71,1.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,1.34
72,-5.0,Rider,Ketchapp,아케이드게임,-3.64
