rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,10.36
2,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.51
3,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-5.06
4,0.0,우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션게임,
5,-1.0,Roblox,Roblox Corporation,어드벤처게임,-1.96
6,-1.0,브롤스타즈,Supercell,액션게임,-3.22
7,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-4.2
8,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,8.43
9,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-5.51
10,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,0.51
11,10.0,피파모바일,NEXON Company,스포츠게임,35.22
12,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-0.1
13,,클래시 오브 클랜,Supercell,전략게임,-0.25
14,-2.0,클래시 로얄,Supercell,전략게임,-1.99
15,-1.0,캔디크러쉬사가,King,캐주얼게임,-0.13
16,3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,8.34
17,-2.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.22
18,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.62
19,-3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-4.11
20,3.0,Rummikub,Kinkajoo,보드게임,10.66
21,-11.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉게임,-27.86
22,-2.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.69
23,-5.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,리듬/타일게임,-4.55
24,,Minecraft,Mojang,액션게임,2.58
25,-3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-4.16
26,25.0,머지 쿵야 아일랜드,Netmarble,캐주얼게임,102.51
27,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.52
28,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,4.66
29,-3.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.3
30,-3.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.19
31,-2.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,1.31
32,6.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,25.72
33,-3.0,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.43
34,-3.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-0.31
35,-3.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.23
36,-3.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,0.1
37,-1.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,3.31
38,-3.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-1.51
39,-2.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,0.15
40,,한게임 포커,NHN BIGFOOT,카지노게임,3.3
41,,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,2.99
42,-3.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,-0.28
43,-1.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.44
44,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-2.37
45,-11.0,아터리 기어:퓨전,BILIBILI,롤플레잉게임,-22.11
46,-2.0,캔디크러쉬소다,King,캐주얼게임,0.03
47,-2.0,Rider,Ketchapp,아케이드게임,-1.56
48,-2.0,컴투스프로야구2022,Com2uS,스포츠게임,-2.42
49,-2.0,장기,게임 스튜디오 모노몹,보드게임,0.74
50,-1.0,리니지M,NCSOFT,롤플레잉게임,0.42
51,-1.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-0.58
52,,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,2.66
53,,메이플스토리M,NEXON Company,롤플레잉게임,6.7
54,-6.0,블루 아카이브,NEXON Company,롤플레잉게임,-9.35
