rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,2.87
2,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,6.66
3,,브롤스타즈,Supercell,액션게임,-2.12
4,,Roblox,Roblox Corporation,어드벤처게임,0.16
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.26
6,,클래시 로얄,Supercell,전략게임,1.31
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,6.5
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-0.3
9,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,1.08
10,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.86
11,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.56
12,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.03
13,,캔디크러쉬사가,King,캐주얼게임,0.67
14,1.0,Minecraft,Mojang,액션게임,1.81
15,2.0,클래시 오브 클랜,Supercell,전략게임,1.31
16,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-3.21
17,-3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-7.98
18,,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.52
19,15.0,무한돌파삼국지 리버스,NATRIS,롤플레잉게임,54.77
20,2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,4.7
21,-1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.35
22,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.42
23,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.48
24,,Rummikub,Kinkajoo,보드게임,0.01
25,-6.0,블루 아카이브,NEXON Company,롤플레잉게임,-14.67
26,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.42
27,-1.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.23
28,-1.0,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-1.35
29,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.9
30,,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,0.44
31,-3.0,랜덤 다이스(Random Dice) : PvP 디펜스,111%,전략게임,-3.62
32,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.31
33,-1.0,피파모바일,NEXON Company,스포츠게임,-3.39
34,-1.0,리니지W,NCSOFT,롤플레잉게임,-9.66
35,1.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,0.0
36,-1.0,원신,miHoYo Limited,어드벤처게임,-1.22
37,,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.05
38,,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.06
39,1.0,캔디크러쉬소다,King,캐주얼게임,1.39
40,2.0,한게임 포커,NHN BIGFOOT,카지노게임,2.0
41,,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-6.35
42,-3.0,배틀그라운드: NEW STATE,"KRAFTON, Inc.",액션게임,-15.28
43,6.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,5.82
44,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-7.6
45,1.0,Rider,Ketchapp,아케이드게임,1.54
46,-1.0,컴투스프로야구2021,Com2uS,스포츠게임,-2.41
47,,Among Us,Innersloth LLC,액션게임,-1.45
48,2.0,장기,게임 스튜디오 모노몹,보드게임,0.21
49,-1.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,-1.09
50,-6.0,리니지M,NCSOFT,롤플레잉게임,-6.51
51,1.0,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,3.19
52,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,0.04
53,2.0,Royal Match,"Dream Games, Ltd.",퍼즐/퀴즈게임,3.07
54,,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-1.57
55,-2.0,라스트오리진,SmartJoy,,-3.77
56,1.0,마피아42,TEAM42,전략게임,6.72
57,2.0,Pokémon UNITE,The Pokemon Company,액션게임,8.78
58,5.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,11.29
59,-1.0,모두의마블,Netmarble,보드게임,0.07
60,-4.0,메이플스토리M,NEXON Company,롤플레잉게임,-2.04
61,1.0,애니팡,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.18
62,-2.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-4.39
63,-2.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-3.79
64,,Toon Blast,Peak,퍼즐/퀴즈게임,-1.41
65,11.0,블록 퍼즐 게임 - Blockudoku,Easybrain,퍼즐/퀴즈게임,6.24
66,5.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,2.43
67,2.0,고스톱 PLUS (무료 맞고 게임),BuzzPowder,카지노게임,0.51
68,-1.0,피망 섯다,NEOWIZ corp,카지노게임,-2.35
69,1.0,꿈의 마을 (Township),Playrix,캐주얼게임,0.25
70,3.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,-1.13
71,-3.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-5.9
