rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,7.56
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,4.2
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.63
4,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,0.91
5,,ROBLOX,Roblox Corporation,어드벤처게임,6.03
6,,Minecraft,Mojang,액션게임,6.47
7,,클래시 로얄,Supercell,전략게임,3.94
8,,좀비고등학교,AWESOMEPIECE,아케이드게임,10.52
9,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,11.91
10,-1.0,클래시 오브 클랜,Supercell,전략게임,0.63
11,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.52
12,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.55
13,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.07
14,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-3.47
15,4.0,무한의 계단,NFLY STUDIO,아케이드게임,10.69
16,-5.0,AFK 아레나,LilithGames,롤플레잉게임,-8.8
17,-1.0,캔디크러쉬사가,King,캐주얼게임,0.14
18,2.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,12.2
19,-2.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.17
20,-2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.98
21,2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,9.7
22,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,4.12
23,-2.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.64
24,,LoL+,"Riot Games, Inc",게임커뮤니티,6.09
25,,궁수의 전설,Habby,액션게임,4.45
26,0.0,레전드 오브 룬테라,"Riot Games, Inc",카드게임,
27,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.36
28,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.4
29,-3.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.3
30,-1.0,캔디크러쉬소다,King,캐주얼게임,-0.05
31,,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,7.59
32,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,6.99
33,,토킹톰 골드런,Outfit7 Limited,액션게임,5.07
34,-4.0,Rummikub,Kinkajoo,보드게임,-0.83
35,6.0,와블맨 - Wobble Man,Ohayoo,캐주얼게임,21.58
36,2.0,리니지M,NCSOFT,롤플레잉게임,5.89
37,-2.0,한게임 포커,NHN BIGFOOT,카지노게임,-0.2
38,-2.0,모두의마블,Netmarble,보드게임,-0.98
39,-2.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.9
40,-6.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,-8.29
41,-1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,4.78
42,-3.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,2.28
43,3.0,리니지2M,NCSOFT,롤플레잉게임,10.99
44,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,1.87
45,-1.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.37
46,-4.0,세븐나이츠,Netmarble,롤플레잉게임,-6.87
47,-2.0,장기,게임 스튜디오 모노몹,보드게임,0.71
48,1.0,마피아42,TEAM42,전략게임,2.86
