rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-7.92
2,,브롤스타즈,Supercell,액션게임,-5.15
3,2.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-4.22
4,,ROBLOX,Roblox Corporation,어드벤처게임,-6.22
5,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.86
6,-3.0,Among Us,Innersloth LLC,액션게임,-15.54
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-5.69
8,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,0.98
9,-1.0,Minecraft,Mojang,액션게임,-5.8
10,,무한의 계단,NFLY STUDIO,아케이드게임,-3.57
11,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.69
12,2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.89
13,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-5.64
14,-3.0,클래시 로얄,Supercell,전략게임,-7.45
15,1.0,클래시 오브 클랜,Supercell,전략게임,-1.78
16,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-3.05
17,-2.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-8.73
18,1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.05
19,2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.28
20,,좀비고등학교,AWESOMEPIECE,아케이드게임,-3.73
21,1.0,캔디크러쉬사가,King,캐주얼게임,-1.05
22,-4.0,세븐나이츠2,Netmarble,롤플레잉게임,-9.83
23,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.75
24,,메이플스토리M,NEXON Company,롤플레잉게임,-1.77
25,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.82
26,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.88
27,1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-2.12
28,1.0,Rummikub,Kinkajoo,보드게임,-2.78
29,-2.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-9.58
30,4.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,7.97
31,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.62
32,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.44
33,-1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.08
34,-1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-8.67
35,3.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-0.87
36,1.0,캔디크러쉬소다,King,캐주얼게임,-2.34
37,2.0,한게임 포커,NHN BIGFOOT,카지노게임,-0.73
38,-2.0,리니지M,NCSOFT,롤플레잉게임,-10.94
39,-4.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-18.6
40,,모두의마블,Netmarble,보드게임,-4.81
41,1.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-2.9
42,-1.0,블리치: 만해의 길,DAMO NETWORK LIMITED,롤플레잉게임,-4.0
43,1.0,원신,miHoYo Limited,어드벤처게임,-4.14
44,-1.0,궁수의 전설,Habby,액션게임,-6.19
45,2.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,1.5
46,30.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,51.6
47,-1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.51
48,,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.0
49,,장기,게임 스튜디오 모노몹,보드게임,-2.53
50,,AFK 아레나,LilithGames,롤플레잉게임,-4.74
51,,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-1.1
52,,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.25
53,1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,1.18
54,-1.0,피망 섯다,NEOWIZ corp,카지노게임,-3.44
55,8.0,한게임 섯다,NHN BIGFOOT,카지노게임,0.72
56,5.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-2.46
57,,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-6.68
58,-2.0,바람의나라: 연,NEXON Company,롤플레잉게임,-9.31
