rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.29
2,,브롤스타즈,Supercell,액션게임,-3.63
3,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-2.42
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.36
5,1.0,ROBLOX,Roblox Corporation,어드벤처게임,-0.77
6,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-9.42
7,,Minecraft,Mojang,액션게임,3.61
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.2
9,,클래시 로얄,Supercell,전략게임,-1.48
10,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.33
11,,클래시 오브 클랜,Supercell,전략게임,0.29
12,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.24
13,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.65
14,-2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-5.57
15,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-0.73
16,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.61
17,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-0.4
18,,캔디크러쉬사가,King,캐주얼게임,-0.27
19,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.31
20,6.0,스톤에이지 월드,Netmarble,롤플레잉게임,20.52
21,-1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-0.02
22,2.0,무한의 계단,NFLY STUDIO,아케이드게임,3.54
23,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.64
24,1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,5.66
25,-3.0,AFK 아레나,LilithGames,롤플레잉게임,-4.76
26,-5.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-6.85
27,,궁수의 전설,Habby,액션게임,-4.44
28,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.52
29,-1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.09
30,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.08
31,,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-1.23
32,,캔디크러쉬소다,King,캐주얼게임,-0.5
33,,Rummikub,Kinkajoo,보드게임,-0.74
34,2.0,리니지M,NCSOFT,롤플레잉게임,6.41
35,,한게임 포커,NHN BIGFOOT,카지노게임,1.84
36,-2.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.11
37,1.0,메이플스토리M,NEXON Company,롤플레잉게임,5.04
38,-1.0,모두의마블,Netmarble,보드게임,-2.75
39,23.0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,롤플레잉게임,30.18
40,1.0,장기,게임 스튜디오 모노몹,보드게임,-0.14
41,7.0,리니지2M,NCSOFT,롤플레잉게임,11.57
42,-2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.04
43,-4.0,마피아42,TEAM42,전략게임,-7.4
44,,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.52
45,-3.0,토킹톰 골드런,Outfit7 Limited,액션게임,-3.92
46,-3.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-2.38
47,-2.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-3.0
48,-1.0,꿈의 마을 (Township),Playrix,캐주얼게임,-2.49
49,4.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,3.84
50,,피망 섯다,NEOWIZ corp,카지노게임,-1.15
51,4.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,3.52
52,-1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-1.38
53,-1.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-2.92
54,,세븐나이츠,Netmarble,롤플레잉게임,-2.58
55,1.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-2.19
56,-7.0,뮤 아크엔젤,Webzen Inc.,롤플레잉게임,-8.65
57,3.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,1.25
58,-1.0,라스트오리진,SmartJoy,,-4.99
59,-1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-4.38
60,1.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,-0.56
61,-2.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,-5.84
62,3.0,드래곤 플라이트,LINE Games,아케이드게임,4.77
63,,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,롤플레잉게임,0.49
64,20.0,Draw Joust!,VOODOO,액션게임,24.12
65,-1.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,1.01
66,2.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-0.71
67,,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-1.1
68,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-1.52
69,-3.0,명일방주,Yostar Limited.,전략게임,-4.9
70,2.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.79
71,,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-1.89
72,-2.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-4.98
73,3.0,Rider,Ketchapp,아케이드게임,0.8
74,,A3: 스틸얼라이브,Netmarble,롤플레잉게임,-2.12
75,-29.0,폴아웃 쉘터 Online,GaeaMobile,어드벤처게임,-28.72
76,2.0,펜타스톰,Netmarble,슈팅게임,0.16
77,-2.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-2.37
78,1.0,Toon Blast,Peak,퍼즐/퀴즈게임,0.46
79,-2.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.96
80,,의지의 히어로,ZPLAY Games,액션게임,-1.12
81,2.0,한게임 섯다,NHN BIGFOOT,카지노게임,0.64
82,-1.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,-1.98
83,-10.0,와블맨 - Wobble Man,Ohayoo,캐주얼게임,-10.97
