rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-6.85
2,,브롤스타즈,Supercell,액션게임,-8.0
3,1.0,Roblox,Roblox Corporation,어드벤처게임,-1.29
4,-1.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-4.24
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.59
6,,클래시 로얄,Supercell,전략게임,-6.97
7,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-8.47
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-5.32
9,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-1.87
10,,무한의 계단,NFLY STUDIO,아케이드게임,-10.26
11,,Minecraft,Mojang,액션게임,-3.56
12,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.58
13,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,2.09
14,3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,4.19
15,-1.0,클래시 오브 클랜,Supercell,전략게임,-2.92
16,-1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-3.13
17,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.87
18,1.0,캔디크러쉬사가,King,캐주얼게임,-0.25
19,-3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-7.21
20,,Rummikub,Kinkajoo,보드게임,-3.48
21,,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.74
22,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.24
23,,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.65
24,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.2
25,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-4.11
26,,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.83
27,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.05
28,6.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,9.87
29,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.35
30,-3.0,피파모바일,NEXON Company,스포츠게임,-7.01
31,-2.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-1.94
32,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-0.73
33,,냥코 대전쟁,PONOS Corporation,캐주얼게임,-4.24
34,3.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,2.88
35,,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-6.39
36,3.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.05
37,-5.0,블루 아카이브,NEXON Company,롤플레잉게임,-12.89
38,,Among Us,Innersloth LLC,액션게임,-5.83
39,1.0,캔디크러쉬소다,King,캐주얼게임,0.88
40,4.0,한게임 포커,NHN BIGFOOT,카지노게임,0.7
41,1.0,리니지W,NCSOFT,롤플레잉게임,-5.22
42,1.0,Rider,Ketchapp,아케이드게임,-5.33
43,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-11.03
44,-8.0,무한돌파삼국지 리버스,NATRIS,롤플레잉게임,-25.33
45,1.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,0.15
46,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-7.4
47,3.0,Royal Match,"Dream Games, Ltd.",퍼즐/퀴즈게임,6.37
48,1.0,장기,게임 스튜디오 모노몹,보드게임,-1.96
49,-2.0,컴투스프로야구2021,Com2uS,스포츠게임,-5.1
50,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-0.66
51,,모두의마블,Netmarble,보드게임,-4.94
52,8.0,메이플스토리M,NEXON Company,롤플레잉게임,5.54
53,3.0,위 베어 베어스 더 퍼즐,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.81
54,-6.0,마피아42,TEAM42,전략게임,-9.18
55,,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-2.4
56,2.0,블록 퍼즐 게임 - Blockudoku,Easybrain,퍼즐/퀴즈게임,-0.27
57,,라스트오리진,SmartJoy,,-2.0
58,1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-0.63
59,-5.0,리니지M,NCSOFT,롤플레잉게임,-8.89
