rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,0.08
2,,브롤스타즈,Supercell,액션게임,-2.55
3,2.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.17
4,,ROBLOX,Roblox Corporation,어드벤처게임,-1.59
5,-2.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-5.78
6,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-3.67
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-7.09
8,,무한의 계단,NFLY STUDIO,아케이드게임,2.21
9,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.12
10,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-4.49
11,-2.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-21.8
12,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.73
13,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,0.75
14,1.0,클래시 오브 클랜,Supercell,전략게임,0.61
15,-1.0,Minecraft,Mojang,액션게임,-2.35
16,1.0,클래시 로얄,Supercell,전략게임,-0.02
17,1.0,캔디크러쉬사가,King,캐주얼게임,-0.12
18,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-3.74
19,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.5
20,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-5.16
21,,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.97
22,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,2.55
23,-1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.72
24,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-0.32
25,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.62
26,-2.0,Among Us,Innersloth LLC,액션게임,-12.67
27,1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-2.21
28,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.67
29,-2.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-11.26
30,,Rummikub,Kinkajoo,보드게임,-1.62
31,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,4.5
32,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.39
33,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.92
