rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-8.36
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-4.57
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.5
4,1.0,클래시 로얄,Supercell,전략게임,-3.43
5,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-13.05
6,,Minecraft,Mojang,액션게임,-6.96
7,,ROBLOX,Roblox Corporation,어드벤처게임,-2.19
8,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.07
9,1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-0.2
10,1.0,클래시 오브 클랜,Supercell,전략게임,-0.29
11,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.6
12,-4.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-18.28
13,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.65
14,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.1
15,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.6
16,1.0,캔디크러쉬사가,King,캐주얼게임,0.65
17,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.88
18,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.44
19,3.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,0.94
20,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.23
21,-6.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-18.77
22,-1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-9.95
23,,궁수의 전설,Habby,액션게임,-6.82
24,1.0,모두의마블,Netmarble,보드게임,-2.77
25,-1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-10.37
26,3.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.29
27,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.47
28,-1.0,리니지2M,NCSOFT,롤플레잉게임,-8.89
29,-3.0,Rummikub,Kinkajoo,보드게임,-12.41
30,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.03
31,1.0,캔디크러쉬소다,King,캐주얼게임,-0.75
32,1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-3.97
33,-2.0,토킹톰 골드런,Outfit7 Limited,액션게임,-11.94
34,,Rider,Ketchapp,아케이드게임,-14.68
35,8.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,25.89
36,,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.62
37,-2.0,명일방주,Yostar Limited.,전략게임,-8.95
38,-1.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-7.92
39,-1.0,마피아42,TEAM42,전략게임,-8.04
40,28.0,Plague Inc. (전염병 주식회사),Miniclip.com,시뮬레이션게임,63.89
41,-1.0,리니지M,NCSOFT,롤플레잉게임,2.79
42,-1.0,한게임 포커,NHN BIGFOOT,카지노게임,1.3
43,-4.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-3.11
44,-2.0,세븐나이츠,Netmarble,롤플레잉게임,-2.4
45,,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.33
46,2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-0.1
47,2.0,메이플스토리M,NEXON Company,롤플레잉게임,-1.92
48,-1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-2.91
49,1.0,피망 섯다,NEOWIZ corp,카지노게임,-2.38
50,2.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.06
51,-7.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-15.03
52,0.0,카운터사이드,NEXON Company,롤플레잉게임,
53,43.0,파인딩 블루 (Finding Blue),BigAirSoft,아케이드게임,56.25
54,-8.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-15.64
55,11.0,V4,NEXON Company,롤플레잉게임,15.25
56,-5.0,의지의 히어로,ZPLAY Games,액션게임,-12.11
57,1.0,장기,게임 스튜디오 모노몹,보드게임,1.64
58,-2.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-6.25
59,,꿈의 마을 (Township),Playrix,캐주얼게임,-2.49
60,,드래곤 플라이트,LINE Games,아케이드게임,-1.75
61,2.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.95
62,-1.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-1.54
63,-8.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-10.71
64,-11.0,Paper.io 2,VOODOO,아케이드게임,-17.34
65,,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.79
66,-2.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-4.28
