rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-3.82
2,1.0,Among Us,Innersloth LLC,액션게임,43.48
3,-1.0,브롤스타즈,Supercell,액션게임,-4.23
4,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-1.14
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.83
6,,ROBLOX,Roblox Corporation,어드벤처게임,2.21
7,,Minecraft,Mojang,액션게임,-2.23
8,,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-10.68
9,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-3.59
10,-1.0,바람의나라: 연,NEXON Company,롤플레잉게임,-12.75
11,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-2.33
12,,클래시 로얄,Supercell,전략게임,-4.16
13,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-1.07
14,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.07
15,2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,0.26
16,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.23
17,-2.0,클래시 오브 클랜,Supercell,전략게임,-3.11
18,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.38
19,,LoL+,"Riot Games, Inc",게임커뮤니티,-2.71
20,1.0,캔디크러쉬사가,King,캐주얼게임,-1.05
21,-1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.79
22,,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-1.53
23,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.94
24,1.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.61
25,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-6.73
26,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.47
27,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-3.55
28,,AFK 아레나,LilithGames,롤플레잉게임,-4.73
29,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-2.37
