rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,2.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,23.72
2,,브롤스타즈,Supercell,액션게임,3.46
3,-2.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-4.98
4,,ROBLOX,Roblox Corporation,어드벤처게임,3.26
5,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.72
6,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.87
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-1.95
8,,Among Us,Innersloth LLC,액션게임,-3.17
9,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-3.09
10,1.0,Minecraft,Mojang,액션게임,-1.43
11,1.0,무한의 계단,NFLY STUDIO,아케이드게임,0.97
12,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-5.58
13,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.47
14,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-1.3
15,-5.0,그랑사가,NPIXEL,롤플레잉게임,-22.53
16,1.0,클래시 로얄,Supercell,전략게임,-0.1
17,-2.0,메이플스토리M,NEXON Company,롤플레잉게임,-14.03
18,,클래시 오브 클랜,Supercell,전략게임,-0.4
19,1.0,캔디크러쉬사가,King,캐주얼게임,1.33
20,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-2.09
21,,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.97
22,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.44
23,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.72
24,,좀비고등학교,AWESOMEPIECE,아케이드게임,-2.09
25,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.44
26,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.5
27,-1.0,세븐나이츠2,Netmarble,롤플레잉게임,-3.93
28,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.19
29,,LoL+,"Riot Games, Inc",게임커뮤니티,-0.66
30,,Rummikub,Kinkajoo,보드게임,-0.3
31,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,1.03
32,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.45
33,1.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.69
34,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.47
