rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,1.63
2,,브롤스타즈,Supercell,액션게임,2.82
3,,ROBLOX,Roblox Corporation,어드벤처게임,0.49
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,1.5
5,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-2.4
6,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,1.48
7,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.77
8,,무한의 계단,NFLY STUDIO,아케이드게임,1.06
9,1.0,Minecraft,Mojang,액션게임,-1.88
10,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-1.26
11,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.47
12,1.0,캔디크러쉬사가,King,캐주얼게임,0.3
13,2.0,클래시 로얄,Supercell,전략게임,2.24
14,,꿈의 집 (Homescapes),Playrix,캐주얼게임,0.4
15,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,0.86
16,-7.0,프렌즈샷: 누구나골프,Kakao Games Corp.,,-29.04
17,,클래시 오브 클랜,Supercell,전략게임,-0.21
18,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,1.7
19,4.0,좀비고등학교,AWESOMEPIECE,아케이드게임,8.13
20,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,0.73
21,3.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,2.78
22,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.4
23,-2.0,Rummikub,Kinkajoo,보드게임,-0.77
24,-2.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.35
25,1.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.26
26,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.79
27,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-3.26
28,,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.3
29,2.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,6.0
30,-1.0,원신-1주년,miHoYo Limited,어드벤처게임,-6.76
31,0.0,미니어스: 작지만 놀라운 모험,BILIBILI,,
32,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,1.48
33,,LoL+,"Riot Games, Inc",게임커뮤니티,0.8
34,,냥코 대전쟁,PONOS Corporation,캐주얼게임,0.81
35,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.18
36,5.0,피파모바일,NEXON Company,스포츠게임,9.25
37,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.87
38,8.0,모두의마블,Netmarble,보드게임,30.97
39,-2.0,월드 플리퍼,Kakao Games Corp.,,-7.26
40,-1.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.87
41,-1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,1.12
42,,캔디크러쉬소다,King,캐주얼게임,1.02
43,,Among Us,Innersloth LLC,액션게임,0.18
44,,컴투스프로야구2021,Com2uS,스포츠게임,0.51
45,2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,16.11
46,-1.0,한게임 포커,NHN BIGFOOT,카지노게임,0.44
47,-17.0,나의 히어로 아카데미아: 최강 히어로,Bluetaku Pte. Ltd.,,-35.82
48,3.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,11.52
49,17.0,뮤 아크엔젤2,Webzen Inc.,,35.28
50,-14.0,MARVEL 퓨처 레볼루션,Netmarble,롤플레잉게임,-36.05
51,-1.0,장기,게임 스튜디오 모노몹,보드게임,0.86
52,-4.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-1.55
53,-4.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-3.59
54,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,0.34
