rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-4.26
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.51
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.25
4,,클래시 로얄,Supercell,전략게임,-4.8
5,1.0,Minecraft,Mojang,액션게임,-3.11
6,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-6.3
7,,ROBLOX,Roblox Corporation,어드벤처게임,1.16
8,,좀비고등학교,AWESOMEPIECE,아케이드게임,2.06
9,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-3.25
10,,클래시 오브 클랜,Supercell,전략게임,-2.54
11,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.91
12,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.05
13,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.39
14,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.85
15,1.0,캔디크러쉬사가,King,캐주얼게임,-1.49
16,-3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-8.73
17,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-3.12
18,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-10.17
19,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-2.25
20,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-4.77
21,26.0,AFK 아레나,LilithGames,롤플레잉게임,113.94
22,-1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,2.64
23,-1.0,궁수의 전설,Habby,액션게임,5.34
24,5.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,14.91
25,-1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-1.23
26,-1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.44
27,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.29
28,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.41
29,2.0,캔디크러쉬소다,King,캐주얼게임,-2.08
30,,Rummikub,Kinkajoo,보드게임,-4.26
31,-8.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-15.6
32,-5.0,모두의마블,Netmarble,보드게임,-10.63
33,1.0,토킹톰 골드런,Outfit7 Limited,액션게임,-3.34
34,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-6.86
35,-3.0,리니지2M,NCSOFT,롤플레잉게임,-10.67
36,1.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.28
37,-1.0,Rider,Ketchapp,아케이드게임,-4.63
38,-3.0,리니지M,NCSOFT,롤플레잉게임,-6.66
39,3.0,한게임 포커,NHN BIGFOOT,카지노게임,2.37
40,-1.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-6.86
41,-1.0,마피아42,TEAM42,전략게임,-5.7
42,1.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-4.97
43,1.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.48
44,-6.0,V4,NEXON Company,롤플레잉게임,-19.71
45,-4.0,명일방주,Yostar Limited.,전략게임,-13.64
46,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.75
47,-1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-2.52
48,3.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.51
49,-1.0,피망 섯다,NEOWIZ corp,카지노게임,-1.33
50,,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-2.3
51,2.0,의지의 히어로,ZPLAY Games,액션게임,0.16
52,-3.0,세븐나이츠,Netmarble,롤플레잉게임,-7.77
53,-1.0,메이플스토리M,NEXON Company,롤플레잉게임,-7.63
54,2.0,장기,게임 스튜디오 모노몹,보드게임,-0.28
55,2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,1.35
56,-1.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-4.69
57,2.0,꿈의 마을 (Township),Playrix,캐주얼게임,-3.24
58,,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-4.64
59,4.0,Soul Knight,ChillyRoom,액션게임,0.83
60,1.0,드래곤 플라이트,LINE Games,아케이드게임,-2.38
61,1.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-2.03
62,2.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.67
63,3.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-2.23
64,5.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,0.83
65,3.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.39
