rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-2.47
2,,브롤스타즈,Supercell,액션게임,-4.07
3,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-4.34
4,,ROBLOX,Roblox Corporation,어드벤처게임,-1.37
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.15
6,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-3.46
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-1.76
8,,무한의 계단,NFLY STUDIO,아케이드게임,1.35
9,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-2.19
10,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.84
11,-1.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-4.26
12,,꿈의 집 (Homescapes),Playrix,캐주얼게임,1.54
13,,Minecraft,Mojang,액션게임,-0.51
14,3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,12.78
15,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-0.21
16,-1.0,캔디크러쉬사가,King,캐주얼게임,-0.31
17,3.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,4.73
18,,클래시 오브 클랜,Supercell,전략게임,-0.16
19,,클래시 로얄,Supercell,전략게임,-1.75
20,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-0.64
21,1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.18
22,-6.0,Among Us,Innersloth LLC,액션게임,-10.48
23,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.38
24,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.23
25,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-0.28
26,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.3
27,,Rummikub,Kinkajoo,보드게임,-3.78
28,,LoL+,"Riot Games, Inc",게임커뮤니티,-0.17
29,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.14
30,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.13
31,-1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-3.66
32,2.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.91
33,,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-2.55
34,-2.0,그랑사가,NPIXEL,롤플레잉게임,-14.91
35,1.0,한게임 포커,NHN BIGFOOT,카지노게임,-0.92
36,1.0,세븐나이츠2,Netmarble,롤플레잉게임,-5.1
37,2.0,캔디크러쉬소다,King,캐주얼게임,0.24
38,24.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,66.59
