rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,0.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,
2,-1.0,브롤스타즈,Supercell,액션게임,-3.09
3,-1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-5.05
4,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-8.26
5,-1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-2.37
6,-1.0,ROBLOX,Roblox Corporation,어드벤처게임,-7.87
7,-1.0,Minecraft,Mojang,액션게임,-11.68
8,-1.0,클래시 로얄,Supercell,전략게임,-6.25
9,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-4.81
10,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-11.23
11,-1.0,클래시 오브 클랜,Supercell,전략게임,-2.57
12,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-3.47
13,-1.0,AFK 아레나,LilithGames,롤플레잉게임,-8.66
14,-1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.18
15,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.44
16,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-2.1
17,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.47
18,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-1.8
19,-1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-4.09
20,,캔디크러쉬사가,King,캐주얼게임,-3.35
21,2.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.78
22,2.0,LoL+,"Riot Games, Inc",게임커뮤니티,-1.62
23,-6.0,무한의 계단,NFLY STUDIO,아케이드게임,-12.84
24,2.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.96
