rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-2.66
2,,브롤스타즈,Supercell,액션게임,-2.47
3,,Among Us,Innersloth LLC,액션게임,-5.93
4,,ROBLOX,Roblox Corporation,어드벤처게임,2.24
5,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,2.7
6,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,2.13
7,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-0.5
8,,Minecraft,Mojang,액션게임,3.22
9,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,11.73
10,6.0,무한의 계단,NFLY STUDIO,아케이드게임,16.19
11,-1.0,클래시 로얄,Supercell,전략게임,-5.32
12,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-1.34
13,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,2.0
14,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,1.74
15,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-2.98
16,1.0,클래시 오브 클랜,Supercell,전략게임,0.37
17,2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,2.01
18,-3.0,세븐나이츠2,Netmarble,롤플레잉게임,-8.93
19,1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.58
20,-2.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-5.67
21,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,3.61
22,1.0,캔디크러쉬사가,King,캐주얼게임,2.05
23,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.78
24,-2.0,메이플스토리M,NEXON Company,롤플레잉게임,-6.1
25,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.06
26,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.86
27,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-6.35
28,,LoL+,"Riot Games, Inc",게임커뮤니티,-0.9
29,,Rummikub,Kinkajoo,보드게임,9.74
30,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,2.17
31,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,1.42
