rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,1.35
2,,브롤스타즈,Supercell,액션게임,-3.77
3,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-4.42
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.11
5,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-3.58
6,,ROBLOX,Roblox Corporation,어드벤처게임,-0.68
7,,Minecraft,Mojang,액션게임,-0.19
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-0.95
9,,클래시 로얄,Supercell,전략게임,-1.93
10,,좀비고등학교,AWESOMEPIECE,아케이드게임,2.48
11,,클래시 오브 클랜,Supercell,전략게임,-2.17
12,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.27
13,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.03
14,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,0.32
15,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.0
16,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.05
17,1.0,캔디크러쉬사가,King,캐주얼게임,-1.79
18,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-1.96
19,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.97
20,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.01
21,-4.0,AFK 아레나,LilithGames,롤플레잉게임,-7.42
22,,LoL+,"Riot Games, Inc",게임커뮤니티,-4.01
23,,무한의 계단,NFLY STUDIO,아케이드게임,-3.85
24,1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,0.58
25,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.1
26,,궁수의 전설,Habby,액션게임,-1.1
27,2.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.42
28,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.65
29,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-7.27
30,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.53
31,1.0,캔디크러쉬소다,King,캐주얼게임,-0.92
32,-1.0,Rummikub,Kinkajoo,보드게임,-4.66
33,,모두의마블,Netmarble,보드게임,-8.46
34,,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.75
35,2.0,한게임 포커,NHN BIGFOOT,카지노게임,2.06
36,2.0,리니지M,NCSOFT,롤플레잉게임,0.12
37,5.0,메이플스토리M,NEXON Company,롤플레잉게임,-0.56
38,1.0,토킹톰 골드런,Outfit7 Limited,액션게임,-5.41
39,1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-7.03
40,-5.0,레전드 오브 룬테라,"Riot Games, Inc",카드게임,-14.11
41,-5.0,와블맨 - Wobble Man,Ohayoo,캐주얼게임,-14.07
42,1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.88
43,2.0,장기,게임 스튜디오 모노몹,보드게임,-0.51
44,2.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.41
45,4.0,꿈의 마을 (Township),Playrix,캐주얼게임,0.48
46,5.0,마피아42,TEAM42,전략게임,1.73
47,-3.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-5.58
48,7.0,피망 섯다,NEOWIZ corp,카지노게임,1.35
49,-2.0,세븐나이츠,Netmarble,롤플레잉게임,-5.22
50,,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-5.06
51,6.0,라스트오리진,SmartJoy,,0.81
52,,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-3.28
53,,라이즈 오브 킹덤즈,LilithGames,전략게임,-3.7
54,2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-3.92
55,5.0,명일방주,Yostar Limited.,전략게임,3.75
56,-8.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,-11.45
57,2.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-1.91
58,,리니지2M,NCSOFT,롤플레잉게임,-4.46
59,0.0,뮤 아크엔젤,Webzen Inc.,롤플레잉게임,
60,-6.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-9.39
61,-20.0,ASMR 컷,Crazy Labs by TabTale,시뮬레이션게임,-30.43
62,-1.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-3.55
63,-1.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-3.89
64,17.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,24.69
65,-2.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-3.85
66,-2.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,-0.71
67,-2.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-0.93
68,,드래곤 플라이트,LINE Games,아케이드게임,-0.68
69,-2.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-1.45
70,-4.0,무승부등산가 - Draw Climber,VOODOO,아케이드게임,-2.48
71,9.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,12.86
72,-3.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-1.35
73,-3.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-2.45
74,-2.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-0.69
75,-4.0,펜타스톰,Netmarble,슈팅게임,-3.07
76,-2.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.98
77,-1.0,3D운전교실,John 3:16,시뮬레이션게임,1.23
78,-5.0,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.67
79,-1.0,Toon Blast,Peak,퍼즐/퀴즈게임,-0.06
80,-5.0,의지의 히어로,ZPLAY Games,액션게임,-3.49
81,-2.0,Rider,Ketchapp,아케이드게임,0.9
82,,한게임 섯다,NHN BIGFOOT,카지노게임,2.27
83,-6.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-4.64
84,-1.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,-2.68
85,2.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-0.99
86,-2.0,아이러브커피,PATIGames Corp.,캐주얼게임,-4.54
87,-2.0,디즈니 팝 타운,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-3.62
88,2.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,1.23
89,3.0,제5인격,X.D. Global,어드벤처게임,5.48
90,-4.0,V4,NEXON Company,롤플레잉게임,-3.56
91,3.0,리니지2 레볼루션,Netmarble,롤플레잉게임,4.08
92,1.0,신비아파트 공식앱,씨제이이엔엠(CJ ENM),퍼즐/퀴즈게임,2.93
93,-5.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,-2.76
94,-5.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-3.95
95,1.0,MARVEL 퓨처파이트,Netmarble,롤플레잉게임,1.22
96,4.0,Soul Knight,ChillyRoom,액션게임,3.24
97,-6.0,토킹톰 히어로 대시,Outfit7 Limited,액션게임,-3.99
98,-1.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-1.31
99,,Minecraft 체험판,Mojang,아케이드게임,-3.94
100,4.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-0.06
101,1.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,-3.5
102,7.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,1.14
103,2.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,-0.26
104,9.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,2.5
105,2.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-1.36
106,2.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-1.98
107,-1.0,서머너즈 워: 천공의 아레나,Com2uS,롤플레잉게임,-2.14
108,-13.0,프렌즈레이싱,Kakao Games Corp.,운전/레이싱게임,-14.82
109,29.0,블레이드&소울 레볼루션,Netmarble,롤플레잉게임,25.36
110,14.0,Yu-Gi-Oh! Duel Links,KONAMI,카드게임,14.02
111,5.0,maybe-메이비:내가 만드는 이야기,CINAMON GAMES,시뮬레이션게임,1.49
112,3.0,클론다이크 어드벤처,VIZOR APPS LTD.,시뮬레이션게임,-1.59
113,4.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,0.61
114,-2.0,궁수강림: 6개의 예언 - 신비아파트 슈팅게임,3F FACTORY,액션게임,-6.39
115,-1.0,마이토킹톰 2,Outfit7 Limited,캐주얼게임,-4.58
116,-13.0,Tofu Girl,JoyPac,캐주얼게임,-15.75
117,-16.0,킹 오브 파이터 올스타,Netmarble,액션게임,-17.45
118,-7.0,Rolly Legs,VOODOO,아케이드게임,-9.55
119,-9.0,세이브 더 걸! (Save the Girl!),Lion Studios,캐주얼게임,-12.24
120,19.0,Supreme Duelist Stickman,Nerons Brother,액션게임,9.87
121,-1.0,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,-3.65
122,-1.0,기적의 검,4399 KOREA,롤플레잉게임,-2.32
123,-5.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-4.98
124,-1.0,드래곤캠프 (Merge Dragons!),Gram Games Limited,퍼즐/퀴즈게임,-0.95
125,10.0,붕괴3rd,miHoYo Limited,액션게임,7.37
126,-4.0,1945 공군: 슈팅 비행기게임 - 무료게임,ONESOFT,아케이드게임,-4.03
127,13.0,소녀전선,X.D. Global,롤플레잉게임,8.18
128,-2.0,Find Out – 숨은 물건 찾기,Focus apps,퍼즐/퀴즈게임,-4.15
129,-4.0,마이홈 - 꿈의 디자인,ZenLife Games,캐주얼게임,-4.96
130,-1.0,스도쿠 - 무료 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,-2.54
131,-3.0,Pocket World 3D,Minimonster game limited,캐주얼게임,-2.97
132,4.0,Art of War: Legions,Fastone Games HK,전략게임,2.25
133,-2.0,사활 마스터 (바둑),LR Studios,보드게임,-0.86
134,-4.0,픽셀 건 3D (Pixel Gun 3D),Pixel Gun 3D,액션게임,-2.49
135,-3.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-1.1
136,5.0,우주 전쟁: 외계인들의 공격,ONESOFT,아케이드게임,3.69
137,6.0,aquapark.io,VOODOO,액션게임,2.81
138,-1.0,얼음땡 온라인 : 실시간 배틀,EOAG,아케이드게임,-1.42
139,-6.0,오목,게임 스튜디오 모노몹,보드게임,-3.59
140,-21.0,케페우스M,Ujoy Games,롤플레잉게임,-14.58
141,42.0,원피스 트레저 크루즈,BANDAI NAMCO Entertainment Inc.,롤플레잉게임,31.66
142,,프렌즈타워,Kakao Games Corp.,퍼즐/퀴즈게임,-3.26
143,-16.0,SKY - 빛의 아이들,thatgamecompany inc,롤플레잉게임,-13.18
144,7.0,놀러와 마이홈,Kakao Games Corp.,시뮬레이션게임,2.36
145,10.0,앵그리버드2,Rovio Entertainment Corporation,캐주얼게임,2.74
146,-48.0,구워요!,Kwalee Ltd,캐주얼게임,-35.99
147,3.0,애니팡 터치 - 트레저리그,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.25
148,,BTS WORLD,Netmarble,캐주얼게임,-2.47
149,3.0,에브리타운,FLERO Games,시뮬레이션게임,-1.48
150,6.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,-0.41
