rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,16.16
2,,Among Us,Innersloth LLC,액션게임,22.36
3,,브롤스타즈,Supercell,액션게임,14.43
4,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,19.97
5,1.0,ROBLOX,Roblox Corporation,어드벤처게임,17.79
6,-1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,4.5
7,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,11.3
8,1.0,Minecraft,Mojang,액션게임,26.64
9,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,8.84
10,0.0,원신,miHoYo Limited,어드벤처게임,
11,-1.0,클래시 로얄,Supercell,전략게임,8.04
12,-1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.25
13,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,3.62
14,,꿈의 집 (Homescapes),Playrix,캐주얼게임,7.93
15,10.0,무한의 계단,NFLY STUDIO,아케이드게임,37.5
16,-3.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,3.95
17,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,10.93
18,,LoL+,"Riot Games, Inc",게임커뮤니티,12.26
19,-4.0,클래시 오브 클랜,Supercell,전략게임,4.16
20,-3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,1.48
21,-1.0,캔디크러쉬사가,King,캐주얼게임,3.94
22,,좀비고등학교,AWESOMEPIECE,아케이드게임,6.61
23,-4.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.88
24,-3.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.43
25,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,1.22
26,-3.0,바람의나라: 연,NEXON Company,롤플레잉게임,0.44
