rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-3.46
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-1.99
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.91
4,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-3.95
5,,ROBLOX,Roblox Corporation,어드벤처게임,-3.08
6,,Minecraft,Mojang,액션게임,-6.63
7,,클래시 로얄,Supercell,전략게임,-3.81
8,,좀비고등학교,AWESOMEPIECE,아케이드게임,-1.37
9,,클래시 오브 클랜,Supercell,전략게임,-1.65
10,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.56
11,2.0,AFK 아레나,LilithGames,롤플레잉게임,4.19
12,-1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.65
13,-1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,1.91
14,2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,6.03
15,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.98
16,1.0,캔디크러쉬사가,King,캐주얼게임,-0.89
17,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.18
18,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.35
19,-4.0,무한의 계단,NFLY STUDIO,아케이드게임,-8.43
20,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-8.31
21,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.81
22,1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,3.53
23,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.91
24,1.0,LoL+,"Riot Games, Inc",게임커뮤니티,-3.47
25,-1.0,궁수의 전설,Habby,액션게임,-5.08
26,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.72
27,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.98
28,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.06
29,,캔디크러쉬소다,King,캐주얼게임,-0.94
30,2.0,Rummikub,Kinkajoo,보드게임,-3.29
