rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-7.93
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-6.33
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.21
4,,무한의 계단,NFLY STUDIO,아케이드게임,-11.47
5,,클래시 로얄,Supercell,전략게임,-10.38
6,,Minecraft,Mojang,액션게임,-10.21
7,,ROBLOX,Roblox Corporation,어드벤처게임,-4.4
8,,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-2.15
9,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.95
10,,좀비고등학교,AWESOMEPIECE,아케이드게임,-5.41
11,,클래시 오브 클랜,Supercell,전략게임,-6.74
12,,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.6
13,,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-3.31
14,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.09
15,,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-7.06
16,,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.05
17,1.0,캔디크러쉬사가,King,캐주얼게임,-0.04
18,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,3.06
19,-2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-3.0
20,4.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-2.14
21,-1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-5.57
22,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-4.54
23,,궁수의 전설,Habby,액션게임,-10.43
24,-3.0,LoL+,"Riot Games, Inc",게임커뮤니티,-13.68
25,4.0,모두의마블,Netmarble,보드게임,6.73
26,,Rummikub,Kinkajoo,보드게임,-1.74
27,-2.0,리니지2M,NCSOFT,롤플레잉게임,-7.75
28,2.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.98
29,2.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.91
30,3.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.94
31,-4.0,토킹톰 골드런,Outfit7 Limited,액션게임,-10.86
32,3.0,캔디크러쉬소다,King,캐주얼게임,-1.95
33,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-5.0
34,-6.0,Rider,Ketchapp,아케이드게임,-13.7
35,-1.0,명일방주,Yostar Limited.,전략게임,-12.02
36,2.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.36
37,-1.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-12.96
38,-1.0,마피아42,TEAM42,전략게임,-10.75
39,2.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-5.1
40,3.0,리니지M,NCSOFT,롤플레잉게임,2.49
41,3.0,한게임 포커,NHN BIGFOOT,카지노게임,0.58
42,4.0,세븐나이츠,Netmarble,롤플레잉게임,-0.08
43,15.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,17.74
44,-4.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,-13.61
45,4.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.15
46,-7.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-16.99
47,1.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-4.32
48,4.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,1.47
49,-2.0,메이플스토리M,NEXON Company,롤플레잉게임,-5.66
50,,피망 섯다,NEOWIZ corp,카지노게임,-3.55
51,-6.0,의지의 히어로,ZPLAY Games,액션게임,-13.1
52,4.0,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,0.08
53,,Paper.io 2,VOODOO,아케이드게임,-5.01
54,-12.0,Piano Tiles 2™,Cheetah Games,리듬/타일게임,-22.55
55,-1.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-8.53
56,-1.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-10.63
57,-6.0,Soul Knight,ChillyRoom,액션게임,-18.38
