rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,1.13
2,,Roblox,Roblox Corporation,어드벤처게임,-3.54
3,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.29
4,-1.0,브롤스타즈,Supercell,액션게임,-4.67
5,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-3.16
6,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,4.51
7,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-0.32
8,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-5.25
9,,무한의 계단,NFLY STUDIO,아케이드게임,-0.56
10,2.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,1.18
11,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,0.2
12,-1.0,클래시 로얄,Supercell,전략게임,-1.87
13,,클래시 오브 클랜,Supercell,전략게임,-1.51
14,,캔디크러쉬사가,King,캐주얼게임,-0.71
15,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-3.22
16,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.86
17,2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-0.25
18,2.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.18
19,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-5.41
20,2.0,Rummikub,Kinkajoo,보드게임,-1.22
21,,Minecraft,Mojang,액션게임,-4.82
22,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.51
23,1.0,피파모바일,NEXON Company,스포츠게임,-0.05
24,-8.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-17.47
25,0.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,,
26,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-0.28
27,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,0.44
28,-2.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.23
29,-1.0,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.85
30,-1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,0.58
31,-1.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,-2.08
32,-1.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,-1.27
33,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.29
34,6.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,20.86
35,2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,4.71
36,-3.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-0.37
37,-3.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,0.47
38,-3.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.97
39,-3.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-3.21
40,-2.0,한게임 포커,NHN BIGFOOT,카지노게임,0.46
41,-2.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,1.93
42,-1.0,컴투스프로야구2022,Com2uS,스포츠게임,-2.87
43,-1.0,캔디크러쉬소다,King,캐주얼게임,-0.99
44,-1.0,Rider,Ketchapp,아케이드게임,3.32
45,,블루 아카이브,NEXON Company,롤플레잉게임,7.53
46,0.0,Apex 레전드 모바일,ELECTRONIC ARTS,액션게임,
47,9.0,신의 탑M: 위대한 여정,NGELGAMES,롤플레잉게임,25.61
48,-4.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-2.7
49,-3.0,장기,게임 스튜디오 모노몹,보드게임,-0.37
50,-2.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,0.62
51,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-4.98
52,-5.0,Yu-Gi-Oh! Master Duel,KONAMI,카드게임,-10.63
53,-3.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-0.93
54,-3.0,핀볼도사,Habby,퍼즐/퀴즈게임,-1.58
55,-3.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,-1.15
56,-2.0,위 베어 베어스 더 퍼즐,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.41
57,1.0,메이플스토리M,NEXON Company,롤플레잉게임,-0.33
58,-1.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,-0.47
59,-6.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-7.02
60,-5.0,리니지M,NCSOFT,롤플레잉게임,-2.55
61,-2.0,모두의마블,Netmarble,보드게임,-2.28
62,9.0,라스트오리진,SmartJoy,,6.59
63,-2.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,-1.88
64,-4.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-4.66
65,,고스톱 PLUS,BuzzPowder,카지노게임,-0.99
66,-3.0,애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.84
67,-3.0,피망 섯다,NEOWIZ corp,카지노게임,-1.47
68,22.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,23.81
69,-2.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-1.64
70,,꿈의 마을 (Township),Playrix,캐주얼게임,-0.44
71,1.0,마피아42,TEAM42,전략게임,-1.94
72,-3.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,-3.29
73,-11.0,명일방주,Yostar Limited.,전략게임,-9.06
74,-1.0,Toon Blast,Peak,퍼즐/퀴즈게임,-0.65
75,-7.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-5.45
76,-2.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-2.15
77,-2.0,Pokémon UNITE,The Pokemon Company,액션게임,3.73
78,-2.0,캣점프,Seeplay Inc.,아케이드게임,4.08
79,3.0,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,SEGA CORPORATION,리듬/타일게임,5.68
80,3.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,6.01
81,-2.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,0.34
82,2.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,1.24
83,-3.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-0.9
84,-7.0,Among Us,Innersloth LLC,액션게임,-4.59
