rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,0.61
2,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,0.12
3,2.0,Roblox,Roblox Corporation,어드벤처게임,0.61
4,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-6.66
5,1.0,브롤스타즈,Supercell,액션게임,2.95
6,-2.0,우마무스메 프리티 더비,Kakao Games Corp.,시뮬레이션게임,-13.71
7,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-2.51
8,,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-1.08
9,10.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,44.46
10,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-0.34
11,,피파모바일,NEXON Company,스포츠게임,7.34
12,-2.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.17
13,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,0.24
14,-1.0,클래시 오브 클랜,Supercell,전략게임,0.76
15,-1.0,클래시 로얄,Supercell,전략게임,-0.48
16,-1.0,캔디크러쉬사가,King,캐주얼게임,-0.42
17,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,4.41
18,2.0,Rummikub,Kinkajoo,보드게임,8.41
19,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.51
20,-4.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-5.13
21,1.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.62
22,10.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,28.45
23,1.0,Minecraft,Mojang,액션게임,6.71
24,-1.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,리듬/타일게임,-6.27
25,,좀비고등학교,AWESOMEPIECE,아케이드게임,0.51
26,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.75
27,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,5.1
28,91.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,,293.09
29,,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.33
30,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.38
31,,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,0.72
32,5.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,18.12
33,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,2.3
34,-13.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉게임,-26.16
35,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.43
36,-10.0,머지 쿵야 아일랜드,Netmarble,캐주얼게임,-18.41
37,-1.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,0.2
38,-4.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-3.39
39,,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,2.17
40,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,3.55
41,-1.0,한게임 포커,NHN BIGFOOT,카지노게임,0.75
42,-4.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-3.94
43,,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.14
44,,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,3.82
45,-3.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,-7.48
46,,캔디크러쉬소다,King,캐주얼게임,-1.07
47,,Rider,Ketchapp,아케이드게임,2.02
48,5.0,메이플스토리M,NEXON Company,롤플레잉게임,18.92
49,14.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,33.37
50,-2.0,컴투스프로야구2022,Com2uS,스포츠게임,-1.59
51,-2.0,장기,게임 스튜디오 모노몹,보드게임,0.6
52,7.0,천애명월도M,Level Infinite,,21.68
53,-3.0,리니지M,NCSOFT,롤플레잉게임,0.83
54,,블루 아카이브,NEXON Company,롤플레잉게임,7.98
55,-3.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,1.54
56,-5.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-1.86
57,,헌터W,4399 KOREA,,9.96
58,-2.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,3.91
59,-4.0,위 베어 베어스 더 퍼즐,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.75
60,4.0,미르M,"Wemade Co., Ltd",,14.58
61,8.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,24.99
62,-4.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,0.82
63,-3.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,1.61
64,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,0.48
65,-4.0,핀볼도사,Habby,퍼즐/퀴즈게임,-2.69
66,0.0,인더섬 with BTS,"HYBE IM Co., Ltd.",,
67,-22.0,아터리 기어:퓨전,BILIBILI,롤플레잉게임,-38.16
68,41.0,스플: 선택형 스토리,thingsflow Inc.,시뮬레이션게임,53.21
69,-4.0,피망 섯다,NEOWIZ corp,카지노게임,1.1
70,-3.0,모두의마블,Netmarble,보드게임,2.24
71,1.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,9.38
72,-4.0,고스톱 PLUS,BuzzPowder,카지노게임,-0.12
73,-3.0,애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,4.15
74,,틀린그림찾기 - 모든 차이 찾기 및 발견,Guru Puzzle Game,퍼즐/퀴즈게임,9.16
75,-9.0,마피아42,TEAM42,전략게임,-6.22
76,-5.0,꿈의 마을 (Township),Playrix,캐주얼게임,0.31
77,-1.0,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,SEGA CORPORATION,리듬/타일게임,1.23
78,18.0,"우도쿠, Woodoku",Tripledot Studios Limited,퍼즐/퀴즈게임,17.94
79,-4.0,Toon Blast,Peak,퍼즐/퀴즈게임,-1.68
80,-3.0,라스트오리진,SmartJoy,,1.58
81,3.0,명일방주,Yostar Limited.,전략게임,7.66
82,-4.0,Geometry Dash Lite,RobTop Games,아케이드게임,1.14
83,-3.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-0.26
84,-1.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,1.36
85,-3.0,Pokémon UNITE,The Pokemon Company,액션게임,-0.49
86,-13.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,-10.54
87,-6.0,캣점프,Seeplay Inc.,아케이드게임,-3.32
88,,토킹톰 골드런,Outfit7 Limited,액션게임,3.15
89,-10.0,레알팜 : 현실과 똑같은 농사게임,NEOGAMES,시뮬레이션게임,-4.9
90,-1.0,스도쿠 - 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,0.61
91,-5.0,고스톱 오리지널 : 대표 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,-0.84
92,-5.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-1.46
93,-1.0,Among Us,Innersloth LLC,액션게임,0.75
94,-3.0,텐텐 (TenTen),"AppteenPlanet Co.,Ltd",유머/재미,-0.63
95,,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,1.1
96,-2.0,상하이 애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.24
97,-7.0,머지 맨션 (Merge Mansion),Metacore Games Oy,퍼즐/퀴즈게임,-2.81
98,3.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,2.76
99,-1.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,-0.16
100,-1.0,궁수의 전설,Habby,액션게임,1.4
101,-8.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-1.99
102,,고양이와 스프 - 힐링 키우기 게임,HIDEA,시뮬레이션게임,0.91
103,-3.0,달려라 티라노,PathBreaker,캐주얼게임,0.01
104,6.0,SortPuz: Water Sort Puzzle,JoyPuz,퍼즐/퀴즈게임,8.54
105,-8.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-3.59
106,-1.0,아이러브커피,NEXTURE Corporation,캐주얼게임,0.58
107,-3.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,캐주얼게임,-0.92
108,-5.0,KBO STATS,"Sports2i Co., Ltd.",야구,-1.5
109,-24.0,Yu-Gi-Oh! Master Duel,KONAMI,카드게임,-12.57
110,17.0,"단어호감 - 워드 게임, 재미있는 퍼즐 게임",Kerun Games,퍼즐/퀴즈게임,10.96
111,-5.0,스와이프 벽돌깨기 - 벽돌깨기 게임,Nine Games,아케이드게임,-3.65
112,,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,0.76
113,-2.0,드래곤 플라이트,LINE Games,아케이드게임,0.35
114,27.0,이터널트리,BILIBILI,,23.01
115,-1.0,1945 공군: 슈팅 비행기게임 - 고전게임,ONESOFT,아케이드게임,2.15
116,-1.0,피망 뉴맞고: 카카오 고스톱 한게임 하기,NEOWIZ corp,카지노게임,1.19
117,7.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,5.05
118,-5.0,에브리타운: 대한민국 600만 유저가 선택한 농장게임,Wemade Connect,시뮬레이션게임,-1.02
119,-2.0,"Brain Out: 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,0.79
120,5.0,3D운전교실,John 3:16,시뮬레이션게임,4.01
121,-5.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,0.09
122,11.0,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,5.72
123,-5.0,1010!,Zynga,퍼즐/퀴즈게임,-1.77
124,12.0,Soul Knight,ChillyRoom,액션게임,5.95
125,1.0,스누피 틀린그림찾기,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.27
