rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,2.65
2,,브롤스타즈,Supercell,액션게임,-0.39
3,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-2.41
4,,ROBLOX,Roblox Corporation,어드벤처게임,-1.32
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.08
6,1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-3.43
7,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-2.33
8,1.0,무한의 계단,NFLY STUDIO,아케이드게임,-0.45
9,-3.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-27.98
10,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.93
11,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.9
12,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-2.46
13,1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,1.03
14,-1.0,Minecraft,Mojang,액션게임,-2.47
15,,클래시 오브 클랜,Supercell,전략게임,2.89
16,1.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.57
17,1.0,클래시 로얄,Supercell,전략게임,-0.92
18,1.0,캔디크러쉬사가,King,캐주얼게임,-1.44
19,-3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-8.02
20,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,1.85
21,1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.95
22,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.25
23,2.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,1.73
24,-4.0,Among Us,Innersloth LLC,액션게임,-17.59
25,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-2.89
26,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.41
27,-3.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,-14.26
28,,LoL+,"Riot Games, Inc",게임커뮤니티,-2.86
29,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.8
30,-1.0,Rummikub,Kinkajoo,보드게임,-5.09
31,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.39
32,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,0.47
33,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.56
34,,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-0.31
35,,세븐나이츠2,Netmarble,롤플레잉게임,-1.31
36,2.0,캔디크러쉬소다,King,캐주얼게임,-1.31
37,,한게임 포커,NHN BIGFOOT,카지노게임,-2.85
38,4.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,17.11
39,-3.0,리니지M,NCSOFT,롤플레잉게임,-9.85
40,-1.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-2.62
41,,원신,miHoYo Limited,어드벤처게임,0.57
42,3.0,장기,게임 스튜디오 모노몹,보드게임,-0.64
43,1.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-2.01
44,2.0,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.04
45,3.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-0.38
46,1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.62
47,-4.0,메이플스토리M,NEXON Company,롤플레잉게임,-8.19
48,-8.0,그랑사가,NPIXEL,롤플레잉게임,-14.39
49,,로드 오브 히어로즈,CloverGames,롤플레잉게임,-6.56
50,,모두의마블,Netmarble,보드게임,-3.5
51,1.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-2.55
52,1.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-1.96
53,9.0,마피아42,TEAM42,전략게임,9.48
54,1.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-1.58
55,3.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.43
56,-5.0,세븐나이츠,Netmarble,롤플레잉게임,-6.89
57,-1.0,궁수의 전설,Habby,액션게임,-2.1
58,-4.0,라스트오리진,SmartJoy,,-6.57
59,,피망 섯다,NEOWIZ corp,카지노게임,-3.02
60,1.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-0.76
61,6.0,AFK 아레나,LilithGames,롤플레잉게임,7.56
62,-2.0,Rider,Ketchapp,아케이드게임,-1.13
63,,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-0.26
64,,Toon Blast,Peak,퍼즐/퀴즈게임,0.04
65,,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-0.44
66,-9.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-10.25
67,-1.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-0.48
68,0.0,SMASH LEGENDS : 스매시 레전드,LINE Games,액션게임,
69,1.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-0.7
