rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Pokémon GO,"Niantic, Inc.",어드벤처게임,5.16
2,3.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,7.45
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.78
4,-2.0,Roblox,Roblox Corporation,어드벤처게임,-10.82
5,-1.0,브롤스타즈,Supercell,액션게임,-8.29
6,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,0.99
7,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-4.41
8,1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-10.48
9,1.0,무한의 계단,NFLY STUDIO,아케이드게임,-9.71
10,-3.0,디아블로 이모탈,"Blizzard Entertainment, Inc.",롤플레잉게임,-29.68
11,,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-0.31
12,,클래시 로얄,Supercell,전략게임,-5.19
13,1.0,클래시 오브 클랜,Supercell,전략게임,-0.98
14,1.0,캔디크러쉬사가,King,캐주얼게임,-0.65
15,-2.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-11.39
16,2.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.86
17,2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.55
18,-2.0,프로젝트 세카이 컬러풀 스테이지! feat.하츠네 미쿠,Nuverse,리듬/타일게임,-9.06
19,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-3.08
20,2.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.73
21,,피파모바일,NEXON Company,스포츠게임,-1.33
22,-5.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-13.95
23,1.0,Rummikub,Kinkajoo,보드게임,-4.83
24,-1.0,Minecraft,Mojang,액션게임,-10.21
25,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.95
26,2.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.22
27,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.75
28,-2.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-3.94
29,,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,0.5
30,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.43
31,1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-0.71
32,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.93
33,,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,0.38
34,0.0,아터리 기어:퓨전,BILIBILI,롤플레잉게임,
35,,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-4.51
36,-2.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-10.91
37,1.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-0.27
38,-2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-7.56
39,-2.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,-3.34
40,-1.0,한게임 포커,NHN BIGFOOT,카지노게임,0.56
41,-1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-1.22
42,-1.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.38
43,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-2.64
44,,캔디크러쉬소다,King,캐주얼게임,-0.56
45,-2.0,Rider,Ketchapp,아케이드게임,-6.85
46,-1.0,컴투스프로야구2022,Com2uS,스포츠게임,-2.81
47,,장기,게임 스튜디오 모노몹,보드게임,0.08
48,4.0,블루 아카이브,NEXON Company,롤플레잉게임,18.82
49,-3.0,리니지M,NCSOFT,롤플레잉게임,-3.37
50,-2.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-1.23
51,0.0,머지 쿵야 아일랜드,Netmarble,캐주얼게임,
52,-3.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-2.32
53,5.0,메이플스토리M,NEXON Company,롤플레잉게임,8.75
54,-3.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-1.09
55,-1.0,위 베어 베어스 더 퍼즐,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,2.71
56,-6.0,핀볼도사,Habby,퍼즐/퀴즈게임,-3.84
57,,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,0.53
58,-2.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,-0.67
59,-4.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-2.05
60,-7.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-4.21
61,9.0,마피아42,TEAM42,전략게임,9.27
62,-3.0,피망 섯다,NEOWIZ corp,카지노게임,-0.51
63,,고스톱 PLUS,BuzzPowder,카지노게임,-0.77
64,-3.0,골팡 골프 부킹. 조인. 국내.해외 골프투어 필수어플,(주)골팡,골프,-2.34
65,-1.0,애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.49
66,-4.0,모두의마블,Netmarble,보드게임,-3.59
67,1.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,-1.22
68,-3.0,라스트오리진,SmartJoy,,-4.15
69,-3.0,Yu-Gi-Oh! Master Duel,KONAMI,카드게임,-5.03
70,-3.0,꿈의 마을 (Township),Playrix,캐주얼게임,-3.8
71,,Toon Blast,Peak,퍼즐/퀴즈게임,-1.01
72,-3.0,틀린그림찾기 - 모든 차이 찾기 및 발견,Guru Puzzle Game,퍼즐/퀴즈게임,-7.21
73,5.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,1.43
74,3.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-1.47
75,5.0,레알팜 : 현실과 똑같은 농사게임,NEOGAMES,시뮬레이션게임,-0.19
76,-1.0,プロジェクトセカイ カラフルステージ！ feat. 初音ミク,SEGA CORPORATION,리듬/타일게임,-2.79
77,-3.0,Geometry Dash Lite,RobTop Games,아케이드게임,-4.64
78,-5.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-6.7
79,3.0,명일방주,Yostar Limited.,전략게임,-2.23
80,-1.0,캣점프,Seeplay Inc.,아케이드게임,-4.57
81,-9.0,Pokémon UNITE,The Pokemon Company,액션게임,-9.71
82,-6.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-7.02
83,3.0,백야극광,Level Infinite,롤플레잉게임,-5.6
84,4.0,고스톱 오리지널 : 대표 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,-0.59
85,2.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-2.7
86,-26.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,-23.51
87,4.0,스도쿠 - 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,-0.12
88,5.0,상하이 애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.16
89,1.0,고양이와 스프 - 힐링 키우기 게임,HIDEA,시뮬레이션게임,-2.62
90,-7.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-12.19
91,6.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,-0.61
92,-8.0,토킹톰 골드런,Outfit7 Limited,액션게임,-11.05
93,14.0,머지 맨션 (Merge Mansion),Metacore Games Oy,퍼즐/퀴즈게임,6.36
94,2.0,KBO STATS,"Sports2i Co., Ltd.",야구,-2.18
95,4.0,달려라 티라노,PathBreaker,캐주얼게임,0.54
96,-15.0,Among Us,Innersloth LLC,액션게임,-14.33
97,-3.0,궁수의 전설,Habby,액션게임,-4.09
98,-13.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-12.34
99,1.0,스와이프 벽돌깨기 - 벽돌깨기 게임,Nine Games,아케이드게임,-0.09
100,-2.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,캐주얼게임,-3.42
101,4.0,텐텐 (TenTen),"AppteenPlanet Co.,Ltd",유머/재미,0.93
102,-1.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-3.06
103,5.0,아이러브커피,NEXTURE Corporation,캐주얼게임,0.98
104,42.0,Bucket Crusher,VOODOO,시뮬레이션게임,32.34
105,-3.0,"XGOLF 엑스골프 - 골프부킹, 1인예약, 1박2일, 해외골프","GreenWorks Co.,Ltd.",골프,-4.06
106,-3.0,에픽세븐,Smilegate Megaport,롤플레잉게임,-5.2
