rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-4.55
2,-1.0,Roblox,Roblox Corporation,어드벤처게임,-17.83
3,,브롤스타즈,Supercell,액션게임,-14.09
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.25
5,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-7.07
6,1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,6.09
7,-1.0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-2.09
8,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,-1.33
9,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-12.67
10,2.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-1.55
11,,클래시 로얄,Supercell,전략게임,-6.22
12,-2.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-13.64
13,2.0,클래시 오브 클랜,Supercell,전략게임,-0.77
14,4.0,캔디크러쉬사가,King,캐주얼게임,-0.64
15,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-5.31
16,-3.0,던전앤파이터 모바일,NEXON Company,롤플레잉게임,-12.38
17,2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.28
18,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-15.54
19,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.76
20,1.0,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.1
21,-5.0,Minecraft,Mojang,액션게임,-20.4
22,,Rummikub,Kinkajoo,보드게임,-3.89
23,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-0.71
24,,피파모바일,NEXON Company,스포츠게임,0.54
25,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-4.4
26,,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.22
27,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-1.06
28,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.15
29,1.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,2.37
30,-1.0,"피망 포커: 카지노 로얄(7포커,로우바둑이,하이로우)",NEOWIZ corp,카지노게임,-1.89
31,1.0,로얄 매치 (Royal Match),Dream Games Ltd.,퍼즐/퀴즈게임,-0.48
32,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.5
33,3.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-0.79
34,1.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,-6.39
35,3.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,0.24
36,-2.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-7.01
37,-4.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-11.5
38,3.0,한게임 포커,NHN BIGFOOT,카지노게임,-0.23
39,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-3.98
