rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-1.82
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-0.87
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.75
4,,Minecraft,Mojang,액션게임,1.4
5,,ROBLOX,Roblox Corporation,어드벤처게임,2.79
6,,클래시 로얄,Supercell,전략게임,-4.55
7,,좀비고등학교,AWESOMEPIECE,아케이드게임,7.33
8,,무한의 계단,NFLY STUDIO,아케이드게임,-6.4
9,,클래시 오브 클랜,Supercell,전략게임,-2.06
10,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.84
11,-1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-4.16
12,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-1.56
13,1.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.34
14,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.93
15,,캔디크러쉬사가,King,캐주얼게임,-1.78
16,0.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,
17,-1.0,AFK 아레나,LilithGames,롤플레잉게임,-0.32
18,1.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,1.65
19,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-3.49
20,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.44
21,-4.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-5.93
22,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-2.34
23,-1.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-3.17
24,,LoL+,"Riot Games, Inc",게임커뮤니티,-0.73
25,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.87
26,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.26
27,-4.0,궁수의 전설,Habby,액션게임,-8.09
28,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-7.59
