rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,브롤스타즈,Supercell,액션게임,-6.83
2,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-4.57
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-7.61
4,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,1.4
5,,ROBLOX,Roblox Corporation,어드벤처게임,-12.62
6,,Minecraft,Mojang,액션게임,-15.91
7,1.0,클래시 로얄,Supercell,전략게임,-7.66
8,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-24.71
9,1.0,클래시 오브 클랜,Supercell,전략게임,0.1
10,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,-1.35
11,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-2.95
12,1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-7.73
13,-4.0,무한의 계단,NFLY STUDIO,아케이드게임,-17.47
14,5.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,12.97
15,,캔디크러쉬사가,King,캐주얼게임,-4.09
16,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-3.42
17,1.0,AFK 아레나,LilithGames,롤플레잉게임,8.0
18,-4.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-11.47
19,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,5.72
20,-4.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,-12.99
21,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-5.44
22,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-8.0
23,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,6.65
24,3.0,궁수의 전설,Habby,액션게임,10.74
25,,LoL+,"Riot Games, Inc",게임커뮤니티,3.05
26,,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-9.17
27,-3.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-11.89
28,1.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-1.09
29,-1.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-10.02
30,2.0,A3: 스틸얼라이브,Netmarble,롤플레잉게임,7.45
31,-1.0,캔디크러쉬소다,King,캐주얼게임,-5.15
32,1.0,Rummikub,Kinkajoo,보드게임,-1.26
33,4.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,11.06
34,,모두의마블,Netmarble,보드게임,1.8
35,-4.0,토킹톰 골드런,Outfit7 Limited,액션게임,-14.69
36,,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.2
37,-2.0,세븐나이츠,Netmarble,롤플레잉게임,-5.95
38,2.0,한게임 포커,NHN BIGFOOT,카지노게임,2.18
39,4.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,3.53
40,1.0,리니지M,NCSOFT,롤플레잉게임,0.39
41,-2.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-6.52
