rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-5.43
2,,브롤스타즈,Supercell,액션게임,-1.99
3,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-1.76
4,1.0,ROBLOX,Roblox Corporation,어드벤처게임,0.37
5,-1.0,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-4.11
6,1.0,무한의 계단,NFLY STUDIO,아케이드게임,2.64
7,-1.0,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-3.72
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,0.81
9,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-1.44
10,,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-2.11
11,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.35
12,2.0,클래시 로얄,Supercell,전략게임,1.52
13,,캔디크러쉬사가,King,캐주얼게임,-1.47
14,-2.0,Minecraft,Mojang,액션게임,-2.5
15,,클래시 오브 클랜,Supercell,전략게임,-0.79
16,,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.79
17,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.25
18,1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-1.43
19,-1.0,파이널기어,BILIBILI,액션게임,-5.98
20,2.0,애니팡2,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.36
21,-1.0,애니팡4,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.29
22,1.0,애니팡3,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,0.45
23,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.41
24,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,0.73
25,-4.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-12.48
26,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-0.95
27,,Rummikub,Kinkajoo,보드게임,-2.63
28,,LoL+,"Riot Games, Inc",게임커뮤니티,-2.54
29,2.0,워드퍼즐 - 단어 게임! 재미있는 무료 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,2.16
30,,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.07
31,2.0,Among Us,Innersloth LLC,액션게임,0.47
32,,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-1.85
33,1.0,애니팡 사천성,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.15
34,1.0,한게임 포커,NHN BIGFOOT,카지노게임,-2.65
35,4.0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,롤플레잉게임,6.68
36,1.0,캔디크러쉬소다,King,캐주얼게임,-0.09
37,-1.0,원신,miHoYo Limited,어드벤처게임,-5.08
38,2.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,1.41
39,-1.0,동물의 숲 포켓 캠프,"Nintendo Co., Ltd.",시뮬레이션게임,-13.46
40,5.0,리니지M,NCSOFT,롤플레잉게임,9.04
41,,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,-4.64
42,,세븐나이츠2,Netmarble,롤플레잉게임,-2.99
43,29.0,에픽세븐,Smilegate Megaport,롤플레잉게임,62.15
44,,장기,게임 스튜디오 모노몹,보드게임,0.25
45,-2.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-0.7
46,,위 베어 베어스 더 퍼즐,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.48
47,4.0,라스트오리진,SmartJoy,,11.96
48,-1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-1.89
49,-1.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-0.49
50,2.0,한국밈 피하기,REDNOSE GAMES,,7.52
51,-2.0,모두의마블,Netmarble,보드게임,-3.27
52,-2.0,메이플스토리M,NEXON Company,롤플레잉게임,-1.9
53,29.0,바람의나라: 연,NEXON Company,롤플레잉게임,44.65
54,-25.0,트릭스터M,NCSOFT,,-48.77
55,-2.0,스도쿠 - 무료 두뇌훈련 스도쿠 퍼즐,Easybrain,보드게임,-0.36
56,28.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,40.29
57,6.0,고스트헌터 - 퇴마사키우기,DAERISOFT,어드벤처게임,8.77
58,-3.0,Toon Blast,Peak,퍼즐/퀴즈게임,0.98
59,2.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,4.59
60,-6.0,마피아42,TEAM42,전략게임,-4.62
61,-4.0,애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-1.84
62,-3.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,0.58
63,-3.0,궁수의 전설,Habby,액션게임,0.08
64,85.0,마스터 카운트: 군중 클래시 & 스틱맨 달리기 게임,Freeplay Inc,,130.44
65,-9.0,피망 섯다,NEOWIZ corp,카지노게임,-4.89
66,-8.0,Rider,Ketchapp,아케이드게임,-2.19
67,-5.0,Toy Blast - 토이 블라스트,Peak,퍼즐/퀴즈게임,-1.29
68,-4.0,하스스톤,"Blizzard Entertainment, Inc.",카드게임,-0.01
69,-2.0,단어호감 - 무료 워드 게임! 재미있는 퍼즐 게임,Kerun Games,퍼즐/퀴즈게임,2.67
70,-5.0,콜 오브 듀티: 모바일,PROXIMA BETA,액션게임,-6.1
71,-3.0,꿈의 마을 (Township),Playrix,캐주얼게임,-0.17
72,-6.0,한게임 섯다,NHN BIGFOOT,카지노게임,-4.55
73,,고스톱 PLUS (무료 맞고 게임),BUZZPOWDER,카지노게임,-1.4
74,1.0,드래곤 플라이트,LINE Games,아케이드게임,-1.14
75,18.0,일곱 개의 대죄: GRAND CROSS,Netmarble,롤플레잉게임,20.53
76,-6.0,세븐나이츠,Netmarble,롤플레잉게임,-6.86
77,-6.0,그랑사가,NPIXEL,롤플레잉게임,-8.1
78,1.0,토킹톰 골드런,Outfit7 Limited,액션게임,1.59
79,-2.0,AFK 아레나,LilithGames,롤플레잉게임,-1.95
80,-4.0,머지 스네이크(Merge Snake!),"Wuhan Weipai Network Technology Co., Ltd.",캐주얼게임,-4.67
81,-3.0,"Happy Color – 컬러링북, 숫자 색칠 게임",X-Flow,유아교육,-0.18
82,-1.0,상하이 애니팡,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.47
83,,매직 타일 3,AMANOTES PTE LTD,리듬/타일게임,-0.06
84,-4.0,명일방주,Yostar Limited.,전략게임,-2.11
85,,스누피 틀린그림찾기,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.21
86,2.0,달려라 티라노,PathBreaker,캐주얼게임,-0.1
87,-1.0,레알팜 : 진짜 농산물 주는 게임,NEOGAMES,시뮬레이션게임,-1.93
88,1.0,1945 공군: 슈팅 비행기게임 - 무료게임,ONESOFT,아케이드게임,-0.03
89,1.0,프렌즈사천성,Kakao Games Corp.,퍼즐/퀴즈게임,-1.72
90,-16.0,소녀X헌터,Sincetimes Inc.,,-17.48
91,-22.0,뱅드림! 걸즈 밴드 파티!,Kakao Games Corp.,리듬/타일게임,-19.92
92,-5.0,기적의 검,4399 KOREA,롤플레잉게임,-7.19
93,-2.0,피망 뉴맞고: 카카오맞고 1등 고스톱,NEOWIZ corp,카지노게임,-2.81
94,0.0,퍼즐 오브 Z,"BLANCOZONE NETWORK CO., LIMITED",,
95,2.0,행복의 저택,"Magic Tavern, Inc.",퍼즐/퀴즈게임,3.48
96,,슈퍼스트링 with NAVER WEBTOON,FACTORIAL GAMES,,2.17
97,0.0,교통 이 빈번 하 다,Fromgame,,
98,7.0,페이트/그랜드 오더,Netmarble,롤플레잉게임,8.35
99,-1.0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,롤플레잉게임,0.95
100,3.0,숨겨진 유산,Playrix,어드벤처게임,3.22
101,-7.0,쿠키런 for Kakao,Devsisters Corporation,어드벤처게임,-5.33
102,-2.0,"Brain Out – 넌센스 마스터, 두뇌 트레이닝",Focus apps,퍼즐/퀴즈게임,-3.34
103,-1.0,라이즈 오브 킹덤즈,LilithGames,전략게임,-0.29
104,-3.0,블록 퍼즐 보석,hua weiwei,퍼즐/퀴즈게임,-0.78
105,-6.0,삼국지 전략판,Qookka Games,전략게임,-4.89
106,,아이러브커피,PATIGames Corp.,캐주얼게임,-1.64
107,2.0,지오메트리 대시 라이트 (Geometry Dash L),RobTop Games,아케이드게임,-0.79
108,-4.0,스와이프 벽돌깨기 - no.1 벽돌깨기 게임,Nine Games,아케이드게임,-3.84
109,-2.0,리니지2M,NCSOFT,롤플레잉게임,-2.57
110,-2.0,Nonogram.com(피크로스) - 픽처 크로스 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-4.62
111,8.0,에브리타운,FLERO Games,시뮬레이션게임,1.58
112,-2.0,Hair Challenge,Rollic Games,액션게임,-4.38
113,1.0,애니팡 포커,PLAYLINKS Corp.,카지노게임,-1.15
114,4.0,모바일 레전드: Bang Bang,Moonton,슈팅게임,-0.84
115,1.0,제5인격,X.D. Global,어드벤처게임,-1.67
116,-4.0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,전략게임,-4.43
117,-22.0,Catwalk Beauty,Smillage,,-16.55
118,-5.0,킹스레이드,Vespa Inc.,롤플레잉게임,-4.45
119,-27.0,Bounce and collect,VOODOO,아케이드게임,-19.82
120,-3.0,"모비 - 사전예약, 사전등록, 게임쿠폰",헝그리앱 Group,게임정보,-2.81
121,-1.0,고스톱 프리: 무료 맞고 혼자 치는 화투게임,NEOWIZ corp,카지노게임,-0.95
122,-7.0,Soul Knight,ChillyRoom,액션게임,-4.28
123,1.0,슈퍼펭귄 (Super Penguins),Supersolid,액션게임,0.59
124,-13.0,ALTER EGO,Caramel Column Inc.,어드벤처게임,-7.98
125,-3.0,3D운전교실,John 3:16,시뮬레이션게임,-1.49
126,2.0,1010!,Gram Games Limited,퍼즐/퀴즈게임,0.52
127,3.0,나무 블록 퍼즐 - 무료 클래식 블록 퍼즐 게임,Beetles Studio,퍼즐/퀴즈게임,0.22
128,-2.0,블록스케이프 - Blockscapes,PeopleFun,퍼즐/퀴즈게임,-3.94
129,-6.0,고스트워 : 캐주얼 배틀 아레나,RHAON,전략게임,-6.34
130,-9.0,플레이투게더,"Haegin Co., Ltd.",캐주얼게임,-6.9
131,-6.0,CowCow | 카우카우 Crypto Mining,Cowcow,시뮬레이션게임,-5.79
132,,Tiles Hop: EDM Rush!,AMANOTES PTE LTD,리듬/타일게임,-0.57
133,-4.0,의지의 히어로,ZPLAY Games,액션게임,-2.97
134,-7.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,-4.46
135,2.0,검은사막 모바일,PEARL ABYSS,롤플레잉게임,-0.22
136,7.0,사신키우기 온라인 : 시즌2 무한의성장,DAERISOFT,시뮬레이션게임,4.58
137,11.0,붕괴3rd,miHoYo Limited,액션게임,10.93
138,-7.0,MARVEL 퓨처파이트,Netmarble,롤플레잉게임,-5.04
139,6.0,Yu-Gi-Oh! Duel Links,KONAMI,카드게임,5.69
140,-5.0,A Dance Of Fire and Ice,7th Beat Games,리듬/타일게임,-2.73
141,-2.0,Woodoku,Tripledot Studios Limited,,0.58
142,,Block Puzzle,Block Puzzle Jewel Games,퍼즐/퀴즈게임,1.13
143,-3.0,사활 마스터 (바둑),LR Studios,보드게임,-1.8
144,-8.0,서머너즈 워: 천공의 아레나,Com2uS,롤플레잉게임,-5.85
145,-12.0,Bridge Race,Supersonic Studios LTD,캐주얼게임,-7.41
146,-5.0,바운스볼,RAON GAMES,퍼즐/퀴즈게임,-3.74
147,-13.0,패밀리팜 어드벤처,Century Games Pte. Ltd.,,-8.02
148,-4.0,Blockudoku - 블록 퍼즐 게임,Easybrain,퍼즐/퀴즈게임,-2.08
149,-3.0,캔디크러쉬 프렌즈 사가,King,캐주얼게임,1.44
150,-12.0,카운터사이드,NEXON Company,롤플레잉게임,-5.82
151,43.0,Body Race,Gismart,,35.39
152,17.0,미르4,"Wemade Co., Ltd",롤플레잉게임,18.58
153,-6.0,리니지2 레볼루션,Netmarble,롤플레잉게임,-2.89
154,-3.0,펜타스톰,Netmarble,슈팅게임,1.8
155,-5.0,Tile Master,Higgs Studio,보드게임,-0.06
156,,Supreme Duelist Stickman,Nerons Brother,액션게임,3.11
157,2.0,솔리테어 크루즈 게임: 클래식 트라이픽 카드 게임,BELKA GAMES,카드게임,3.03
158,-4.0,아이러브니키,Kakao Games Corp.,시뮬레이션게임,-0.91
159,21.0,고양이 식탁,DH-Publisher,시뮬레이션게임,16.28
160,-7.0,오목,게임 스튜디오 모노몹,보드게임,-2.83
161,,스도쿠 - 무료 클래식 스도쿠 퍼즐,Beetles Studio,퍼즐/퀴즈게임,1.75
162,-2.0,애니팡 터치 - 트레저리그,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.08
163,-5.0,틀린 그림 찾기 1000레벨 이상,Gamma Play,퍼즐/퀴즈게임,-2.3
164,-7.0,클론다이크 어드벤처,VIZOR APPS LTD.,시뮬레이션게임,-3.6
165,9.0,앵그리버드2,Rovio Entertainment Corporation,캐주얼게임,6.6
166,-4.0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,시뮬레이션게임,-1.55
167,-2.0,디즈니 팝 타운,"SUNDAYTOZ, INC",퍼즐/퀴즈게임,-0.49
168,-2.0,패밀리 아일랜드 - 농장모험게임,Melsoft Games Ltd,캐주얼게임,-1.04
169,-2.0,타일 연결 - 무료 타일 퍼즐 & 매치 브레인 게임,Higgs Studio,보드게임,0.2
170,-6.0,오목의 달인,SUD Inc.,보드게임,-3.61
171,-3.0,놀러와 마이홈,Kakao Games Corp.,시뮬레이션게임,-1.02
