rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-2.13
2,,브롤스타즈,Supercell,액션게임,-1.87
3,,무한의 계단,NFLY STUDIO,아케이드게임,-2.07
4,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.61
5,,ROBLOX,Roblox Corporation,어드벤처게임,2.61
6,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,5.48
7,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,1.68
8,1.0,Pokémon GO,"Niantic, Inc.",어드벤처게임,2.49
9,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-1.01
10,-2.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,-17.8
11,,Minecraft,Mojang,액션게임,-2.47
12,,클래시 로얄,Supercell,전략게임,-4.67
13,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-4.52
14,3.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,13.06
15,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-0.32
16,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-0.38
17,-2.0,클래시 오브 클랜,Supercell,전략게임,-1.98
18,,캔디크러쉬사가,King,캐주얼게임,0.61
19,3.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,7.47
20,-1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,0.53
21,5.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,15.98
22,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.15
23,1.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,7.44
24,-3.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-3.42
25,3.0,Rummikub,Kinkajoo,보드게임,7.63
26,-1.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.35
27,,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.22
28,1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.47
29,7.0,퍼니싱:그레이 레이븐,"HK HERO ENTERTAINMENT CO., LIMITED",롤플레잉게임,19.12
30,,LoL+,"Riot Games, Inc",게임커뮤니티,-2.22
31,-8.0,제2의 나라: CROSS WORLDS,Netmarble,롤플레잉게임,-22.18
32,2.0,Among Us,Innersloth LLC,액션게임,3.87
33,,피파모바일,NEXON Company,스포츠게임,1.77
34,-3.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-2.14
35,-3.0,랜덤 다이스(Random Dice): PvP 디펜스,111%,전략게임,-0.65
36,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,0.28
37,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,0.44
38,2.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.81
39,2.0,컴투스프로야구2021,Com2uS,스포츠게임,1.48
40,2.0,캔디크러쉬소다,King,캐주얼게임,1.54
41,-2.0,리니지M,NCSOFT,롤플레잉게임,-8.79
42,12.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,24.27
43,2.0,한게임 포커,NHN BIGFOOT,카지노게임,-0.62
44,-9.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,-25.37
45,1.0,원신,miHoYo Limited,어드벤처게임,-2.51
46,3.0,메이플스토리M,NEXON Company,롤플레잉게임,5.11
47,4.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,2.03
