rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-1.11
2,,브롤스타즈,Supercell,액션게임,-8.01
3,1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-10.98
4,2.0,무한의 계단,NFLY STUDIO,아케이드게임,-6.32
5,,골프존,Golfzon,골프,-9.33
6,1.0,ROBLOX,Roblox Corporation,어드벤처게임,-10.46
7,2.0,"LIVE스코어 - 축구, 야구, 농구, 배구 등 가장 빠른 스포츠 전종목 라이브스코어",PSYNET,스코어,-11.4
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-14.21
9,-6.0,제2의 나라: CROSS WORLDS,Netmarble,롤플레잉게임,-43.33
10,,Pokémon GO,"Niantic, Inc.",어드벤처게임,-11.2
11,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-10.01
12,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-7.7
13,1.0,"스마트스코어 - 스코어관리, 부킹, 골프용품, 골프여행, 골프장정보, 골프동호회를 한번에!",Smartscore Inc.,골프,-6.61
14,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN PixelCube Corp.,카지노게임,-11.46
15,,클래시 로얄,Supercell,전략게임,-7.81
16,1.0,Minecraft,Mojang,액션게임,-8.06
17,-1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-10.87
18,3.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-0.65
19,-1.0,캔디크러쉬사가,King,캐주얼게임,-11.7
20,-1.0,클래시 오브 클랜,Supercell,전략게임,-9.94
21,5.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,0.0
22,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-11.44
23,,스코어센터 LIVE - 전 세계 스포츠 통합 라이브스코어,T-on Network,스코어,-10.51
24,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-11.53
