rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Roblox,Roblox Corporation,어드벤처게임,-3.02
2,2.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-0.06
3,,브롤스타즈,Supercell,액션게임,-0.71
4,-2.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-5.79
5,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-6.3
6,,Pokémon GO,"Niantic, Inc.",어드벤처게임,6.04
7,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.92
8,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-3.24
9,,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-0.3
10,2.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,4.05
11,-1.0,클래시 로얄,Supercell,전략게임,-1.5
12,-1.0,Minecraft,Mojang,액션게임,-6.22
13,1.0,캔디크러쉬사가,King,캐주얼게임,-0.63
14,-1.0,무한의 계단,NFLY STUDIO,아케이드게임,-5.96
15,1.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.34
16,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-7.42
17,1.0,클래시 오브 클랜,Supercell,전략게임,-1.7
18,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-4.23
19,2.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.07
20,-1.0,Rummikub,Kinkajoo,보드게임,-2.09
21,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,-4.33
22,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.13
23,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-2.61
24,,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,0.71
25,,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,-0.26
26,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,0.76
27,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-0.95
28,,피파모바일,NEXON Company,스포츠게임,-1.65
29,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-0.4
