rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,,Roblox,Roblox Corporation,어드벤처게임,0.9
2,2.0,던전앤파이터 모바일,NEXON Company,,28.02
3,-1.0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,-2.82
4,-1.0,브롤스타즈,Supercell,액션게임,0.14
5,,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,6.11
6,,Pokémon GO,"Niantic, Inc.",어드벤처게임,4.82
7,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,-4.3
8,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,-1.22
9,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,-4.21
10,1.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,6.06
11,-1.0,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,-2.91
12,1.0,클래시 로얄,Supercell,전략게임,0.77
13,-1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,-6.59
14,1.0,무한의 계단,NFLY STUDIO,아케이드게임,3.57
15,-1.0,캔디크러쉬사가,King,캐주얼게임,-1.25
16,,꿈의 집 (Homescapes),Playrix,캐주얼게임,-1.18
17,2.0,클래시 오브 클랜,Supercell,전략게임,1.12
18,-1.0,Minecraft,Mojang,액션게임,-0.61
19,-1.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,-2.98
20,,애니팡2,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.33
21,1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,6.22
22,-1.0,Rummikub,Kinkajoo,보드게임,-3.72
23,,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,-1.17
24,,애니팡4,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.65
25,,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,-0.34
26,1.0,애니팡3,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.47
27,1.0,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,-1.47
28,13.0,피파모바일,NEXON Company,스포츠게임,43.43
29,-3.0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,-3.35
30,-1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,-1.87
31,2.0,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,9.1
32,-1.0,로얄 매치 (Royal Match),"Dream Games, Ltd.",퍼즐/퀴즈게임,-1.11
33,-3.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,-2.04
34,1.0,애니팡 사천성,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.45
35,-1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,-1.13
36,-4.0,로드 오브 히어로즈,CloverGames,롤플레잉게임,-12.3
37,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-1.43
38,2.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,2.67
39,,한게임 포커,NHN BIGFOOT,카지노게임,-0.61
40,-2.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,-1.55
41,0.0,넷마블 프로야구 2022,Netmarble,,
42,-5.0,캔디크러쉬소다,King,캐주얼게임,-5.79
43,-1.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,-4.16
44,,블록 퍼즐 게임 - Blockudoku,Easybrain,퍼즐/퀴즈게임,-0.31
45,1.0,컴투스프로야구2022,Com2uS,스포츠게임,19.39
46,-1.0,블루 아카이브,NEXON Company,롤플레잉게임,-2.56
47,-4.0,Yu-Gi-Oh! Master Duel,KONAMI,카드게임,-8.19
48,20.0,U+프로야구(모든 통신사 이용가능),LG유플러스(LG Uplus Corporation),야구,49.48
49,13.0,가디언 테일즈,Kakao Games Corp.,롤플레잉게임,24.34
50,-3.0,장기,게임 스튜디오 모노몹,보드게임,-0.31
51,3.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,4.42
52,-4.0,리니지M,NCSOFT,롤플레잉게임,-1.11
53,-4.0,맞고의 신 : 카카오 공식 무료 고스톱,"Wemade Max Co., Ltd.",카지노게임,-2.25
54,-1.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,-2.04
55,-5.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,-2.66
56,-5.0,한게임 섯다&맞고,NHN BIGFOOT,카지노게임,-3.63
57,,Rider,Ketchapp,아케이드게임,3.56
58,2.0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,롤플레잉게임,5.87
59,-3.0,위 베어 베어스 더 퍼즐,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-0.9
60,-8.0,히어로즈 테일즈,37 Mobile Games,롤플레잉게임,-7.53
61,-6.0,메이플스토리M,NEXON Company,롤플레잉게임,-6.06
62,-4.0,모두의마블,Netmarble,보드게임,2.7
63,,라스트오리진,SmartJoy,,2.14
64,-5.0,핀볼도사,Habby,퍼즐/퀴즈게임,-3.15
65,-4.0,피망 섯다,NEOWIZ corp,카지노게임,-3.0
66,-2.0,Among Us,Innersloth LLC,액션게임,-5.26
67,-2.0,애니팡,"Wemade Play Co.,Ltd.",퍼즐/퀴즈게임,-1.85
68,-2.0,고스톱 PLUS (무료 맞고 게임),BuzzPowder,카지노게임,-2.46
69,-2.0,마피아42,TEAM42,전략게임,-2.01
70,-1.0,Project Makeover,"Magic Tavern, Inc.",캐주얼게임,-2.3
71,,꿈의 마을 (Township),Playrix,캐주얼게임,-0.48
