rank,rank_change,app_name,publisher_name,biz_category_sub,value
1,1.0,Roblox,Roblox Corporation,어드벤처게임,19.84
2,1.0,브롤스타즈,Supercell,액션게임,15.5
3,-2.0,쿠키런: 킹덤,Devsisters Corporation,롤플레잉게임,-5.89
4,,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",전략게임,6.42
5,,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,카지노게임,5.93
6,,카트라이더 러쉬플러스,NEXON Company,운전/레이싱게임,15.43
7,,배틀그라운드,"KRAFTON, Inc.",슈팅게임,16.54
8,,Pokémon GO,"Niantic, Inc.",어드벤처게임,12.86
9,1.0,Minecraft,Mojang,액션게임,22.06
10,2.0,무한의 계단,NFLY STUDIO,아케이드게임,28.81
11,-2.0,클래시 로얄,Supercell,전략게임,3.88
12,1.0,좀비고등학교,AWESOMEPIECE,아케이드게임,17.26
13,-2.0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,스포츠게임,6.31
14,,한게임 신맞고 : 대한민국 원조 고스톱,NHN BIGFOOT,카지노게임,4.8
15,5.0,Rummikub,Kinkajoo,보드게임,24.93
16,-1.0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,아케이드게임,3.53
17,6.0,냥코 대전쟁,PONOS Corporation,캐주얼게임,42.76
18,-2.0,캔디크러쉬사가,King,캐주얼게임,3.63
19,-2.0,꿈의 집 (Homescapes),Playrix,캐주얼게임,4.42
20,-2.0,클래시 오브 클랜,Supercell,전략게임,4.64
21,-2.0,프렌즈팝콘,Kakao Games Corp.,퍼즐/퀴즈게임,0.81
22,5.0,피파모바일,NEXON Company,스포츠게임,32.99
23,-2.0,애니팡2,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,2.17
24,-2.0,꿈의 정원 (Gardenscapes),Playrix,캐주얼게임,3.06
25,,리그 오브 레전드: 와일드 리프트,"Riot Games, Inc",전략게임,12.32
26,-2.0,애니팡4,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,2.62
27,-1.0,프렌즈팝,Kakao Games Corp.,퍼즐/퀴즈게임,1.62
28,,애니팡3,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.98
29,,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,카지노게임,5.66
30,,원신,COGNOSPHERE PTE. LTD.,어드벤처게임,5.09
31,1.0,애니팡 맞고,PLAYLINKS Corp.,카지노게임,2.77
32,-1.0,라이엇 모바일,"Riot Games, Inc",게임커뮤니티,-3.47
33,7.0,Among Us,Innersloth LLC,액션게임,28.18
34,-1.0,랜덤 다이스(Random Dice) : 디펜스,111%,전략게임,5.46
35,1.0,워드퍼즐 - 단어 게임! 재미있는 단어 퍼즐,Kerun Games,퍼즐/퀴즈게임,13.64
36,-1.0,앙상블스타즈!!,HappyElements,시뮬레이션게임,9.89
37,2.0,Royal Match,"Dream Games, Ltd.",퍼즐/퀴즈게임,8.83
38,-1.0,애니팡 사천성,SUNDAYTOZ Corp.,퍼즐/퀴즈게임,1.37
39,-1.0,캔디크러쉬소다,King,캐주얼게임,3.51
40,2.0,한게임 포커,NHN BIGFOOT,카지노게임,5.69
41,9.0,Rider,Ketchapp,아케이드게임,25.22
42,4.0,모두의마블,Netmarble,보드게임,19.37
43,,메이플스토리M,NEXON Company,롤플레잉게임,-0.74
44,1.0,오딘: 발할라 라이징,Kakao Games Corp.,롤플레잉게임,8.78
45,4.0,블록 퍼즐 게임 - Blockudoku,Easybrain,퍼즐/퀴즈게임,17.72
46,-2.0,스도쿠 - 두뇌 훈련용 퍼즐 게임,Easybrain,보드게임,7.04
47,4.0,피쉬돔 (Fishdom),Playrix,퍼즐/퀴즈게임,17.19
48,-14.0,언디셈버 - Undecember,LINE Games,롤플레잉게임,-23.99
49,-8.0,블루 아카이브,NEXON Company,롤플레잉게임,-14.42
50,-3.0,프렌즈타운,Kakao Games Corp.,퍼즐/퀴즈게임,6.82
