rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1.0,3.0,
2,0,리니지2M,NCSOFT,2.0,5.0,
3,0,바람의나라: 연,NEXON Company,4.0,1.0,1.0
4,0,원신,miHoYo Limited,3.0,6.0,
5,0,기적의 검,4399 KOREA,5.0,31.0,9.0
6,0,카트라이더 러쉬플러스,NEXON Company,7.0,2.0,
7,0,라그나로크 오리진,"GRAVITY Co., Ltd.",15.0,10.0,3.0
8,0,R2M,Webzen Inc.,6.0,20.0,
9,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,22.0,4.0,4.0
10,0,뮤 아크엔젤,Webzen Inc.,8.0,13.0,
11,0,일루전 커넥트,ChangYou,17.0,28.0,5.0
12,0,V4,NEXON Company,9.0,11.0,
13,0,라이즈 오브 킹덤즈,LilithGames,10.0,8.0,
14,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,18.0,22.0,6.0
15,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,84.0,174.0,2.0
16,0,리니지2 레볼루션,Netmarble,11.0,23.0,
17,0,블레이드&소울 레볼루션,Netmarble,12.0,17.0,
18,0,스테리테일,4399 KOREA,20.0,25.0,19.0
19,0,가디언 테일즈,Kakao Games Corp.,13.0,30.0,
20,0,슬램덩크,DeNA HONG KONG LIMITED,27.0,14.0,18.0
21,0,AFK 아레나,LilithGames,16.0,12.0,
22,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,30.0,16.0,14.0
23,0,A3: 스틸얼라이브,Netmarble,14.0,27.0,
24,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,19.0,44.0,28.0
25,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,55.0,36.0,7.0
26,0,달빛조각사,Kakao Games Corp.,33.0,39.0,11.0
27,0,라이즈 오브 엠파이어,Long Tech Network Limited,35.0,48.0,13.0
28,0,메이플스토리M,NEXON Company,29.0,7.0,
29,0,마구마구 2021,Netmarble,28.0,9.0,
30,0,한게임 포커,NHN BIGFOOT,23.0,58.0,33.0
31,0,황제라 칭하라,"Clicktouch Co., Ltd.",38.0,33.0,17.0
32,0,배틀그라운드,"KRAFTON, Inc.",25.0,19.0,
33,0,ROBLOX,Roblox Corporation,21.0,74.0,
34,0,동방불패 모바일,Perfect World Korea,45.0,45.0,15.0
35,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,36.0,18.0,55.0
36,0,로드 모바일: 타워 디펜스,IGG.COM,24.0,51.0,
37,0,검은사막 모바일,PEARL ABYSS,32.0,38.0,47.0
38,0,FIFA Mobile,NEXON Company,34.0,15.0,
39,0,에픽세븐,Smilegate Megaport,26.0,59.0,
40,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,48.0,29.0,25.0
41,0,킹덤 : 전쟁의 불씨,파우게임즈,40.0,,21.0
42,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,78.0,64.0,12.0
43,0,황제의 꿈,37GAMES.AISA,50.0,,16.0
44,0,삼국지M,Efun Company,391.0,70.0,8.0
45,0,꿈의 정원 (Gardenscapes),Playrix,31.0,37.0,
46,0,꿈의 집 (Homescapes),Playrix,37.0,21.0,
47,0,건쉽배틀 토탈워페어,JOYCITY Corp.,56.0,66.0,23.0
48,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,52.0,,29.0
49,0,Pokémon GO,"Niantic, Inc.",43.0,34.0,
50,0,컴투스프로야구2021,Com2uS,39.0,55.0,
51,0,서머너즈 워: 천공의 아레나,Com2uS,41.0,46.0,
52,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,47.0,24.0,
53,0,왕좌의게임:윈터이즈커밍,"YOOZOO GAMES KOREA CO., LTD.",65.0,65.0,30.0
54,0,브롤스타즈,Supercell,42.0,50.0,
55,0,삼국지 오리진,R2 Games Asia,89.0,79.0,20.0
56,0,마피아 시티,YottaGame,54.0,78.0,43.0
57,0,관도:삼국지,Gacraze Entertainment Limited,58.0,153.0,38.0
58,0,라스트오리진,SmartJoy,,,10.0
59,0,케페우스M,Ujoy Games,44.0,75.0,
60,0,강호:극,"Scene Stealer Co., Ltd.",53.0,,52.0
61,0,랑그릿사,ZlongGames,46.0,68.0,
62,0,클래시 오브 클랜,Supercell,57.0,32.0,
63,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,49.0,53.0,
64,0,로드 오브 히어로즈,CloverGames,51.0,42.0,
65,0,에오스 레드,BluePotion Games,62.0,,46.0
66,0,탄성,Longtu Korea Inc.,63.0,160.0,53.0
67,0,King of Avalon: 영토 전쟁,Century Games Limited,101.0,138.0,26.0
68,0,모두의마블,Netmarble,66.0,43.0,67.0
69,0,리치리치,U.LU Games,86.0,62.0,45.0
70,0,라이프애프터,X.D. Global,61.0,47.0,
71,0,D-MEN: 히어로 컴백,ACE GAME INTERNATIONAL LIMITED,60.0,54.0,
72,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,59.0,84.0,170.0
73,0,전략적 팀 전투: 리그 오브 레전드 전략 게임,"Riot Games, Inc",69.0,35.0,
74,0,컴투스프로야구매니저,Com2uS,166.0,126.0,24.0
75,0,리니지M(12),NCSOFT,85.0,26.0,
76,0,로한M,PLAYWITH Inc.,109.0,,31.0
77,0,바람의전쟁: 뇌명천하,4399 KOREA,72.0,63.0,84.0
78,0,리버티레기온,Eyougame Inc.,103.0,41.0,56.0
79,0,킹스레이드,Vespa Inc.,115.0,121.0,35.0
80,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,233.0,90.0,22.0
81,0,캔디크러쉬사가,King,64.0,71.0,
82,0,엑사,9SplayDeveloper,73.0,379.0,86.0
83,0,에브리타운,FLERO Games,129.0,183.0,36.0
84,0,Yu-Gi-Oh! Duel Links,KONAMI,70.0,73.0,
85,0,클론다이크 어드벤처,VIZOR APPS LTD.,68.0,99.0,
86,0,Top War: Battle Game,Topwar Studio,75.0,60.0,
87,0,진삼국대전2,HRGAME,71.0,85.0,
88,0,애니팡4,"SUNDAYTOZ, INC",81.0,93.0,119.0
