rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,1.0,
2,0,리니지M,NCSOFT,2.0,3.0,
3,0,라이즈 오브 킹덤즈,LilithGames,3.0,2.0,
4,0,기적의 검,4399 KOREA,5.0,9.0,3.0
5,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,11.0,4.0,2.0
6,0,V4,NEXON Company,4.0,5.0,
7,0,블레이드&소울 레볼루션,Netmarble,6.0,12.0,
8,0,명일방주,Yostar Limited.,7.0,16.0,
9,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,74.0,149.0,1.0
10,0,리니지2 레볼루션,Netmarble,8.0,8.0,
11,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,9.0,6.0,
12,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,25.0,11.0,5.0
13,0,샤이닝라이트,Eyougame Inc.,17.0,15.0,7.0
14,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,10.0,32.0,40.0
15,0,카운터사이드,NEXON Company,12.0,25.0,
16,0,검은사막 모바일,PEARL ABYSS,14.0,14.0,21.0
17,0,바람의전쟁: 뇌명천하,4399 KOREA,16.0,21.0,18.0
18,0,메이플스토리M,NEXON Company,15.0,7.0,
19,0,브롤스타즈,Supercell,13.0,22.0,
20,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,20.0,10.0,42.0
21,0,로한M,PLAYWITH Inc.,55.0,290.0,4.0
22,0,황제라 칭하라,"Clicktouch Co., Ltd.",29.0,13.0,15.0
23,0,모두의마블,Netmarble,26.0,17.0,29.0
24,0,꿈의 정원 (Gardenscapes),Playrix,18.0,24.0,
25,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,41.0,46.0,9.0
26,0,한게임 포커,NHN BIGFOOT,19.0,53.0,
27,0,신강호,LE TUI Network Technology CO.，LTD.,39.0,,12.0
