rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지2M,NCSOFT,1.0,3.0,
2,0,리니지M,NCSOFT,2.0,1.0,
3,0,뮤 아크엔젤,Webzen Inc.,3.0,4.0,
4,0,기적의 검,4399 KOREA,5.0,21.0,4.0
5,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,17.0,5.0,1.0
6,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,4.0,12.0,
7,0,카트라이더 러쉬플러스,NEXON Company,6.0,2.0,
8,0,"윈조이 포커 - 홀덤, 블랙잭, 바카라, 슬롯, 7포커, 로우바둑이, 뉴포커를 동시에!",Zempot INC.,75.0,153.0,2.0
9,0,라이즈 오브 킹덤즈,LilithGames,7.0,8.0,
10,0,V4,NEXON Company,8.0,7.0,
11,0,AFK 아레나,LilithGames,10.0,6.0,
12,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,13.0,33.0,12.0
13,0,A3: 스틸얼라이브,Netmarble,9.0,16.0,
14,0,라스트 쉘터: 서바이벌,Long Tech Network Limited,57.0,42.0,3.0
15,0,킹덤 : 전쟁의 불씨,파우게임즈,20.0,,9.0
16,0,블레이드&소울 레볼루션,Netmarble,11.0,19.0,
17,0,리니지2 레볼루션,Netmarble,12.0,17.0,
18,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,56.0,24.0,5.0
19,0,FIFA Mobile,NEXON Company,14.0,9.0,
20,0,스톤에이지 월드,Netmarble,15.0,15.0,
21,0,Age of Z Origins (에이지 오브 제트),Camel Games Limited,33.0,23.0,15.0
22,0,라그나로크 오리진,"GRAVITY Co., Ltd.",18.0,11.0,
23,0,브롤스타즈,Supercell,16.0,18.0,
24,0,랜덤 다이스(Random Dice): PvP 디펜스,111%,22.0,10.0,
25,0,로한M,PLAYWITH Inc.,82.0,,6.0
26,0,카이로스 : 어둠을 밝히는 자,Longtu Korea Inc.,32.0,,16.0
27,0,검은사막 모바일,PEARL ABYSS,27.0,25.0,42.0
28,0,한게임 포커,NHN BIGFOOT,19.0,52.0,
29,0,배틀그라운드,"KRAFTON, Inc.",23.0,26.0,
30,0,컴투스프로야구2021,Com2uS,21.0,34.0,
31,0,황제라 칭하라,"Clicktouch Co., Ltd.",42.0,27.0,22.0
32,0,궁3D,WISH INTERACTIVE TECHNOLOGY LIMITED,40.0,28.0,28.0
33,0,케페우스M,Ujoy Games,25.0,32.0,
34,0,삼국지M,Efun Company,139.0,63.0,8.0
35,0,꿈의 정원 (Gardenscapes),Playrix,26.0,30.0,
36,0,에픽세븐,Smilegate Megaport,24.0,41.0,
37,0,쿠키런: 오븐브레이크 - 쿠키들의 러닝 게임!,Devsisters Corporation,44.0,20.0,43.0
38,0,메이플스토리M,NEXON Company,39.0,14.0,
39,0,황제의 꿈,37GAMES.AISA,49.0,,19.0
40,0,King of Avalon: 영토 전쟁,Century Games Limited,83.0,175.0,11.0
41,0,카오스모바일,"ZERO GAMES CO.,Ltd.",109.0,,10.0
42,0,라스트오리진,SmartJoy,399.0,,7.0
43,0,랑그릿사,ZlongGames,30.0,37.0,
44,0,삼국지 오리진,R2 Games Asia,78.0,40.0,17.0
45,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,29.0,55.0,
46,0,명일방주,Yostar Limited.,28.0,79.0,
47,0,천무,Rolling Games Pte Ltd,66.0,92.0,18.0
48,0,에브리타운,FLERO Games,127.0,97.0,13.0
49,0,서머너즈 워: 천공의 아레나,Com2uS,34.0,44.0,
50,0,진삼국대전2,HRGAME,36.0,39.0,
51,0,마피아 시티,YottaGame,50.0,71.0,33.0
52,0,모두의마블,Netmarble,51.0,43.0,39.0
53,0,꿈의 집 (Homescapes),Playrix,43.0,22.0,
54,0,로드 오브 히어로즈,CloverGames,38.0,38.0,
55,0,뮤오리진2,Webzen Inc.,31.0,209.0,
56,0,ROBLOX,Roblox Corporation,35.0,77.0,
57,0,클래시 오브 클랜,Supercell,37.0,60.0,
58,0,킹스레이드,Vespa Inc.,79.0,84.0,21.0
59,0,마구마구 2021,Netmarble,58.0,13.0,
60,0,프로야구 H2,NCSOFT,278.0,139.0,14.0
61,0,삼국군웅전,KunYue Game,80.0,,23.0
62,0,리니지M(12),NCSOFT,47.0,29.0,
63,0,에오스 레드,BluePotion Games,60.0,,31.0
64,0,건쉽배틀 토탈워페어,JOYCITY Corp.,41.0,49.0,
65,0,리치리치,U.LU Games,88.0,59.0,25.0
66,0,용의기원,Longtu Korea Inc.,70.0,218.0,32.0
67,0,클래시 붐(Clash Boom),"YOOZOO GAMES KOREA CO., LTD.",45.0,69.0,
68,0,영원한 7일의 도시,GaeaMobile,46.0,82.0,
69,0,킹오파 익스트림 매치,ChangYou,84.0,96.0,35.0
70,0,달빛조각사,Kakao Games Corp.,61.0,74.0,61.0
71,0,로드 모바일: 타워 디펜스,IGG.COM,48.0,67.0,
72,0,라플라스M,ZlongGames,52.0,36.0,
73,0,팬덤시티 - 실사풍 미녀 게임,nxu inc.,191.0,,20.0
74,0,DRAGON BALL Z 폭렬격전,BANDAI NAMCO Entertainment Inc.,59.0,31.0,
75,0,마피아42,TEAM42,144.0,45.0,29.0
76,0,붕괴3rd,miHoYo Limited,53.0,61.0,
77,0,더 킹 오브 파이터즈98 UM온라인,FingerFun Limited.,232.0,121.0,24.0
78,0,킹 오브 파이터 올스타,Netmarble,103.0,76.0,45.0
79,0,관도:삼국지,Gacraze Entertainment Limited,85.0,110.0,54.0
80,0,D-MEN: 히어로 컴백,ACE GAME INTERNATIONAL LIMITED,65.0,35.0,
81,0,프린세스 커넥트! Re:Dive,Kakao Games Corp.,54.0,114.0,
82,0,페이트/그랜드 오더,Netmarble,55.0,113.0,
83,0,피망 뉴맞고: 고스톱 대표 맞고 게임,NEOWIZ corp,64.0,78.0,111.0
84,0,일곱 개의 대죄: GRAND CROSS,Netmarble,62.0,57.0,
85,0,히어로볼 Z,JOYCITY Corp.,63.0,54.0,
86,0,바람의전쟁: 뇌명천하,4399 KOREA,91.0,94.0,62.0
87,0,무천,4399en game,111.0,65.0,51.0
88,0,새 천하를 열다,ED GAMES CORP.,196.0,157.0,26.0
89,0,컴투스프로야구매니저,Com2uS,199.0,105.0,30.0
90,0,폴아웃 쉘터 Online,GaeaMobile,67.0,53.0,
91,0,신강호,LE TUI Network Technology CO.，LTD.,118.0,,41.0
92,0,애니팡3,"SUNDAYTOZ, INC",73.0,144.0,83.0
93,0,Guns of Glory: 철가면,Century Games Limited,113.0,137.0,46.0
94,0,트라하,NEXON Company,146.0,125.0,37.0
95,0,Pokémon GO,"Niantic, Inc.",69.0,50.0,
96,0,십이지천M,NTORI,142.0,,34.0
97,0,방치함대 - 희귀 전함 대방출!,"Skymoons Technology, Inc",105.0,162.0,55.0
