rank,rank_change,app_name,publisher_name,google_rank,apple_rank,onestore_rank
1,0,리니지M,NCSOFT,1,3.0,
2,0,리니지2M,NCSOFT,2,5.0,
3,0,제2의 나라: CROSS WORLDS,Netmarble,3,1.0,
4,0,쿠키런: 킹덤,Devsisters Corporation,5,2.0,1.0
5,0,기적의 검,4399 KOREA,4,8.0,6.0
6,0,바람의나라: 연,NEXON Company,10,6.0,3.0
7,0,미르4,"Wemade Co., Ltd",31,26.0,2.0
8,0,라이즈 오브 킹덤즈,LilithGames,6,7.0,
9,0,삼국지 전략판,Qookka Games,13,11.0,5.0
10,0,FIFA ONLINE 4 M by EA SPORTS™,NEXON Company,28,4.0,4.0
11,0,백야극광,PROXIMA BETA,7,10.0,
12,0,V4,NEXON Company,8,17.0,
13,0,S.O.S: 스테이트 오브 서바이벌 x 더 워킹 데드,KingsGroup Holdings,20,18.0,7.0
14,0,트릭스터M,NCSOFT,9,32.0,
15,0,세븐나이츠2,Netmarble,12,14.0,
16,0,뮤 아크엔젤,Webzen Inc.,11,37.0,
17,0,원펀맨: 최강의 남자,GAMENOW TECHNOLOGY,25,45.0,12.0
18,0,블레이드&소울 레볼루션,Netmarble,14,44.0,
19,0,브롤스타즈,Supercell,16,21.0,
20,0,파이널기어,BILIBILI,15,49.0,
21,0,천상나르샤,Eyougame Inc.,22,27.0,28.0
22,0,ROBLOX,Roblox Corporation,17,91.0,
23,0,리니지2 레볼루션,Netmarble,18,30.0,
24,0,FIFA Mobile,NEXON Company,23,13.0,
25,0,R2M,Webzen Inc.,19,83.0,
26,0,A3: 스틸얼라이브,Netmarble,21,25.0,
27,0,가디언 테일즈,Kakao Games Corp.,24,51.0,
28,0,배틀그라운드,"KRAFTON, Inc.",29,12.0,
29,0,원신,miHoYo Limited,26,33.0,
30,0,에픽세븐,Smilegate Megaport,27,64.0,
31,0,소녀X헌터,Sincetimes Inc.,33,52.0,23.0
32,0,에이지 오브 제트: 타워 디펜스,Camel Games Limited,36,34.0,25.0
33,0,그랑사가,NPIXEL,45,47.0,14.0
34,0,건쉽배틀 토탈워페어,JOYCITY Corp.,38,71.0,16.0
35,0,엠파이어 & 퍼즐 (Empires & Puzzles),Small Giant Games,30,72.0,
36,0,킹덤 : 전쟁의 불씨,파우게임즈,47,,10.0
37,0,"왕이되는자 - 서민에서 왕까지, 세상을 흔드는 자",CHUANG COOL ENTERTAINMENT,109,28.0,8.0
38,0,데카론M,THUMBAGE,43,,15.0
39,0,라이즈 오브 엠파이어,Long Tech Network Limited,62,59.0,11.0
40,0,카트라이더 러쉬플러스,NEXON Company,46,9.0,
41,0,꿈의 정원 (Gardenscapes),Playrix,32,42.0,
42,0,AFK 아레나,LilithGames,34,38.0,
43,0,메이플스토리M,NEXON Company,40,15.0,
44,0,컴투스프로야구2021,Com2uS,39,41.0,51.0
45,0,그랑삼국,YOUZU(SINGAPORE)PTE.LTD.,55,66.0,19.0
46,0,"피망 포커: 카지노 로얄 (7포커, 로우바둑이, 하이로우)",NEOWIZ corp,37,65.0,74.0
47,0,갑부: 장사의 시대,BLANCOZONE NETWORK KOREA,56,22.0,30.0
48,0,로드 모바일: 타워 디펜스,IGG.COM,35,88.0,
